file,page_num,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
CTX200811418,101,0,6,0,0,2,6,30,0.52735,0.0,0.75,941.3133333333334,0.0,0.5,1.0,ces
CTX200813137,16,1,0,0,0,0,3,25,0.7375,0.1167,0.9953,1204.11,0.0,0.4444,0.0,ces
CTX200900016,46,2,1,0,0,2,9,49,0.7437666666666667,0.0,0.9072666666666667,311.3566666666667,0.0,0.26406666666666667,0.3333333333333333,ces
CTX200900701,469,3,37,12,7,20,65,343,0.6825475,0.0375,0.8455349999999999,3163.90775,0.0,0.3297325,0.1,ces
CTX200901172,231,4,2,36,5,7,27,135,0.7558333333333334,0.08333333333333333,0.8073166666666666,745.3766666666667,0.0,0.2861833333333333,0.0,ces
CTX200901867,40,8,3,3,1,3,43,276,0.7529727272727272,0.0713,0.9173272727272728,1775.590909090909,0.0,0.3645818181818182,0.0,ces
CTX200902452,180,29,23,6,1,22,107,729,0.7742403846153846,0.03926346153846154,0.9188692307692308,5533.34076923077,0.11538461538461539,0.3906269230769231,0.0,ces
CTX200903018,13,4,1,0,0,1,22,172,0.8408599999999999,0.0,0.9086000000000001,419.534,0.0,0.31326,0.0,ces
CTX200903463,62,0,2,1,0,2,3,10,0.5834999999999999,0.125,0.87285,1475.56,0.0,0.2,0.0,ces
CTX200903467C,90,23,1,1,0,6,184,1271,0.8484250000000001,0.029620833333333332,0.9560041666666667,1010.5654166666667,0.0,0.42449583333333335,0.0,ces
CTX200903467E,135,0,5,0,0,2,8,69,0.58836,0.0,0.75,2543.8360000000002,0.0,0.22085999999999997,0.8,ces
CTX200903469,119,1,1,0,0,1,11,59,0.6990000000000001,0.0,0.8738,468.53,0.0,0.2111,0.0,ces
CTX200903822,376,8,13,4,4,9,52,302,0.6756571428571428,0.04980476190476191,0.9151857142857144,1515.3700000000001,0.0,0.2642857142857143,0.0,ces
CTX200904141,18,39,4,0,0,2,372,2372,0.8301093023255813,0.031130232558139535,0.9732953488372094,739.5237209302326,0.13953488372093023,0.41004418604651166,0.023255813953488372,ces
CTX200905128,25,21,3,0,0,4,224,1370,0.8098708333333334,0.0704875,0.9473583333333333,494.38166666666666,0.0,0.3774166666666667,0.0,ces
CTX200905128F,178,102,79,14,14,65,218,1200,0.751739226519337,0.005248618784530387,0.9105154696132597,25498.584254143647,0.0,0.3017005524861878,0.011049723756906077,ces
CTX200908081,35,1,2,0,0,1,9,59,0.6803,0.09000000000000001,0.8665333333333334,10446.673333333334,0.0,0.47433333333333333,0.0,ces
CTX200908573,33,1,0,0,0,0,2,15,0.7226,0.0,0.75,725.79,0.0,0.5455,0.0,ces
CTX200910863,104,28,2,0,0,3,359,2405,0.88366,0.008950000000000001,0.99028,432.2776666666667,0.03333333333333333,0.4005933333333333,0.0,ces
CTX200911474,13,2,0,0,0,1,10,50,0.7386999999999999,0.2,0.95105,457.28499999999997,0.0,0.3684,0.0,ces
CTX200912810,3,24,0,2,0,1,289,1841,0.8868958333333333,0.017616666666666666,0.9791166666666666,362.8254166666666,0.0,0.4015333333333333,0.0,ces
CTX200914045,24,0,2,19,0,8,2,15,0.36,0.175,0.75,70930.68,0.0,0.0,0.0,ces
CTX200915804A,2,17,8,2,3,8,56,352,0.795856,0.020716000000000002,0.8722639999999999,4344.397199999999,0.0,0.353576,0.52,ces
CTX201000477,7,25,1,1,0,2,297,2008,0.8784115384615384,0.010023076923076923,0.9729230769230769,396.9323076923077,0.0,0.42285,0.0,ces
CTX201000713,780,28,40,52,40,73,125,601,0.6875279411764705,0.042280882352941175,0.8833264705882353,150211.26573529412,0.0,0.39832647058823534,0.08823529411764706,ces
CTX201000713B,75,0,5,0,0,2,8,65,0.47842,0.0,0.75,5952.612,0.0,0.22085999999999997,0.0,ces
CTX201000760,9,34,0,1,0,1,402,2816,0.8967088235294117,0.01096764705882353,0.9954852941176471,344.1241176470589,0.0,0.42054411764705885,0.0,ces
CTX201001332,17,30,4,0,0,4,333,2126,0.8485470588235294,0.016470588235294115,0.9718000000000001,645.2194117647059,0.0,0.3998441176470588,0.0,ces
CTX201001607B,224,1,0,2,0,2,2,8,0.7032,0.0,0.75,744.03,0.0,0.3333,0.0,ces
CTX201001863,951,24,22,1,6,20,107,702,0.7589217391304348,0.02781304347826087,0.904586956521739,15485.260217391304,0.0,0.3895521739130435,0.021739130434782608,ces
CTX201001901,738,26,40,15,7,29,148,904,0.731610606060606,0.04947121212121212,0.8954469696969697,56403.60530303031,0.12121212121212122,0.3892651515151515,0.030303030303030304,ces
CTX201001901A,271,11,12,54,5,17,34,168,0.7290043478260869,0.0048304347826086955,0.8579739130434783,107582.76086956522,0.0,0.24554782608695652,0.13043478260869565,ces
CTX201004071,34,0,4,0,0,1,4,12,0.548175,0.0,0.8151999999999999,1371.155,0.0,0.0,1.0,ces
CTX201004107,106,11,1,7,6,7,44,302,0.7928583333333333,0.06283333333333334,0.9355083333333334,486.1425,0.0,0.3713666666666667,0.0,ces
CTX201004127,26,0,2,0,0,0,4,19,0.69035,0.0,0.92205,22014.295,0.0,0.23809999999999998,0.0,ces
CTX201004298,35,4,3,3,1,5,23,148,0.7508714285714285,0.0,0.8909571428571429,23233.88142857143,0.0,0.35130000000000006,0.0,ces
CTX201004351,1,29,5,1,0,5,262,1805,0.8255911764705882,0.014026470588235293,0.9532411764705884,968.8073529411764,0.029411764705882353,0.4082705882352941,0.058823529411764705,ces
CTX201004988,136,13,10,10,9,15,38,228,0.7785695652173913,0.01358695652173913,0.8953739130434782,58483.015652173905,0.0,0.32407391304347827,0.34782608695652173,ces
CTX201005239,121,101,137,93,79,131,357,1923,0.6762411764705882,0.008755042016806722,0.8428651260504202,9732.871092436973,0.0,0.21514327731092436,0.0,ces
CTX201006875,8,1,0,0,0,0,11,70,0.8493,0.0455,0.9949,316.9,0.0,0.4151,0.0,ces
CTX201007260,13,26,1,0,0,1,287,2088,0.885962962962963,0.011596296296296296,0.9896,415.81222222222226,0.0,0.39723703703703706,0.0,ces
CTX201007360,15,29,2,2,0,3,318,1992,0.8424,0.015187096774193548,0.9810806451612903,458.76516129032257,0.0,0.39664516129032257,0.0,ces
CTX201007376,66,1,1,0,0,1,4,20,0.7251,0.05835,0.75,303.38,0.0,0.2143,0.5,ces
CTX201007800,21,19,4,7,0,4,107,745,0.8264826086956522,0.02883913043478261,0.9330695652173913,1049.8760869565217,0.043478260869565216,0.3819608695652174,0.0,ces
CTX201007932,7,47,0,0,0,1,574,3878,0.8877042553191489,0.001904255319148936,0.9988297872340426,374.2704255319149,0.0,0.40316382978723403,0.0,ces
CTX201100063,31,2,2,0,0,1,42,195,0.66615,0.11527499999999999,0.915475,731.075,0.0,0.32477500000000004,0.0,ces
CTX201100373,2,24,3,1,0,9,243,1594,0.8198185185185186,0.04025555555555555,0.9891740740740741,796.1692592592592,0.0,0.4149888888888889,0.1111111111111111,ces
CTX201100541,975,11,16,2,5,9,70,463,0.7541259259259259,0.04189259259259259,0.9185074074074074,24524.507407407407,0.07407407407407407,0.42383333333333334,0.037037037037037035,ces
CTX201100541,1975,14,16,6,3,10,89,567,0.7442866666666668,0.061669999999999996,0.9057999999999999,6603.645,0.2,0.4112133333333333,0.03333333333333333,ces
CTX201100615,271,29,2,0,0,3,384,2564,0.8618064516129033,0.011129032258064515,0.9909225806451613,431.26677419354843,0.0967741935483871,0.40196129032258066,0.0,ces
CTX201100639,13,8,6,11,0,8,34,207,0.79185,0.017857142857142856,0.9366214285714286,1954.2621428571426,0.0,0.36892142857142857,0.0,ces
CTX201100935,284,46,187,681,26,128,234,884,0.6489081545064377,0.0,0.7913974248927038,41950.349227467814,0.0,0.1197420600858369,0.05150214592274678,ces
CTX201100966,16,30,18,1,0,2,335,1976,0.7765979166666667,0.050202083333333335,0.9131312500000001,696.5456250000001,0.0,0.30231458333333333,0.0,ces
CTX201101207,38,0,2,0,0,1,4,16,0.6884,0.0,0.99665,490.38,0.0,0.25,0.0,ces
CTX201101262,27,9,1,1,0,0,94,596,0.83496,0.02768,0.8817600000000001,10505.041000000001,0.0,0.39567,0.0,ces
CTX201101323,374,0,1,0,0,0,2,6,0.6433,0.25,0.75,735.19,0.0,0.3333,0.0,ces
CTX201101430,2,42,27,18,33,38,252,1658,0.7721463768115943,0.050108695652173914,0.9100739130434782,2066.384347826087,0.21739130434782608,0.37768840579710145,0.2898550724637681,ces
CTX201102062,22,0,2,0,0,1,4,22,0.6731499999999999,0.175,0.8821,411.555,0.0,0.5714,0.0,ces
CTX201102588,9,21,1,0,0,10,212,1357,0.8551772727272727,0.014068181818181818,0.9908727272727272,567.2445454545455,0.0,0.3940363636363637,0.0,ces
CTX201102933,115,0,1,1,0,1,1,8,0.4387,0.0,0.75,3606.58,0.0,0.0,0.0,ces
CTX201102967,64,0,1,0,0,0,2,7,0.6569,0.0,0.75,1788.83,0.0,0.3333,0.0,ces
CTX201103402,39,2,3,0,0,3,37,240,0.7630399999999999,0.01248,0.8484400000000001,1310.676,0.4,0.30896,0.0,ces
CTX201103402B,31,0,1,0,0,0,1,4,0.5107,0.0,0.75,2332.3,0.0,0.0,0.0,ces
CTX201103508C,49,6,8,5,0,8,24,152,0.7369,0.04732142857142857,0.8964928571428572,15476.997857142856,0.0,0.3890357142857143,0.0,ces
CTX201103645,64,4,1,0,0,2,32,177,0.71688,0.057120000000000004,0.95,3474.9660000000003,0.0,0.35414,0.0,ces
CTX201103655,155,2,0,0,0,0,4,29,0.7665500000000001,0.025,0.75,1008.8599999999999,0.0,0.38180000000000003,0.0,ces
CTX201103664,10,31,13,0,0,6,350,2035,0.7700522727272727,0.036788636363636364,0.9675045454545455,1240.486818181818,0.022727272727272728,0.3824090909090909,0.0,ces
CTX201103670,80,2,1,0,0,2,25,167,0.7940333333333333,0.0238,0.9165333333333333,367.01666666666665,0.0,0.2839,0.0,ces
CTX201200004B,35,22,17,12,14,17,139,822,0.7390153846153846,0.04507692307692308,0.8628923076923076,4105.086923076923,0.15384615384615385,0.3962102564102564,0.05128205128205128,ces
CTX201200065,108,20,20,1,1,6,300,1867,0.7253624999999999,0.047425,0.8504275,801.48,0.025,0.3628925,0.05,ces
CTX201200114,14,2,0,0,0,1,23,139,0.8022499999999999,0.0663,1.0,298.03499999999997,0.0,0.4183,0.0,ces
CTX201200150,1,29,12,1,0,9,248,1791,0.7955536585365853,0.015363414634146342,0.9155341463414635,5233.457073170731,0.024390243902439025,0.39818536585365855,0.024390243902439025,ces
CTX201200551,61,0,140,1,60,32,143,495,0.49582571428571426,0.0025,0.7838564285714286,2824.1475714285716,0.0,0.0017857142857142857,0.21428571428571427,ces
CTX201200815,24,0,1,0,0,0,3,18,0.5736,0.1667,0.75,14762.79,0.0,0.5,0.0,ces
CTX201201291,65,0,1,0,0,0,5,32,0.6861,0.1,0.9997,2491.26,0.0,0.4091,0.0,ces
CTX201201416,36,0,2,0,0,1,4,22,0.6651,0.175,0.75,613.65,0.0,0.5714,0.0,ces
CTX201202183,18,42,3,0,0,4,535,3945,0.8871177777777777,0.014262222222222223,0.9856355555555556,337.80244444444446,0.0,0.38876888888888883,0.044444444444444446,ces
CTX201202247,38,0,247,65,61,63,251,804,0.5725246963562753,0.0010121457489878543,0.7949506072874494,705.8242914979758,0.0,0.04297004048582996,0.12955465587044535,ces
CTX201202280,36,42,1,0,1,10,599,4142,0.8550930232558139,0.036367441860465116,0.9850348837209302,420.0674418604651,0.06976744186046512,0.41762558139534883,0.0,ces
CTX201202305,2,33,7,3,0,3,375,2422,0.82453,0.026447500000000002,0.985915,673.89775,0.0,0.3941925,0.0,ces
CTX201202519,18,25,3,1,0,5,293,1879,0.8450035714285714,0.015132142857142858,0.9805892857142856,609.6746428571429,0.0,0.3924392857142857,0.0,ces
CTX201202519,1032,4,1,2,0,4,13,82,0.8003399999999999,0.01,0.84824,1126.536,0.0,0.38052,0.0,ces
CTX201202532,100,69,58,62,2,107,301,1632,0.7417173228346456,0.04133700787401575,0.8931346456692913,21930.2605511811,0.0,0.36992598425196854,0.0,ces
CTX201202589A,3,5,5,6,1,4,10,62,0.72401,0.034999999999999996,0.8092900000000001,5330.267,0.0,0.29308999999999996,0.0,ces
CTX201202679,233,0,1,0,0,0,2,5,0.405,0.0,0.9171,37842.11,0.0,0.5,0.0,ces
CTX201203278,39,32,14,0,0,3,225,1490,0.7701478260869565,0.050880434782608695,0.8857934782608695,1209.858695652174,0.08695652173913043,0.39135869565217396,0.0,ces
CTX201203352,34,3,1,0,0,1,48,265,0.7362,0.025,0.994775,2023.2125,0.0,0.369975,0.0,ces
CTX201300129,56,2,1,0,0,2,24,133,0.7066666666666667,0.0089,0.9793333333333334,381.9433333333333,0.3333333333333333,0.3884666666666667,0.0,ces
CTX201300514,60,8,19,1,0,10,37,185,0.7174962962962963,0.006174074074074074,0.8588925925925927,37053.26185185185,0.0,0.258662962962963,0.1111111111111111,ces
CTX201300634,6,29,3,1,0,3,355,2375,0.860675,0.011446875,0.98040625,451.6565625,0.0,0.4160125,0.0,ces
CTX201300954,173,0,2,0,0,0,10,47,0.6920999999999999,0.07145,0.89715,2259.59,0.0,0.3308,0.0,ces
CTX201301008,79,16,8,6,7,15,45,291,0.7933125,0.0079875,0.9213208333333333,57553.1575,0.0,0.3259083333333333,0.08333333333333333,ces
CTX201301473,5,23,4,5,0,8,249,1778,0.8344518518518519,0.020333333333333335,0.9566444444444444,664.7951851851852,0.14814814814814814,0.4038629629629629,0.0,ces
CTX201301829,250,0,4,4,5,5,11,33,0.52655,0.114575,0.89125,5696.935,0.0,0.275,0.25,ces
CTX201302173,108,29,28,38,1,40,189,1205,0.7423684210526316,0.05145614035087719,0.9139070175438596,31248.562105263154,0.0,0.3098578947368421,0.14035087719298245,ces
CTX201302302,69,0,4,0,0,1,4,12,0.600025,0.0,0.75,74.9625,0.0,0.0,0.0,ces
CTX201302514,244,18,12,12,1,10,105,637,0.73616,0.03583,0.8523666666666667,4846.368,0.13333333333333333,0.38516666666666666,0.03333333333333333,ces
CTX201302602,82,6,0,0,0,2,64,396,0.8370166666666666,0.055650000000000005,0.9458333333333333,507.74666666666667,0.0,0.41240000000000004,0.0,ces
CTX201302640,22,1,0,0,0,0,9,56,0.7774,0.1111,0.9999,219.15,0.0,0.4146,0.0,ces
CTX201302727,10,4,0,0,0,1,35,256,0.881675,0.01855,0.983625,470.96000000000004,0.0,0.376675,0.0,ces
CTX201302762,9,9,1,2,0,2,93,638,0.8153900000000001,0.07264,0.8418300000000001,1476.563,0.0,0.42973999999999996,0.0,ces
CTX201302879,49,0,1,2,0,2,2,7,0.6883,0.0,0.75,1003.4,0.0,0.3333,0.0,ces
CTX201303013,77,15,168,12,68,50,343,1401,0.5293928961748634,0.09494535519125682,0.7996333333333333,33435.13153005465,0.0,0.11205737704918033,0.0273224043715847,ces
CTX201303020,444,65,25,1,0,20,463,2953,0.7974822222222222,0.027563333333333336,0.9352033333333334,65838.915,0.0,0.40825888888888884,0.022222222222222223,ces
CTX201303203,237,0,0,1,0,0,0,0,,,,,,,,
CTX201303221,304,27,18,7,5,16,158,903,0.7369444444444445,0.07093555555555556,0.9073933333333334,6635.703777777778,0.0,0.37941777777777774,0.022222222222222223,ces
CTX201303242,133,6,8,5,5,10,28,165,0.7774928571428571,0.015564285714285713,0.8879642857142857,96059.61571428571,0.0,0.3251214285714286,0.2857142857142857,ces
CTX201400039,22,56,7,0,0,1,740,4063,0.757115873015873,0.05688253968253969,0.8662047619047619,383.52190476190475,0.0,0.32629682539682536,0.0,ces
CTX201400192,72,3,141,95,181,115,144,600,0.5743701388888889,0.0,0.7946208333333333,5522.849027777778,0.0,0.037768055555555555,0.0,ces
CTX201400682,31,7,161,104,415,323,198,721,0.5748154761904762,0.009425,0.7833523809523809,17469.079464285714,0.0,0.0746327380952381,0.005952380952380952,ces
CTX201400848,1,4,2,0,1,2,31,194,0.7919666666666667,0.07661666666666667,0.9317666666666667,729.1066666666667,0.0,0.45398333333333335,0.5,ces
CTX201403909,10,10,1,0,0,2,135,824,0.8276,0.02159090909090909,0.9372363636363636,530.9336363636364,0.0,0.41075454545454543,0.0,ces
CTX201403957,2,37,12,3,4,14,280,1883,0.8141,0.01827755102040816,0.9454857142857143,1701.9993877551021,0.08163265306122448,0.3969530612244898,0.04081632653061224,ces
CTX201404706,271,26,13,2,3,1,300,1704,0.7500333333333333,0.0719025641025641,0.898076923076923,596.1315384615385,0.0,0.31664358974358975,0.0,ces
CTX201404706B,670,22,13,3,2,13,100,665,0.7822057142857143,0.014419999999999997,0.8944771428571429,39807.896857142856,0.0,0.31320857142857145,0.2571428571428571,ces
CTX201404731,33,31,2,0,0,3,427,2663,0.8708303030303031,0.03047878787878788,0.9921303030303029,378.66363636363633,0.06060606060606061,0.4112757575757576,0.0,ces
CTX201404751,468,0,0,1,2,1,0,0,,,,,,,,
CTX201404786,23,3,0,4,1,2,21,159,0.7561333333333332,0.0,0.8155666666666667,1426.1033333333335,0.0,0.45999999999999996,0.0,ces
CTX201404815,646,45,57,11,1,44,151,1016,0.7737156862745098,0.016340196078431374,0.8730068627450981,4894.426176470588,0.0,0.3953549019607843,0.0,ces
CTX201404926,16,0,0,2,1,0,0,0,,,,,,,,
CTX201405075,73,21,20,3,1,22,124,695,0.7236634146341464,0.021975609756097563,0.8688365853658537,6767.559756097561,0.024390243902439025,0.37621951219512195,0.0,ces
CTX201405184,430,3,2,0,0,2,45,291,0.74344,0.0891,0.9406000000000001,1145.84,0.0,0.40915999999999997,0.0,ces
CTX201405215,41,3,0,1,0,2,31,181,0.8140666666666666,0.0,0.9943,665.85,0.0,0.4364333333333333,0.0,ces
CTX201405222,244,39,19,11,5,27,244,1583,0.7603879310344828,0.046979310344827586,0.8988482758620691,6030.526896551724,0.3620689655172414,0.3972275862068966,0.27586206896551724,ces
CTX201405224,221,1,1,0,1,1,13,97,0.7645,0.0,0.86795,145.2,0.0,0.18665,0.0,ces
CTX201405237,57,0,1,1,0,1,2,7,0.5143,0.0,0.75,2316.67,0.0,0.0,1.0,ces
CTX201405253B,125,0,1,2,0,2,4,21,0.646,0.0,0.75,12248.24,0.0,0.4375,0.0,ces
CTX201405254,366,0,1,0,0,0,1,2,0.602,0.0,0.8099,1.0,0.0,0.0,0.0,ces
CTX201405297,1,25,3,1,0,3,237,1629,0.8354142857142858,0.015939285714285715,0.9770678571428572,929.1296428571429,0.07142857142857142,0.39336071428571423,0.0,ces
CTX201405534,13,45,3,1,0,4,575,3644,0.8434020833333333,0.005372916666666667,0.9518062500000001,344.278125,0.0,0.38862916666666664,0.020833333333333332,ces
CTX201405553,22,1,0,0,0,0,10,79,0.8494,0.085,1.0,311.82,0.0,0.4333,0.0,ces
CTX201405865,307,3,28,18,2,6,62,327,0.6731548387096774,0.03951612903225807,0.8452645161290322,3403.6503225806455,0.0,0.27541290322580647,0.0,ces
CTX201405865B,92,0,1,0,0,0,1,4,0.582,0.0,0.75,549.77,0.0,0.0,0.0,ces
CTX201405865D,319,0,1,0,0,0,3,8,0.3819,0.3333,0.75,2736.96,0.0,0.0,0.0,ces
CTX201405866,226,5,30,8,3,4,85,426,0.6628999999999999,0.05919142857142857,0.8477114285714286,2497.6345714285717,0.05714285714285714,0.25457142857142856,0.0,ces
CTX201405868,177,2,0,0,0,1,25,151,0.7863,0.0401,0.88855,900.455,0.0,0.39895,0.0,ces
CTX201500018,38,19,8,2,0,2,148,874,0.7703925925925925,0.04978888888888889,0.921262962962963,820.3322222222223,0.0,0.3678888888888889,0.0,ces
CTX201500065,27,16,1,1,0,3,207,1486,0.881264705882353,0.0087,0.9926352941176471,709.8841176470588,0.0,0.44474117647058825,0.0,ces
CTX201500461,27,3,17,28,10,4,26,133,0.65805,0.01125,0.797205,2019.8395,0.0,0.186885,0.0,ces
CTX201500847,46,41,21,11,7,24,318,1932,0.7901612903225806,0.03520322580645161,0.9448467741935483,3223.232419354839,0.06451612903225806,0.39170967741935486,0.3225806451612903,ces
CTX201500909,34,0,2,0,0,0,4,18,0.6854,0.0,0.9822,728.1,0.0,0.4,0.0,ces
CTX201501656B,18,37,70,1,33,73,149,722,0.6760775700934579,0.08310000000000001,0.7730280373831776,1911.293364485981,0.0,0.24660093457943924,0.0,ces
CTX201501664,6,47,0,0,0,0,565,3940,0.9098510638297872,0.0014404255319148936,0.9995872340425532,340.23319148936173,0.0,0.41248510638297875,0.0,ces
CTX201501681,747,96,27,0,0,72,155,922,0.7972674796747968,0.0010162601626016261,0.9450934959349593,1990.8348780487804,0.0,0.309949593495935,0.0,ces
CTX201501946A,475,1,1,1,0,1,10,62,0.62685,0.0278,0.875,1793.6499999999999,0.0,0.1951,1.0,ces
CTX201501946D,153,160,440,161,7,316,930,4600,0.6598993333333333,0.014639166666666667,0.8380748333333333,112831.08491666667,0.0,0.3832838333333333,0.24166666666666667,ces
CTX201501985,39,7,3,1,0,2,42,272,0.70945,0.035829999999999994,0.86668,19974.036,0.0,0.38785,0.1,ces
CTX201502000,88,227,340,25,51,244,767,3960,0.7094860670194003,0.024280246913580248,0.8909469135802469,9040.583950617283,0.0,0.2812142857142857,0.11992945326278659,ces
CTX201502022,95,16,15,10,4,24,56,286,0.7047645161290322,0.016129032258064516,0.8754870967741936,1796.23,0.06451612903225806,0.2966645161290323,0.0,ces
CTX201502047,20,6,22,7,1,10,32,181,0.7240535714285714,0.008928571428571428,0.8241142857142857,9417.243571428571,0.0,0.3928642857142857,0.0,ces
CTX201502285,24,6,0,0,1,2,73,513,0.85315,0.030133333333333335,0.8717,270.335,0.3333333333333333,0.40173333333333333,0.0,ces
CTX201502315,88,6,1,0,0,2,55,312,0.7352571428571428,0.07754285714285714,0.7749285714285714,766.8928571428571,0.0,0.30522857142857146,0.0,ces
CTX201502390,11,33,1,0,0,2,439,2819,0.8775382352941177,0.018858823529411765,0.9943647058823529,352.1479411764706,0.0,0.3990764705882353,0.0,ces
CTX201502523,34,30,11,1,1,6,570,3121,0.7665512195121951,0.06607317073170732,0.8942756097560977,518.7841463414635,0.2926829268292683,0.3481975609756097,0.0,ces
CTX201502531,28,7,2,0,0,6,26,169,0.8161444444444445,0.0037,0.8640666666666666,1710.9066666666668,0.0,0.44328888888888884,0.0,ces
CTX201502541,78,3,0,0,0,1,29,186,0.8635666666666667,0.0476,0.9143333333333334,505.74333333333334,0.0,0.38953333333333334,0.0,ces
CTX201502875A,168,11,10,3,3,15,29,184,0.7796619047619048,0.004761904761904762,0.9193095238095237,41567.391904761906,0.0,0.2957619047619048,0.2857142857142857,ces
CTX201502875F,48,13,7,4,0,6,141,916,0.70317,0.032465,0.7698750000000001,330.5415,0.0,0.38194,0.0,ces
CTX201502875F,1048,36,5,0,0,8,285,1895,0.809609756097561,0.01558048780487805,0.9630487804878048,1829.5739024390243,0.0,0.403619512195122,0.0,ces
CTX201503247,27,3,2,2,0,5,34,213,0.7132799999999999,0.0071400000000000005,0.8997399999999999,5219.426,0.0,0.31216,0.0,ces
CTX201503827,271,0,5,2,11,13,9,45,0.43352,0.04,0.81644,6354.719999999999,0.2,0.41904,0.2,ces
CTX201503906,56,26,4,10,0,7,259,2094,0.8932366666666667,0.0012833333333333334,0.9756533333333334,809.3533333333332,0.0,0.37418999999999997,0.0,ces
CTX201504024,16,16,6,65,1,11,96,690,0.7580318181818182,0.009154545454545455,0.9061045454545454,3179.887272727273,0.045454545454545456,0.3219,0.045454545454545456,ces
CTX201504087,75,119,57,32,6,48,291,1750,0.7752357954545454,0.01846931818181818,0.8860147727272728,5834.519375,0.0,0.3427801136363637,0.0,ces
CTX201504547A,195,1,1,1,0,1,2,11,0.73535,0.0,0.8564499999999999,504.795,0.0,0.1875,0.0,ces
CTX201600031,4,12,8,0,0,17,109,641,0.714765,0.0225,0.93208,2395.8995000000004,0.0,0.40014000000000005,0.0,ces
CTX201600348,6,23,1,2,0,5,157,1303,0.8617374999999999,0.029212500000000002,0.9407375,1294.3570833333335,0.0,0.4200166666666667,0.16666666666666666,ces
CTX201600379,41,0,1,0,0,0,2,6,0.6449,0.25,0.75,693.64,0.0,0.3333,0.0,ces
CTX201600433,18,0,1,0,0,0,2,6,0.6472,0.25,0.75,637.26,0.0,0.3333,0.0,ces
CTX201600504,134,51,7,1,1,2,851,5191,0.806146551724138,0.019225862068965517,0.9603482758620691,4344.116724137932,0.0,0.3834706896551724,0.0,ces
CTX201600523,34,0,1,2,0,2,2,6,0.6472,0.25,0.75,637.26,0.0,0.3333,0.0,ces
CTX201600696,67,11,8,6,0,16,40,295,0.7025947368421053,0.021052631578947368,0.8910421052631579,5966.15,0.05263157894736842,0.3561736842105263,0.05263157894736842,ces
CTX201600821,20,24,10,0,0,5,182,1065,0.7766882352941176,0.02289705882352941,0.9067558823529411,576.2794117647059,0.0,0.3240911764705882,0.0,ces
CTX201600836,313,6,11,13,5,16,38,276,0.6896352941176471,0.08823529411764706,0.8570235294117647,9238.95588235294,0.058823529411764705,0.35154117647058825,0.0,ces
CTX201600844,125,1,0,0,0,0,8,69,0.8672,0.0625,0.9999,141.11,0.0,0.431,0.0,ces
CTX201600924,10,19,1,8,2,5,153,1088,0.84106,0.02207,0.97027,2302.4829999999997,0.0,0.40083,0.0,ces
CTX201600965,604,79,298,11,0,104,470,2204,0.5690893899204245,0.0030946949602122012,0.8079403183023873,22845.7075331565,0.0,0.13566790450928382,0.0,ces
CTX201601047,7,66,77,43,39,115,169,925,0.732979020979021,0.0011657342657342656,0.8834643356643356,6395.202867132867,0.0,0.25183636363636364,0.0,ces
CTX201601180,28,0,20,29,236,134,26,55,0.535295,0.025,0.805725,803049.0094999999,0.0,0.129165,0.1,ces
CTX201601206,315,0,0,3,0,1,0,0,,,,,,,,
CTX201601523,170,0,0,2,0,1,0,0,,,,,,,,
CTX201601668,17,31,1,0,0,5,271,1683,0.836040625,0.019440625,0.984475,419.70125,0.0,0.40173125,0.0,ces
CTX201601996B,53,1,0,0,0,0,9,57,0.8579,0.0,1.0,546.79,0.0,0.4324,0.0,ces
CTX201603157,43,1,0,0,0,0,6,45,0.7953,0.0833,1.0,491.67,0.0,0.4242,0.0,ces
CTX201603181,81,4,1,0,0,2,46,292,0.80274,0.0,0.9478,726.9399999999999,0.0,0.31934,0.0,ces
CTX201603568,22,96,41,2,17,52,176,1229,0.8196167883211678,0.0007299270072992701,0.9062189781021898,3264.974306569343,0.0,0.325129197080292,0.0072992700729927005,ces
CTX201603778A,11,9,39,13,2,41,88,496,0.5552291666666667,0.027529166666666664,0.817025,39727.83041666667,0.0,0.1524,0.020833333333333332,ces
CTX201603778D,27,1,6,7,4,11,28,171,0.5581428571428572,0.125,0.8728428571428571,86987.10857142857,0.0,0.2906,0.0,ces
CTX201603778G,406,2,2,0,0,2,22,167,0.794975,0.0,0.8941749999999999,303.78000000000003,0.0,0.36195,0.0,ces
CTX201603780,204,0,0,3,0,1,0,0,,,,,,,,
CTX201603814A,287,34,19,6,6,28,221,1437,0.770054716981132,0.03986415094339622,0.9069207547169812,4809.353584905661,0.20754716981132076,0.38057169811320757,0.32075471698113206,ces
CTX201604006,193,26,13,0,0,8,227,1477,0.8010282051282052,0.0367974358974359,0.9362692307692307,738.016923076923,0.0,0.3783410256410256,0.0,ces
CTX201604006A,149,5,9,2,2,10,20,124,0.7535857142857143,0.0,0.8707571428571429,95501.13428571427,0.0,0.2908071428571429,0.0,ces
CTX201604014,153,43,249,99,105,158,311,1252,0.5851068493150685,0.010141095890410958,0.7580678082191781,3099.5264383561644,0.0,0.0669359589041096,0.11643835616438356,ces
CTX201604014B,238,3,14,0,0,8,65,458,0.6786235294117647,0.05674117647058824,0.7896058823529412,848.1700000000001,0.0,0.27651764705882353,0.0,ces
