file,page_num,Clear,Empty,Noisy,Trash,Non-text,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,ch_ratio,main_lang
MTX201701642,38,6,34,30,10,1,110,512,0.6722944444444444,0.011111111111111112,0.8728388888888889,4099.458333333333,0.0,0.36630555555555555,0.0,ces
MTX201701651,13,84,63,105,25,52,325,2276,0.6800999999999999,0.0011111111111111111,0.8128830687830687,1152.3306878306878,0.0,0.3564010582010582,0.2804232804232804,ces
MTX201701671b,132,19,30,21,7,7,118,702,0.7134400000000001,0.0113525,0.886655,10905.329249999999,0.0,0.32526,0.0,ces
MTX201701677,5,33,8,6,1,0,197,1266,0.8168,0.0016333333333333334,0.9671153846153846,227.92461538461538,0.0,0.40715384615384614,0.0,ces
MTX201701721,83,1,0,0,0,0,2,7,0.7213,0.0,0.75,35.75,0.0,0.3333,0.0,ces
MTX201701830,17,1,2,2,0,0,9,36,0.6099333333333333,0.08333333333333333,0.8333333333333334,2774.0,0.0,0.24836666666666665,0.3333333333333333,ces
MTX201701847,112,6,6,7,0,0,40,241,0.7368692307692307,0.025646153846153843,0.9433923076923076,6001.615384615385,0.0,0.4009538461538462,0.38461538461538464,ces
MTX201701879,28,1,1,1,2,0,18,93,0.70085,0.04585,1.0,72.875,0.0,0.39685000000000004,0.0,ces
MTX201702004,20,1,1,0,1,0,10,61,0.8303,0.06,0.9994,61.75,0.0,0.4048,0.0,ces
MTX201702042,23,22,39,16,17,4,75,462,0.7461921052631579,0.003289473684210526,0.8612078947368422,4976.833684210526,0.0,0.3533763157894737,0.02631578947368421,ces
MTX201702096,31,18,11,19,30,38,83,533,0.7350027027027027,0.0013513513513513514,0.907772972972973,868.3040540540541,0.0,0.3582054054054054,0.0,ces
MTX201702119,41,1,0,0,0,0,11,71,0.7731,0.0,0.75,30.62,0.0,0.3636,0.0,ces
MTX201702153,27,0,2,2,0,1,12,53,0.54555,0.02725,0.75,6353.5,0.5,0.16,0.0,ces
MTX201702178a,22,1,2,1,0,1,8,38,0.65865,0.01785,0.75,62.625,0.0,0.23685,0.0,ces
MTX201702185,107,1,0,0,0,0,10,51,0.734,0.025,0.9981,61.75,0.0,0.4333,0.0,ces
MTX201702404,65,23,2,0,0,1,218,1340,0.853891304347826,0.004821739130434782,0.9889782608695653,86.70652173913044,0.043478260869565216,0.4146782608695652,0.0,ces
MTX201702406,17,0,0,0,0,2,0,0,,,,,,,,
MTX201702410,91,4,49,54,12,68,70,224,0.6190758620689655,0.0,0.8301896551724138,14854.856896551722,0.0,0.25936724137931033,0.22413793103448276,ces
MTX201702412a,25,6,1,1,1,0,39,226,0.7818857142857143,0.018357142857142857,0.9577428571428571,311.0357142857143,0.14285714285714285,0.37667142857142855,0.0,ces
MTX201702436,1,14,4,5,1,0,98,630,0.7918157894736841,0.009189473684210527,0.9131052631578948,882.2563157894737,0.05263157894736842,0.36713684210526315,0.05263157894736842,ces
MTX201702860,4,27,7,0,0,0,258,1742,0.8672518518518518,0.003248148148148148,0.9958444444444444,62.26407407407408,0.0,0.4252444444444445,0.0,ces
MTX201702878a,109,5,2,0,2,0,48,255,0.7537,0.0,0.97264,370.6,0.0,0.41012000000000004,0.0,ces
MTX201702907,73,1,0,0,0,0,12,67,0.8012,0.0208,0.9841,108.5,0.0,0.3778,0.0,ces
MTX201702923a,103,1,0,0,0,0,7,42,0.7799,0.0,0.9988,96.0,0.0,0.4074,0.0,ces
MTX201702946,3,35,3,1,2,0,487,3050,0.8714722222222222,0.008022222222222222,0.9998805555555556,74.91333333333334,0.16666666666666666,0.4103861111111111,0.0,ces
MTX201702962,415,3,4,1,0,2,15,74,0.74275,0.0,0.8069999999999999,47.5925,0.0,0.31,0.0,ces
MTX201702970,82,3,1,1,0,0,14,72,0.69295,0.021875,0.812125,36.905,0.0,0.247575,0.25,ces
MTX201703094,1,13,21,5,5,1,121,792,0.7997222222222222,0.005194444444444444,0.9418000000000001,671.9444444444445,0.0,0.4251888888888889,0.05555555555555555,ces
MTX201703862,1,27,21,12,4,1,241,1662,0.8085974358974359,0.008674358974358976,0.9211153846153846,2155.7128205128206,0.02564102564102564,0.4173461538461538,0.05128205128205128,ces
MTX201710003,26,7,70,25,122,48,39,160,0.6144375,0.0,0.800096875,76.2753125,0.0,0.072909375,0.34375,ces
MTX201710073,8,43,2,4,2,0,462,2969,0.8366553191489362,0.0,0.9894404255319149,330.73936170212767,0.0,0.39766808510638296,0.0,ces
MTX201800032,72,3,2,0,0,0,20,125,0.7404000000000001,0.0,0.9500000000000001,70.58333333333333,0.0,0.3777,0.0,ces
MTX201800093,11,6,3,2,0,0,41,280,0.80005,0.0,0.9686875,227.805,0.0,0.3790875,0.0,ces
MTX201800125,17,11,3,4,0,0,148,932,0.7739133333333333,0.006866666666666668,0.896,219.12466666666666,0.06666666666666667,0.36046666666666666,0.0,ces
MTX201800192,1,7,4,2,1,0,33,223,0.7969222222222222,0.002777777777777778,0.8863888888888889,125.83333333333333,0.0,0.3943888888888889,0.3333333333333333,ces
MTX201800301,61,1,36,28,19,6,42,254,0.5578241379310345,0.013793103448275864,0.784951724137931,436.7627586206896,0.0,0.398548275862069,0.0,ces
MTX201890343,3,0,0,0,0,1,0,0,,,,,,,,
MTX201891077,15,2,0,0,0,0,8,58,0.7903,0.0,0.98505,197.0,0.0,0.42915000000000003,0.0,ces
MTX201891599,4,0,0,0,2,0,0,0,,,,,,,,
MTX201900017,25,1,1,2,0,0,3,25,0.7302,0.0,0.8592333333333334,460.0,0.0,0.2904,0.6666666666666666,ces
MTX201900025a,13,43,55,115,61,80,161,712,0.6874860759493671,0.0,0.8121158227848101,4687.206518987342,0.0,0.2015107594936709,0.06962025316455696,ces
MTX201900043,32,174,208,232,0,9,975,6099,0.6972399014778325,0.0005849753694581281,0.9168007389162561,3570.8049014778326,0.0,0.26271428571428573,0.35467980295566504,ces
MTX201900053,24,12,1,3,2,0,130,818,0.8068066666666667,0.00222,0.9261,287.356,0.0,0.34662666666666664,0.0,ces
MTX201900068,12,6,1,6,0,0,99,532,0.724325,0.063975,0.8555666666666667,104.53083333333332,0.0,0.340525,0.0,ces
MTX201900072,23,1,2,2,0,1,21,111,0.7073333333333333,0.041666666666666664,0.9135666666666666,148.33333333333334,0.0,0.33313333333333334,0.0,ces
MTX201900081a,444,15,85,107,64,111,131,584,0.6507745901639344,0.0,0.8182,8137.705081967213,0.0,0.1487688524590164,0.03278688524590164,ces
MTX201900086,543,56,22,61,20,0,407,2228,0.706008547008547,0.0,0.8889316239316238,1856.1785470085472,0.0,0.3388641025641026,0.0,ces
MTX201900091,42,176,184,230,0,8,979,6108,0.6978544334975368,0.0005849753694581281,0.9172470443349754,3752.718694581281,0.0,0.26221280788177337,0.35467980295566504,ces
MTX201900100,404,1,1,1,0,0,13,67,0.7142999999999999,0.0,0.8746499999999999,64.875,0.0,0.18085,0.0,ces
MTX201900100c,48,19,62,122,38,125,152,709,0.6454617021276595,0.0005319148936170213,0.7753900709219858,7362.360780141844,0.0,0.10434822695035462,0.04964539007092199,ces
MTX201900100e,137,37,1,16,1,0,505,2473,0.7439132075471698,0.005630188679245283,0.8854584905660376,259.80056603773585,0.0,0.34722830188679243,0.0,ces
MTX201900109,96,38,20,43,27,13,398,2168,0.7209703703703704,0.0021271604938271605,0.8540543209876543,1335.476790123457,0.024691358024691357,0.3543876543209877,0.0,ces
MTX201900138,15,9,5,2,2,0,69,501,0.8033545454545454,0.0,0.8423181818181817,223.58,0.0,0.35403636363636365,0.0,ces
MTX201900168,8,21,46,67,133,0,88,519,0.6477056818181818,0.0,0.7600204545454545,116.35545454545455,0.0,0.11137159090909092,0.23863636363636365,ces
MTX201900195,80,1,0,2,0,0,33,162,0.6863999999999999,0.05179999999999999,0.7650666666666667,91.08333333333333,0.0,0.38610000000000005,0.0,ces
MTX201900231c,43,31,98,78,144,61,132,1386,0.6625477064220183,0.013244954128440367,0.8553119266055046,12789.644862385321,0.0,0.2108302752293578,0.0,ces
MTX201900272,12,9,4,3,0,0,107,696,0.81765,0.0,0.9725,133.885,0.0,0.3822666666666667,0.0,ces
MTX201900372,14,1,1,1,0,0,4,22,0.6891,0.0,0.875,84.5,0.0,0.23335,0.5,ces
MTX201900483,17,5,6,3,0,0,40,246,0.743275,0.015625,0.9960125,1276.28125,0.0,0.3715625,0.0,ces
MTX201900523,22,2,0,1,0,0,19,99,0.7302,0.055566666666666674,0.9145333333333333,24.22,0.3333333333333333,0.4301333333333333,0.0,ces
MTX202000012,180,15,14,13,6,1,55,321,0.7086535714285714,0.0,0.855725,1255.4950000000001,0.0,0.2536392857142857,0.0,ces
MTX202000073,259,9,35,20,72,2,57,283,0.6678413793103448,0.0,0.8695999999999999,1022.803448275862,0.0,0.23830689655172413,0.0,ces
MTX202000106,106,22,76,121,68,102,149,629,0.6398545454545455,0.0,0.7632160839160839,4660.307412587413,0.0,0.12107342657342658,0.006993006993006993,ces
MTX202000124,12,14,3,2,0,0,170,1196,0.8507,0.00236875,0.9473375,137.156875,0.0,0.38105625,0.0,ces
MTX202000157,160,1,0,0,0,0,13,84,0.8181,0.0,0.983,53.75,0.0,0.4167,0.0,ces
MTX202000178,196,3,2,0,2,0,30,171,0.7343666666666667,0.0,0.9944999999999999,74.83333333333333,0.0,0.3555333333333333,0.0,ces
MTX202000223,127,25,11,15,1,0,292,1790,0.7853075,0.018515,0.888485,445.06275000000005,0.225,0.40370999999999996,0.05,ces
MTX202000244,13,2,2,1,0,0,20,123,0.7400666666666668,0.0,0.9907,46.5,0.0,0.3567,0.0,ces
MTX202000285,92,2,2,2,1,0,23,136,0.72105,0.046,0.98455,76.6875,0.0,0.3972,0.0,ces
MTX202000423,16,28,62,57,84,9,172,943,0.697195294117647,0.0,0.8885176470588235,1137.1089411764706,0.0,0.2792423529411765,0.0,ces
MTX202000485,4,29,12,1,1,0,277,1915,0.8322333333333333,0.00369,0.94893,106.14533333333334,0.06666666666666667,0.4243733333333333,0.03333333333333333,ces
MTX202000556,3,15,11,17,3,4,74,516,0.754675,0.00625,0.887471875,2019.2459375,0.03125,0.41849375,0.09375,ces
MTX202000591,281,46,53,74,64,24,320,1747,0.67663,0.007153333333333334,0.8486025,1953.76725,0.016666666666666666,0.35692666666666667,0.0,ces
MTX202010005,22,3,1,5,0,0,26,148,0.691825,0.0125,0.846725,20798.25,0.125,0.3445875,0.0,ces
MTX202010055,30,3,1,5,0,0,26,148,0.6924125,0.0125,0.846725,20795.305,0.125,0.3445875,0.0,ces
MTX202010193,1,13,8,9,4,0,59,407,0.7562272727272727,0.007577272727272728,0.8906681818181817,727.1963636363636,0.0,0.38432272727272726,0.13636363636363635,ces
MTX202010320,6,13,5,1,8,0,108,709,0.8150285714285715,0.0186,0.904042857142857,113.17357142857144,0.0,0.37068571428571434,0.21428571428571427,ces
MTX202010345,8,3,1,4,1,0,25,146,0.7055857142857143,0.014285714285714287,0.860542857142857,23764.785714285714,0.14285714285714285,0.39381428571428573,0.0,ces
MTX202010415,2,17,10,25,2,0,56,348,0.7366857142857143,0.0,0.8772785714285715,2880.8690476190477,0.0,0.2929285714285714,0.30952380952380953,ces
MTX202010555,5,2,4,2,2,0,14,89,0.7539750000000001,0.0,0.874275,238.375,0.0,0.378575,0.0,ces
MTX202100006,71,33,36,65,4,18,147,959,0.7344510204081631,0.006972448979591837,0.9164071428571429,655524.0728571429,0.0,0.36729285714285714,0.0,ces
MTX202100019,66,27,20,48,3,5,161,1005,0.7305866666666666,0.0013333333333333335,0.9008306666666668,2176746.028266667,0.0,0.34667733333333334,0.0,ces
MTX202100056,15,11,2,9,11,0,95,530,0.7379450000000001,0.0,0.9575400000000001,168.119,0.0,0.340385,0.0,ces
MTX202100079,69,2,1,3,0,0,22,166,0.6367,0.00668,0.9345399999999999,1066.2,0.0,0.3689,0.0,ces
MTX202100124,1,36,9,4,2,0,309,2209,0.8526849999999999,0.0024625000000000003,0.9631575,99.4855,0.025,0.399685,0.1,ces
MTX202100175,9,20,5,1,1,0,279,1643,0.8403666666666667,0.007299999999999999,0.9859333333333333,78.05380952380953,0.0,0.4225857142857143,0.0,ces
MTX202100224,32,0,2,4,217,0,4,11,0.5965,0.0,0.75,31.22,0.0,0.0,0.0,ces
MTX202100254,1,32,9,5,0,1,285,2020,0.8417216216216216,0.0065,0.9569702702702703,108.88162162162163,0.05405405405405406,0.40015945945945947,0.10810810810810811,ces
MTX202100316,29,2,2,1,0,0,21,160,0.7658666666666667,0.018333333333333333,0.9161666666666667,43.083333333333336,0.0,0.2924,0.0,ces
MTX202100341,24,2,0,0,0,0,20,136,0.8792500000000001,0.0,0.99995,40.125,0.0,0.41605000000000003,0.0,ces
MTX202100385,18,4,3,1,0,0,30,198,0.77392,0.00916,0.9885999999999999,96.45,0.0,0.32195999999999997,0.0,ces
MTX202100402,169,1,2,2,2,0,25,125,0.6546,0.0168,0.9074,218.33333333333334,0.0,0.3756333333333333,0.0,ces
MTX202100415,36,0,750,131,104,1099,153,373,0.531024427480916,0.008587786259541985,0.7854748091603053,8146786.07572519,0.0,0.05979465648854962,0.16030534351145037,ces
MTX202100431,126,21,47,52,103,1,118,710,0.7067561643835616,0.0004561643835616439,0.841972602739726,8596.719589041097,0.0,0.21052054794520547,0.0,ces
MTX202100471,60,34,10,3,0,5,510,2960,0.7944648648648649,0.014400000000000001,0.9602108108108108,65.44891891891892,0.0,0.3437756756756757,0.0,ces
MTX202100488,7,10,3,0,1,0,102,717,0.8899800000000001,0.0,0.9974000000000001,56.863,0.0,0.42760999999999993,0.0,ces
MTX202100498,305,3,2,0,0,0,26,127,0.7168333333333333,0.0,0.9927333333333334,85.5,0.0,0.3194333333333333,0.0,ces
MTX202100518,251,30,145,170,55,111,231,1044,0.6376809999999999,0.0,0.7789069999999999,1445.33,0.0,0.15830450000000001,0.16,ces
MTX202100522,422,48,278,261,231,61,333,1489,0.6320171521035598,0.0,0.8289233009708737,2275.6154045307444,0.0,0.17836407766990292,0.1488673139158576,ces
MTX202100527,169,0,1,2,0,0,8,44,0.6885,0.0875,0.85835,284.5,0.0,0.4286,0.0,ces
MTX202100543a,136,3,2,0,0,0,23,118,0.7170333333333333,0.0,0.9815333333333333,130.16666666666666,0.0,0.3171333333333333,0.0,ces
MTX202100546b,62,11,71,174,40,33,346,1719,0.6420567567567568,0.02641891891891892,0.8434064864864865,497.64875675675677,0.0,0.20215351351351352,0.0,ces
MTX202100563,38,22,5,6,0,0,172,1335,0.8052107142857142,0.003642857142857143,0.9756857142857143,568.5625,0.0,0.40198928571428577,0.0,ces
MTX202100573,299,1,1,1,0,1,18,100,0.6366,0.0412,0.9471,187.5,1.0,0.38095,0.0,ces
MTX202100616,28,1,0,0,0,0,10,60,0.7713,0.025,0.9994,52.0,0.0,0.3871,0.0,ces
MTX202100635,109,16,16,41,11,1,180,917,0.6603473684210527,0.0027771929824561403,0.8553122807017544,2149.92,0.017543859649122806,0.353259649122807,0.0,ces
MTX202100657,205,1,0,0,0,0,14,74,0.7672,0.0357,0.9998,60.0,0.0,0.383,0.0,ces
MTX202100695,23,65,108,70,53,55,431,2737,0.7243866666666666,0.008347407407407408,0.8882977777777777,3926.5812592592597,0.0,0.31333185185185186,0.0,ces
MTX202100707,12,43,3,1,1,0,350,2246,0.8209590909090909,0.0029795454545454543,0.9304363636363636,91.19590909090908,0.09090909090909091,0.3648590909090909,0.0,ces
MTX202100755,16,34,7,4,0,1,225,1508,0.8275605263157895,0.009389473684210526,0.992478947368421,2202.2434210526317,0.0,0.3988605263157895,0.0,ces
MTX202100777,360,46,90,62,32,21,323,1893,0.7071490740740741,0.012222222222222223,0.9066268518518519,145006.29796296297,0.0,0.4074185185185185,0.0,ces
MTX202100798,10,2,1,0,0,0,26,152,0.8185,0.0,0.9995,98.75,0.0,0.4041,0.0,ces
MTX202110094,32,9,1,3,0,0,99,682,0.825075,0.0038833333333333337,0.9709333333333333,396.875,0.0,0.36004166666666665,0.0,ces
MTX202110147,17,1,1,0,0,1,1,5,0.8644,0.0,0.9991,203.0,0.0,0.4,1.0,ces
MTX202120016,112,0,0,1,0,0,1,3,0.5999,0.0,0.75,15.38,0.0,0.0,0.0,ces
MTX202200018,28,3,2,0,0,0,31,183,0.7475333333333333,0.010266666666666667,0.7944,50.0,0.3333333333333333,0.3814333333333333,0.0,ces
MTX202200105,38,1,0,0,0,0,9,65,0.8248,0.0,0.8316,108.5,0.0,0.3778,0.0,ces
MTX202200141,20,1,1,2,0,0,18,114,0.6918666666666667,0.0143,0.8333333333333334,379.41,0.0,0.2871666666666667,0.0,ces
MTX202200172,23,0,2,3,0,0,5,14,0.6585,0.08333333333333333,0.9062666666666667,36.333333333333336,0.0,0.22219999999999998,0.0,ces
MTX202200200,5,39,5,3,1,0,423,3084,0.8795190476190475,0.003445238095238095,0.9693690476190477,263.5552380952381,0.07142857142857142,0.41694523809523815,0.023809523809523808,ces
MTX202200232,15,5,4,1,0,0,31,158,0.7439833333333333,0.002983333333333333,0.8090333333333334,76.425,0.0,0.3671,0.0,ces
MTX202200259,74,54,227,360,315,160,458,2582,0.634027536231884,0.0004427536231884058,0.8518106280193237,1413.2533091787438,0.004830917874396135,0.15627850241545896,0.28502415458937197,ces
MTX202200294,163,42,1,9,0,0,551,3606,0.7084803921568628,0.011049019607843137,0.795478431372549,5631.671568627451,0.0,0.34580588235294113,0.058823529411764705,ces
MTX202200309,195,1,4,16,0,0,59,373,0.6918235294117647,0.0,0.7647058823529411,25.825294117647058,0.0,0.258064705882353,0.0,ces
MTX202200321,19,3,1,1,0,0,35,244,0.805275,0.004175,0.924275,137.51,0.0,0.32225000000000004,0.0,ces
MTX202200335,548,25,13,0,12,0,114,872,0.8301120000000001,0.022000000000000002,0.990948,213.58,0.0,0.353004,0.04,ces
MTX202200348,64,28,4,34,2,4,113,741,0.7408709677419354,0.014448387096774193,0.9160758064516129,51830.87693548387,0.0,0.3745306451612903,0.0,ces
MTX202200380,75,5,2,3,0,0,59,357,0.7582625,0.0176125,0.8735999999999999,117.67125,0.0,0.316075,0.0,ces
MTX202200423,2,1,0,0,0,0,10,67,0.7903,0.0,1.0,43.75,0.0,0.35,0.0,ces
MTX202200444,275,74,33,4,83,0,642,3782,0.7901807692307693,0.0026923076923076926,0.9783935897435898,76.1198717948718,0.0,0.3681884615384616,0.0,ces
MTX202200471,3,29,2,2,0,1,361,2396,0.8772193548387096,0.008799999999999999,0.985241935483871,106.90870967741935,0.16129032258064516,0.425858064516129,0.0,ces
MTX202200527,1,5,3,0,2,0,22,150,0.82582,0.0,0.8941800000000001,114.876,0.0,0.40268,0.0,ces
MTX202200552,2,14,19,14,5,1,86,542,0.7561357142857144,0.0017857142857142859,0.8996000000000001,82304.75035714285,0.0,0.39891785714285716,0.07142857142857142,ces
MTX202200563,758,4,6,5,2,2,35,200,0.7010222222222222,0.015000000000000001,0.9023333333333334,2449.222222222222,0.1111111111111111,0.29914444444444444,0.2222222222222222,ces
MTX202200564,550,7,11,10,1,5,34,176,0.7128941176470588,0.007352941176470588,0.9091705882352941,13240.132352941177,0.0,0.34403529411764705,0.058823529411764705,ces
MTX202200602,22,1,1,0,0,1,4,17,0.7069,0.125,0.7638,58.0,0.0,0.5,0.0,ces
MTX202200670,10,41,5,3,1,0,453,3068,0.8485545454545455,0.008090909090909091,0.9484159090909091,105.36613636363636,0.1590909090909091,0.4135045454545454,0.022727272727272728,ces
MTX202200705,1,7,8,3,3,1,59,379,0.7861,0.01826,0.87723,147.825,0.4,0.39655,0.0,ces
MTX202200717,844,2,1,0,0,0,14,76,0.7744,0.0,0.75,96.0,0.0,0.3913,0.0,ces
MTX202200730,262,1,1,1,0,0,8,37,0.6395,0.0625,0.8806499999999999,546.875,0.0,0.5,0.0,ces
MTX202200763,18,34,1,0,0,0,333,2135,0.8376294117647058,0.00765,0.9926235294117648,63.11941176470588,0.0,0.4142558823529412,0.0,ces
MTX202200787,9,11,6,0,1,0,105,670,0.8272454545454546,0.01711818181818182,0.9889272727272727,98.77272727272727,0.09090909090909091,0.4075909090909091,0.0,ces
MTX202210003,17,0,0,2,0,1,17,66,0.5427,0.0595,0.75265,317.0,0.5,0.3021,0.0,ces
MTX202210014b,11,10,22,12,3,17,90,444,0.6877318181818182,0.0016227272727272729,0.9264272727272727,2344.562727272727,0.13636363636363635,0.3820545454545455,0.0,ces
MTX202210016c,79,36,0,1,4,0,309,1868,0.8236405405405405,0.007035135135135136,0.9987621621621622,148.32108108108108,0.13513513513513514,0.41295405405405405,0.0,ces
MTX202210019,46,6,72,85,26,17,129,650,0.6233417582417582,0.007417582417582418,0.8633978021978022,4374.331428571429,0.0,0.30035494505494503,0.23076923076923078,ces
MTX202210023,54,15,20,16,11,1,54,320,0.7221322580645161,0.0016129032258064516,0.9201258064516129,20745.96580645161,0.03225806451612903,0.2801161290322581,0.12903225806451613,ces
MTX202210027,2,8,2,16,1,0,152,703,0.67545,0.016529166666666668,0.7805583333333334,620.2708333333334,0.08333333333333333,0.37048333333333333,0.0,ces
MTX202210036,39,4,22,10,2,13,18,135,0.7004142857142857,0.009521428571428571,0.8505285714285714,1566.5664285714286,0.07142857142857142,0.3561714285714285,0.07142857142857142,ces
MTX202210046,73,9,41,25,22,9,45,273,0.7276264705882353,0.0,0.9102558823529412,134002.26294117648,0.0,0.3830911764705882,0.0,ces
MTX202210061,5,7,27,21,19,14,43,304,0.7016821428571428,0.0015607142857142857,0.9049642857142857,2886.325714285714,0.0,0.32907857142857144,0.0,ces
MTX202210075,211,0,0,1,0,0,1,5,0.5268,0.0,0.75,191.0,0.0,0.5,0.0,ces
MTX202220002,34,1,1,2,0,0,6,32,0.7180333333333334,0.0,0.75,99.46,0.0,0.23146666666666668,0.0,ces
MTX202300012,605,2,1,1,0,0,13,61,0.6898,0.0,0.8329666666666666,83.08333333333333,0.0,0.2429333333333333,0.0,ces
MTX202300035,41,2,2,1,0,0,5,16,0.6776,0.0,0.7994666666666667,43.39666666666667,0.0,0.22219999999999998,0.0,ces
MTX202300058,41,21,20,3,3,1,87,561,0.7964541666666666,0.0,0.8445416666666666,699.8041666666667,0.0,0.388625,0.0,ces
MTX202300090,58,1,1,1,0,0,9,45,0.68285,0.0,0.75,120.5,0.0,0.19645,0.0,ces
MTX202300114,12,2,2,1,0,0,29,149,0.7538666666666667,0.0,0.9161333333333334,58.373333333333335,0.0,0.27496666666666664,0.0,ces
MTX202300152,1,6,5,2,0,0,31,212,0.8230875,0.0134375,0.933575,79.53875,0.0,0.412625,0.375,ces
MTX202300174,31,2,2,3,0,0,26,165,0.7226600000000001,0.005,0.79896,101.876,0.0,0.30016,0.0,ces
MTX202300207,12,38,17,28,14,2,129,990,0.7647984848484849,0.0,0.8729787878787878,10697.219696969696,0.0,0.3623181818181818,0.0,ces
MTX202300236,3,14,9,10,2,3,83,517,0.7600541666666666,0.017091666666666668,0.8692333333333333,2014.6991666666665,0.0,0.38809166666666667,0.3333333333333333,ces
MTX202300284,133,21,92,100,59,105,127,528,0.655004132231405,0.0,0.7631280991735537,6515.001239669422,0.0,0.11209504132231404,0.008264462809917356,ces
MTX202300338,28,22,1,12,14,0,290,1733,0.7491235294117646,0.0,0.9575117647058823,434.9520588235294,0.0,0.37803235294117643,0.0,ces
MTX202300354,39,1,1,1,0,0,9,47,0.72555,0.0,0.8612500000000001,2245.5,0.0,0.4,0.0,ces
MTX202300383,9,1,1,1,0,1,21,101,0.7000500000000001,0.04465,0.77095,23.17,0.5,0.46875,0.0,ces
MTX202300417,53,22,22,58,0,7,125,728,0.702175,0.00625,0.84213625,2965343.284125,0.0,0.3233025,0.0,ces
MTX202300431,20,25,1,2,0,0,289,1474,0.7369888888888888,0.012585185185185185,0.8814407407407407,134.9937037037037,0.0,0.29208148148148144,0.0,ces
MTX202300465,417,23,21,50,9,7,135,827,0.7237205479452055,0.0,0.9090315068493151,2220890.479452055,0.0,0.33733150684931507,0.0136986301369863,ces
MTX202300466BC,165,2,1,1,0,0,16,90,0.7105333333333332,0.0663,0.7819333333333334,88.58333333333333,0.6666666666666666,0.3692666666666667,0.0,ces
MTX202300466DE,631,1,7,2,21,2,12,62,0.6391,0.023333333333333334,0.8736,1954.3333333333333,0.6666666666666666,0.5807666666666668,0.0,ces
MTX202300466FG,265,8,3,5,1,0,78,498,0.7373923076923077,0.012307692307692308,0.9275000000000001,1467.7023076923078,0.15384615384615385,0.41499230769230766,0.0,ces
MTX202300467,20,7,3,7,0,0,57,324,0.7263142857142857,0.023807142857142857,0.8753285714285715,144.725,0.0,0.3364928571428571,0.07142857142857142,ces
MTX202300530,170,0,5,1,10,0,1,3,0.598,0.0,0.75,25.0,0.0,0.0,0.0,ces
MTX202300543,188,3,3,4,0,1,10,55,0.7156571428571429,0.0,0.8542428571428572,1021.75,0.0,0.24989999999999998,0.0,ces
MTX202300602,6,13,10,1,0,0,54,369,0.81075,0.03005714285714286,0.9341499999999999,166.32071428571427,0.0,0.42084285714285713,0.0,ces
MTX202300628,16,152,22,110,0,2,1045,6342,0.7150053435114504,0.000982824427480916,0.9525900763358779,4892.2667175572515,0.0,0.3881446564885496,0.0,ces
MTX202300659,145,31,0,15,2,0,573,2980,0.7239956521739132,0.056806521739130436,0.907954347826087,135.5545652173913,0.0,0.29731521739130434,0.0,ces
MTX202300681,17,41,0,2,0,0,738,3458,0.7498069767441861,0.07366744186046512,0.8062372093023256,72.44767441860465,0.0,0.3670953488372093,0.0,ces
MTX202300696,702,10,57,102,102,49,289,1596,0.6165526785714286,0.003792857142857143,0.8265741071428572,25992.201964285716,0.0,0.17042142857142856,0.0,ces
MTX202300696A,253,1,2,3,0,0,14,91,0.71085,0.0,0.892875,798.8125,0.0,0.35902500000000004,0.25,ces
MTX202300696C,300,39,20,40,14,6,324,1924,0.7371848101265823,0.0009962025316455697,0.8904253164556961,240.3687341772152,0.24050632911392406,0.2878113924050633,0.0,ces
MTX202300697A,7,23,87,100,77,114,129,525,0.6533219512195122,0.0,0.7830959349593496,110785.187398374,0.0,0.16144878048780487,0.07317073170731707,ces
MTX202300699A,124,38,50,72,53,17,281,1541,0.6693781818181819,0.00045454545454545455,0.8418209090909091,1320.7891818181818,0.02727272727272727,0.3301381818181818,0.0,ces
MTX202300699B,275,24,83,137,62,94,169,650,0.6342043478260869,0.00012422360248447205,0.8215180124223602,4287.11149068323,0.0,0.1376614906832298,0.055900621118012424,ces
MTX202300700A,293,24,56,114,38,110,146,648,0.6500101449275362,0.00012101449275362319,0.7690594202898551,6979.279130434783,0.0,0.11406014492753623,0.0,ces
MTX202300700B,227,59,19,54,16,2,456,2508,0.7161194690265487,0.006816814159292035,0.8670442477876106,1484.2586725663716,0.0,0.3347884955752212,0.0,ces
MTX202300700C,684,34,50,56,17,9,389,1981,0.6703533333333334,0.011243333333333334,0.8431577777777779,889.4638888888888,0.03333333333333333,0.36312333333333335,0.0,ces
MTX202300701,270,8,6,3,1,1,86,594,0.7864454545454546,0.0062,0.9679000000000001,188.36363636363637,0.45454545454545453,0.3355454545454546,0.09090909090909091,ces
MTX202300701C,499,23,67,106,42,125,138,620,0.6544534883720929,0.0001550387596899225,0.7966674418604651,6098.108062015504,0.0,0.14863565891472869,0.023255813953488372,ces
MTX202310024,7,27,5,4,1,3,256,1711,0.829416129032258,0.009816129032258066,0.9640870967741936,1177.5483870967741,0.0,0.3854741935483871,0.0,ces
MTX202310706,2,146,7,93,3,0,1554,9723,0.727910460251046,0.009789958158995816,0.9039740585774059,2859.0303347280333,0.08368200836820083,0.3720163179916318,0.0,ces
MTX202311351,2,0,1,2,0,0,5,33,0.51835,0.0125,0.75,1238.19,0.0,0.26085,0.0,ces
