file,page_num,num_lines,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
CTX198105461,1,38,12,11,0,5,10,115,741,0.8694652173913044,0.0031043478260869566,0.9329130434782609,772.5004347826087,0.0,0.41365217391304343,0.5835,0.0,ces
CTX198200905,33,4,0,1,0,2,1,2,7,0.7219,0.0,0.8623,850.0,0.0,0.5,0.3333,0.0,ces
CTX198203356,6,7,4,1,0,0,2,36,227,0.8801,0.038900000000000004,0.9373799999999999,121.05,0.0,0.43251999999999996,0.44532,0.0,ces
CTX198204084,36,31,28,3,0,0,0,273,1770,0.8966451612903226,0.011964516129032259,0.9803258064516129,113.72387096774193,0.03225806451612903,0.40025483870967743,0.4776258064516129,0.0,ces
CTX198204810,56,140,14,16,4,58,48,48,323,0.8657800000000001,0.0,0.9231333333333333,643.2833333333333,0.0,0.41278666666666664,0.4736333333333333,0.0,ces
CTX198204879M,25,1,1,0,0,0,0,1,4,0.92,0.0,0.981,260.0,0.0,0.6667,0.6667,1.0,ces
CTX198205051A,3,3,0,1,1,0,1,4,20,0.7569,0.2125,0.75,286.0,0.0,0.5,0.5,0.0,ces
CTX198301299,1,36,15,11,1,1,8,162,985,0.8628730769230769,0.0051423076923076926,0.9276769230769232,350.5192307692308,0.038461538461538464,0.4108269230769231,0.550776923076923,0.038461538461538464,ces
CTX198302416A,73,16,4,8,0,1,3,62,339,0.7625083333333333,0.0,0.8668166666666667,718.6141666666666,0.0,0.34050833333333336,0.5171916666666666,0.0,ces
CTX198303593,50,31,23,3,0,2,3,232,1286,0.8863923076923077,0.009953846153846155,0.9833115384615384,193.81730769230768,0.0,0.39854615384615383,0.5465153846153846,0.0,ces
CTX198303943A,39,5,2,1,0,1,1,22,128,0.8507333333333333,0.0,0.8333333333333334,77.16666666666667,0.0,0.3265,0.5012666666666666,0.0,ces
CTX198400877A,4,11,1,1,0,5,4,11,49,0.82035,0.035,0.87495,311.5,0.0,0.4479,0.6354,0.0,ces
CTX198401875,43,6,1,3,0,1,1,26,132,0.787475,0.0315,0.9672000000000001,641.5,0.0,0.40342500000000003,0.56055,0.0,ces
CTX198402662,10,47,11,18,2,3,13,91,540,0.7994379310344828,0.027586206896551727,0.8059999999999999,2622.9655172413795,0.034482758620689655,0.3829,0.49472758620689655,0.0,ces
CTX198500530,33,26,7,17,0,1,1,159,671,0.7213708333333333,0.027241666666666668,0.8179708333333333,466.3020833333333,0.041666666666666664,0.3163875,0.45484583333333334,0.0,ces
CTX198501641,1,10,7,1,0,1,1,102,663,0.893975,0.027437499999999997,0.936975,86.26625,0.0,0.3830875,0.4818,0.0,ces
CTX198503246,14,6,2,3,0,0,1,50,282,0.78742,0.09388,0.98826,199.8,1.8,0.4024,0.5221600000000001,0.0,ces
CTX198504206,1,12,6,1,1,1,3,64,441,0.9095714285714286,0.003985714285714286,0.9541428571428572,226.92857142857142,0.0,0.4027,0.451,0.0,ces
CTX198600437,8,28,27,1,0,0,0,242,1628,0.9144071428571429,0.006064285714285715,0.9963749999999999,174.65178571428572,0.03571428571428571,0.4032178571428572,0.517175,0.0,ces
CTX198602032,12,294,12,24,3,174,81,110,558,0.7822694444444445,0.04317222222222222,0.9131972222222223,41400.51388888889,0.027777777777777776,0.33600277777777776,0.4625833333333333,0.027777777777777776,ces
CTX198603244,1,8,2,3,0,1,2,44,247,0.79054,0.006459999999999999,0.8919,2670.524,0.0,0.3719,0.48222000000000004,0.0,ces
CTX198604050,10,32,25,5,0,0,2,259,1468,0.8783033333333333,0.014633333333333333,0.98064,235.72899999999998,0.0,0.40752333333333335,0.5215033333333333,0.0,ces
CTX198700661,8,3,2,0,0,1,0,12,65,0.9,0.03125,0.95465,109.875,0.0,0.417,0.39959999999999996,0.0,ces
CTX198701885,1,36,11,11,1,5,8,120,761,0.8352045454545455,0.02556818181818182,0.9395,646.6477272727273,0.09090909090909091,0.4166727272727273,0.5576772727272727,0.0,ces
CTX198702943,2,39,16,8,1,1,13,145,928,0.879975,0.007308333333333333,0.9769125,269.2758333333333,0.0,0.4078291666666667,0.4986541666666667,0.0,ces
CTX198703742,42,217,0,27,32,110,48,69,310,0.7265185185185185,0.0023148148148148147,0.8566518518518519,70993.85185185185,0.0,0.33670740740740746,0.6440629629629631,1.0,ces
CTX198703941A,24,11,2,4,0,1,4,22,119,0.8273,0.0,0.9105166666666666,374.3333333333333,0.0,0.34676666666666667,0.4592833333333333,0.0,ces
CTX198704431,6,5,0,1,0,2,2,2,6,0.7727,0.0,0.75,252.0,0.0,0.5,0.5,1.0,ces
CTX198801341,1,30,20,5,0,1,4,313,1920,0.8640439999999999,0.0132,0.946868,6265.049599999999,0.0,0.37797600000000003,0.5313640000000001,0.0,ces
CTX198802097C,16,9,2,2,0,2,3,31,156,0.856475,0.055725,0.93655,301.75,0.0,0.363375,0.6159749999999999,0.0,ces
CTX198802100B,5,1,0,1,0,0,0,2,12,0.6974,0.0,0.7672,604.0,0.0,0.1429,0.8571,1.0,ces
CTX198802104A,46,35,31,4,0,0,0,307,1869,0.9008457142857142,0.011494285714285714,0.9977028571428572,172.6642857142857,0.08571428571428572,0.4026085714285714,0.5367828571428572,0.0,ces
CTX198802104E,205,39,27,7,0,1,4,301,1726,0.8840882352941177,0.015544117647058823,0.9862970588235295,244.0808823529412,0.11764705882352941,0.40952058823529414,0.5130058823529412,0.0,ces
CTX198802325,1,66,20,18,3,7,18,170,1044,0.8616710526315788,0.003557894736842106,0.9270499999999999,5540.723684210527,0.05263157894736842,0.40288684210526315,0.48897631578947365,0.02631578947368421,ces
CTX198803868,8,18,0,7,1,3,7,19,101,0.7417142857142858,0.024999999999999998,0.9067571428571429,538.0885714285714,0.0,0.4435571428571428,0.4629857142857143,0.14285714285714285,ces
CTX198804401,52,37,23,4,0,9,1,207,1298,0.9085222222222222,0.0008407407407407407,0.998237037037037,236.83777777777777,0.0,0.39047777777777776,0.5071407407407408,0.0,ces
CTX198900800,6,24,16,4,0,3,1,151,755,0.871405,0.01222,0.8808999999999999,280.8375,0.0,0.40831999999999996,0.5358449999999999,0.0,ces
CTX198901592,146,27,11,12,0,1,3,140,787,0.7937304347826087,0.03993913043478261,0.9329173913043478,426.7282608695652,0.043478260869565216,0.4403521739130435,0.5580347826086957,0.13043478260869565,ces
CTX198903184,3,32,27,2,0,2,1,287,1931,0.9154379310344827,0.0037448275862068964,0.9998344827586207,206.07758620689654,0.10344827586206896,0.39187241379310345,0.5207,0.0,ces
CTX198903785,51,248,2,12,2,195,37,20,113,0.8093571428571428,0.0071428571428571435,0.9031928571428571,595.0,0.0,0.3833357142857143,0.4345214285714286,0.8571428571428571,ces
CTX199001056,7,31,23,3,0,2,3,217,1409,0.9001730769230769,0.01448846153846154,0.9759692307692307,162.72115384615384,0.07692307692307693,0.42128461538461537,0.4493653846153846,0.0,ces
CTX199002140,18,32,23,5,1,1,2,215,1603,0.9120178571428571,0.004425,0.9580107142857143,351.91499999999996,0.0,0.4211535714285714,0.4993142857142857,0.0,ces
CTX199002387,58,31,14,13,2,2,0,170,1198,0.8374370370370371,0.03490370370370371,0.9741148148148149,1702.5740740740741,0.0,0.3587814814814814,0.46426296296296293,0.0,ces
CTX199002929,1,73,16,26,1,6,24,116,774,0.8365690476190476,0.00625,0.9103476190476191,2103.5773809523807,0.0,0.409652380952381,0.49968571428571423,0.07142857142857142,ces
CTX199003571,3,19,15,2,1,0,1,135,882,0.8955176470588235,0.008423529411764705,0.9669294117647058,181.30882352941177,0.0,0.41361764705882353,0.4673705882352941,0.0,ces
CTX199003586P,45,11,2,2,1,4,2,15,90,0.797125,0.040625,0.982775,400.5,0.0,0.355925,0.523825,0.0,ces
CTX199003587D,35,13,1,2,0,6,4,10,63,0.8618,0.0,0.9166666666666666,59.586666666666666,0.0,0.3006333333333333,0.6013333333333333,0.0,ces
CTX199003610,3,29,27,1,0,0,1,253,1674,0.9150285714285714,0.005417857142857143,0.9908142857142856,96.21392857142857,0.0,0.40543214285714285,0.5151214285714286,0.0,ces
CTX199003676Q,52,21,2,5,1,7,6,38,195,0.7726142857142858,0.11047142857142857,0.8828857142857143,130.56428571428572,0.14285714285714285,0.2476142857142857,0.4619,0.0,ces
CTX199003678E,112,8,1,4,0,2,1,23,99,0.74178,0.04934,0.84968,543.15,0.4,0.35514,0.53362,0.0,ces
CTX199004124F,93,16,1,0,0,12,3,8,36,0.9,0.05,0.9986,105.0,1.0,0.25,0.4375,0.0,ces
CTX199004501,89,270,2,6,3,185,74,13,46,0.7294875,0.015625,0.8893125,825.5625,0.0,0.466075,0.3744125,0.125,ces
CTX199004525,92,203,4,47,11,59,82,71,387,0.7411039215686275,0.041666666666666664,0.8814529411764706,694.4337254901961,0.0,0.3431941176470588,0.44043529411764704,0.0,ces
CTX199100018,1,78,13,31,0,11,23,127,693,0.8170068181818183,0.014986363636363636,0.8835772727272727,1269.6988636363637,0.0,0.36313863636363636,0.47814545454545454,0.045454545454545456,ces
CTX199101002,29,10,2,5,0,1,2,23,103,0.7687571428571429,0.05302857142857143,0.8909142857142857,558.0,0.0,0.3124857142857143,0.4194714285714286,0.0,ces
CTX199102037,21,31,22,5,0,2,2,257,1478,0.8937185185185186,0.0123,0.9677444444444445,245.6851851851852,0.14814814814814814,0.38372222222222224,0.5060407407407408,0.0,ces
CTX199102416F,58,34,18,8,0,2,6,147,907,0.8578730769230769,0.005407692307692308,0.9764076923076923,678.7307692307693,0.07692307692307693,0.3900692307692308,0.5550846153846154,0.0,ces
CTX199102806,3,29,23,6,0,0,0,239,1657,0.9089413793103449,0.013255172413793105,0.9931241379310345,190.56034482758622,0.3103448275862069,0.4215620689655173,0.5022655172413792,0.0,ces
CTX199103854C,20,5,0,4,0,0,1,10,58,0.6872,0.04375,0.75,96.5,0.0,0.541675,0.520825,0.0,ces
CTX199104170C,37,100,20,21,7,31,21,190,1202,0.8645073170731707,0.005431707317073171,0.9466804878048781,1290.059512195122,0.024390243902439025,0.39751707317073176,0.5153487804878049,0.0,ces
CTX199104251,58,174,2,47,14,91,20,163,704,0.6670102040816327,0.013132653061224488,0.8492591836734694,100198.77285714286,0.0,0.30914285714285716,0.6224489795918368,0.5918367346938775,ces
CTX199104289L,95,3,0,0,1,1,1,0,0,,,,,,,,,
CTX199104340,38,2,1,1,0,0,0,15,83,0.8262,0.0432,0.99815,87.25,0.0,0.4075,0.5725,0.0,ces
CTX199104508,2,54,14,13,1,8,18,69,450,0.858725925925926,0.007714814814814814,0.916574074074074,450.97666666666663,0.0,0.37907037037037034,0.539437037037037,0.0,ces
CTX199200173,44,3,0,0,0,2,1,0,0,,,,,,,,,
CTX199201960,30,48,32,8,0,8,0,260,1610,0.8984225,0.010815,0.9616875,257.55,0.0,0.39166500000000004,0.52285,0.0,ces
CTX199202968,4,73,33,18,4,4,14,265,1790,0.8806647058823529,0.011027450980392157,0.9554039215686274,513.9286274509805,0.0196078431372549,0.4247156862745098,0.47994117647058826,0.058823529411764705,ces
CTX199203819,49,2,0,2,0,0,0,4,34,0.6937500000000001,0.175,0.81995,196.94,0.0,0.70835,0.20835,0.5,ces
CTX199204094,32,50,3,21,6,5,15,54,279,0.7955125000000001,0.015175,0.8625458333333333,3799.96875,0.2916666666666667,0.40260416666666665,0.5239791666666667,0.0,ces
CTX199300044,6,37,30,2,0,2,3,321,1933,0.916378125,0.012378125,0.99873125,62.940937500000004,0.0,0.412484375,0.52448125,0.0,ces
CTX199300762,153,5,0,2,0,1,2,4,14,0.7395499999999999,0.0,0.75,444.625,0.0,0.3333,0.6667,0.0,ces
CTX199301668,38,78,17,25,0,34,2,250,1581,0.8148666666666667,0.02613809523809524,0.8356809523809523,503.4195238095238,0.16666666666666666,0.37018809523809526,0.46845238095238095,0.0,ces
CTX199302949,2,41,33,7,1,0,0,396,2348,0.8848225,0.005455,0.986585,256.81399999999996,0.075,0.40105,0.5000525,0.0,ces
CTX199304044,34,2,0,2,0,0,0,11,45,0.67335,0.10444999999999999,0.9769000000000001,991.0,0.0,0.34309999999999996,0.55145,0.0,ces
CTX199401315,6,28,26,1,0,0,1,234,1514,0.9042851851851852,0.013025925925925927,0.979337037037037,128.77777777777777,0.0,0.39583703703703704,0.5291111111111111,0.0,ces
CTX199405385,46,10,8,2,0,0,0,76,471,0.8928499999999999,0.00664,0.9722200000000001,202.999,0.1,0.43547,0.5215099999999999,0.0,ces
CTX199405605,1,15,7,2,0,3,3,72,439,0.8901111111111111,0.009255555555555555,0.9041333333333333,210.86111111111111,0.1111111111111111,0.3913111111111111,0.5134,0.0,ces
CTX199407312,10,30,25,2,0,2,1,204,1436,0.9151925925925926,0.0030037037037037037,0.999925925925926,135.22222222222223,0.0,0.4116740740740741,0.5421185185185186,0.0,ces
CTX199500663,34,6,2,1,0,1,2,15,91,0.8670666666666667,0.04666666666666667,0.9743333333333334,332.6666666666667,0.3333333333333333,0.4106,0.4689666666666667,0.0,ces
CTX199503106,8,31,25,3,0,1,2,212,1404,0.902875,0.00039642857142857145,0.9839357142857142,177.96,0.0,0.4164642857142857,0.5207535714285714,0.0,ces
CTX199505339,50,12,5,5,0,0,2,34,242,0.8347200000000001,0.005,0.9460200000000001,379.175,0.0,0.35795,0.37445999999999996,0.6,ces
CTX199600237,103,37,33,2,0,0,2,372,2202,0.9102857142857143,0.003985714285714286,0.9930199999999999,77.86771428571429,0.08571428571428572,0.4259428571428571,0.49727428571428567,0.0,ces
CTX199601011,10,146,9,35,4,43,55,83,415,0.7769363636363636,0.00785909090909091,0.8675454545454545,1132.9431818181818,0.11363636363636363,0.4286113636363636,0.4628068181818181,0.18181818181818182,ces
CTX199601926,62,89,2,10,2,44,31,35,165,0.67355,0.047224999999999996,0.8301833333333333,2981.3333333333335,0.25,0.3299083333333333,0.47884166666666667,0.16666666666666666,ces
CTX199602537,33,24,19,3,0,1,1,264,1180,0.8773045454545454,0.038454545454545457,0.9876772727272727,79.585,0.0,0.4014,0.5699727272727273,0.0,ces
CTX199603988,44,31,29,1,0,1,0,228,1566,0.9314199999999999,0.0008333333333333334,0.9999566666666666,97.04133333333333,0.0,0.42031,0.52707,0.0,ces
CTX199604926,41,8,2,1,0,3,2,14,54,0.8663666666666666,0.016666666666666666,0.9976333333333334,281.25,0.0,0.3277666666666667,0.5222333333333333,0.3333333333333333,ces
CTX199605366,35,7,2,0,0,3,2,7,44,0.91315,0.0,0.87435,233.5,0.0,0.375,0.65625,0.0,ces
CTX199605768,57,54,20,19,2,8,5,179,1062,0.8547666666666667,0.008248717948717949,0.8499846153846153,283.33666666666664,0.05128205128205128,0.40014102564102566,0.5238487179487179,0.02564102564102564,ces
CTX199700417,4,24,22,2,0,0,0,214,1448,0.9054416666666666,0.015458333333333333,0.9532250000000001,201.66666666666666,0.125,0.4167708333333333,0.5022833333333333,0.0,ces
CTX199703455,14,1,0,1,0,0,0,2,19,0.8578,0.0,0.75,604.0,0.0,0.4444,0.6111,1.0,ces
CTX199704829,7,29,27,1,0,1,0,264,1485,0.9079642857142858,0.0031750000000000003,0.9998928571428571,106.67857142857143,0.0,0.4054035714285714,0.5117785714285714,0.0,ces
CTX199706725,65,42,30,2,0,6,4,220,1064,0.893878125,0.005025,0.877996875,161.15375,0.0,0.32915,0.4901,0.0,ces
CTX199707217,1,17,5,2,1,3,6,38,206,0.8533285714285714,0.02242857142857143,0.9036285714285714,315.07142857142856,0.0,0.37638571428571427,0.4164857142857143,0.14285714285714285,ces
CTX199801820,82,1,1,0,0,0,0,19,48,0.9,0.0211,0.8526,23.5,2.0,0.5556,0.0556,0.0,ces
CTX199803035A,184,1,0,1,0,0,0,2,13,0.8077,0.0,0.75,74.5,0.0,0.5,0.3,1.0,ces
CTX199803815H,35,28,0,7,6,7,8,15,64,0.6523714285714286,0.021428571428571432,0.8166571428571429,979.3928571428571,0.0,0.39717142857142856,0.4956714285714286,0.14285714285714285,ces
CTX199804044,244,53,2,8,0,23,20,19,90,0.78628,0.005,0.93886,7356.361999999999,0.0,0.54937,0.36861,0.0,ces
CTX199805567,52,54,29,1,0,0,24,293,1686,0.9034800000000001,0.007863333333333333,0.9753833333333334,92.63933333333333,0.0,0.42233666666666664,0.5187233333333333,0.0,ces
CTX199806540A,82,12,4,3,0,2,3,30,152,0.8286,0.0,0.9988,869.0,0.0,0.4234,0.5319285714285714,0.0,ces
CTX199806886,59,19,2,1,6,5,5,27,143,0.7761,0.033933333333333336,0.9163,67.33333333333333,0.0,0.24073333333333333,0.3333333333333333,0.0,ces
CTX199901158,3,15,8,5,0,0,2,95,580,0.866646153846154,0.0013769230769230768,0.9368692307692308,317.4230769230769,0.0,0.42786153846153846,0.5152769230769231,0.0,ces
CTX199901961,10,37,35,1,0,1,0,480,3060,0.9223305555555554,0.009886111111111111,0.9929583333333333,54.42388888888889,0.08333333333333333,0.40745000000000003,0.5233444444444444,0.0,ces
CTX199903232A,37,30,3,9,0,7,11,35,159,0.7560083333333334,0.048625,0.808725,203.95833333333334,0.0,0.2927916666666667,0.6226166666666666,0.25,ces
CTX199904249,161,20,1,10,0,4,5,14,86,0.7785363636363637,0.0,0.8463818181818182,756.8181818181819,0.0,0.4457181818181818,0.4714272727272727,0.09090909090909091,ces
CTX199904402E,28,2,0,0,0,2,0,0,0,,,,,,,,,
CTX199905561,67,36,10,22,0,1,3,105,729,0.823259375,0.0,0.923540625,418.8203125,0.0,0.405709375,0.47348437499999996,0.21875,ces
CTX199907836,15,110,30,44,0,6,30,280,1472,0.8088418918918919,0.014141891891891892,0.880077027027027,578.9832432432432,0.013513513513513514,0.38921216216216215,0.4828689189189189,0.0,ces
CTX199908640,46,585,25,175,42,187,156,242,1543,0.852499,0.0012915,0.871781,642.895,0.01,0.37333550000000004,0.48265949999999996,0.0,ces
CTX200001115,13,52,22,17,3,1,9,205,1113,0.8295102564102564,0.011538461538461537,0.9000538461538462,357.8071794871795,0.02564102564102564,0.4713794871794872,0.3813948717948718,0.15384615384615385,ces
CTX200001401,20,12,1,5,2,0,4,12,54,0.7676,0.0,0.8758333333333334,519.4583333333334,0.0,0.37600000000000006,0.5689333333333333,0.16666666666666666,ces
CTX200001519,11,83,25,13,1,24,20,244,1546,0.8461368421052631,0.01803421052631579,0.9570842105263158,468.39473684210526,0.13157894736842105,0.3756473684210526,0.44797894736842103,0.0,ces
CTX200005117,326,2,0,2,0,0,0,5,25,0.7284999999999999,0.0,0.99455,2204.125,0.0,0.2222,0.44445,0.0,ces
CTX200005125,15,49,23,3,0,12,11,227,1237,0.8879538461538462,0.006076923076923077,0.9650269230769232,166.43269230769232,0.038461538461538464,0.4089807692307692,0.4828961538461538,0.0,ces
CTX200005798,1,13,3,3,0,2,5,15,70,0.8634166666666667,0.03125,0.8259333333333334,383.6666666666667,0.0,0.3366,0.3498833333333333,0.3333333333333333,ces
CTX200008437,18,5,0,4,0,0,1,15,94,0.806575,0.0,0.996275,2165.5,0.0,0.443875,0.512175,0.0,ces
CTX200009521,5,13,4,5,0,0,4,32,162,0.8257333333333334,0.0411,0.8815111111111111,145.72222222222223,0.0,0.3683111111111111,0.3981333333333333,0.0,ces
CTX200010082,4,36,22,3,0,2,9,277,1833,0.917896,0.011308,0.9845,117.58760000000001,0.0,0.423668,0.48136,0.0,ces
CTX200100850,19,26,22,0,0,3,1,256,1695,0.9172227272727272,0.005754545454545454,0.9772318181818181,38.499545454545455,0.0,0.4058818181818182,0.4870863636363636,0.0,ces
CTX200101528A,223,1,0,1,0,0,0,2,8,0.7917,0.0,0.75,44.5,0.0,0.3333,0.6667,0.0,ces
CTX200102181,1,17,1,4,3,5,4,14,67,0.7400599999999999,0.04392,0.79972,858.0,0.0,0.38808,0.44826,0.6,ces
CTX200104182,1,17,4,3,1,2,7,26,190,0.8727571428571429,0.002857142857142857,0.9264571428571429,403.2142857142857,0.0,0.4245285714285714,0.5327714285714286,0.14285714285714285,ces
CTX200106227,3,1,0,0,0,1,0,0,0,,,,,,,,,
CTX200108747,24,33,26,4,0,1,2,253,1471,0.88654,0.009063333333333333,0.9903966666666667,496.06266666666664,0.0,0.41811333333333334,0.5535133333333333,0.0,ces
CTX200109181,240,3,0,1,0,1,1,4,20,0.8155,0.0,0.75,404.0,0.0,0.2667,0.3333,0.0,ces
CTX200109447A,86,93,18,45,0,4,26,226,1397,0.8143730158730159,0.010726984126984127,0.8886238095238095,536.0971428571429,0.015873015873015872,0.4066698412698413,0.48594920634920635,0.015873015873015872,ces
CTX200200523,2,99,25,36,4,12,22,227,1387,0.8190672131147541,0.01765737704918033,0.9144885245901639,742.3468852459017,0.06557377049180328,0.38839344262295084,0.5623868852459016,0.5081967213114754,ces
CTX200201705,3,3,1,1,0,0,1,10,67,0.81,0.0,0.87445,468.5,0.0,0.46875,0.48125,0.0,ces
CTX200201809,974,1,0,0,0,1,0,0,0,,,,,,,,,
CTX200201809A,519,22,4,7,0,6,5,16,99,0.8351454545454545,0.0,0.8797909090909091,478.3863636363636,0.0,0.32531818181818184,0.5036909090909091,0.0,ces
CTX200201809B,499,27,3,9,0,6,9,18,106,0.8018916666666667,0.010416666666666666,0.889675,613.5,0.0,0.3562416666666666,0.5137916666666666,0.0,ces
CTX200201809C,184,27,3,8,0,8,8,16,98,0.826790909090909,0.0,0.9106181818181818,571.6363636363636,0.0,0.38727272727272727,0.5837727272727272,0.0,ces
CTX200201809C,1184,3,0,1,0,1,1,11,50,0.8049,0.1,0.8353,127.0,0.0,0.3438,0.5,0.0,ces
CTX200201809E,243,102,12,60,0,8,22,164,1020,0.7994777777777778,0.06370416666666666,0.8463791666666667,616.2118055555555,0.05555555555555555,0.45375972222222216,0.40268194444444444,0.0,ces
CTX200201809F,418,5,2,0,0,1,2,23,149,0.9,0.07405,0.7907500000000001,77.375,0.0,0.35860000000000003,0.512,0.0,ces
CTX200202873,11,11,6,2,0,0,3,50,316,0.9009,0.0215125,0.9993125,152.1725,0.0,0.3884125,0.5297875,0.0,ces
CTX200205116,16,57,57,0,0,0,0,821,5342,0.9202087719298246,0.0022157894736842105,0.9934684210526316,83.50842105263158,0.08771929824561403,0.4148385964912281,0.5364368421052631,0.0,ces
CTX200207884,59,7,2,1,1,1,2,11,61,0.8612666666666667,0.0,0.9049333333333333,138.41666666666666,0.0,0.3797333333333333,0.4459333333333333,0.0,ces
CTX200208644,177,111,21,50,2,12,26,167,1105,0.8312591549295775,0.005808450704225352,0.9135309859154929,1722.300985915493,0.07042253521126761,0.39404084507042253,0.5095338028169014,0.0,ces
CTX200300497,71,446,46,104,2,111,183,213,1175,0.8460546666666666,0.0003333333333333334,0.8981640000000001,399.2810666666667,0.0,0.38581133333333334,0.49069199999999996,0.02,ces
CTX200300525,72,67,9,21,5,13,19,88,568,0.8437199999999999,0.01618666666666667,0.8615033333333333,538.621,0.03333333333333333,0.3908133333333333,0.5191966666666666,0.5,ces
CTX200301004,101,8,3,2,0,0,3,33,174,0.82286,0.042499999999999996,0.9336800000000001,98.95,0.0,0.39055999999999996,0.52776,0.0,ces
CTX200302243,40,5,3,1,0,0,1,16,101,0.88725,0.04375,0.875,182.0,0.0,0.348125,0.40885,0.25,ces
CTX200303314,38,1,0,0,0,1,0,0,0,,,,,,,,,
CTX200305390,8,23,16,1,0,1,5,162,1086,0.9244764705882353,0.007317647058823529,0.9997411764705882,72.92647058823529,0.0,0.42071176470588234,0.5163588235294118,0.0,ces
CTX200307990,26,32,28,1,0,1,2,337,2228,0.9230586206896552,0.011475862068965517,0.9899827586206896,66.86689655172414,0.06896551724137931,0.40955517241379313,0.5108551724137931,0.0,ces
CTX200309056,137,38,14,14,0,0,10,119,693,0.8317285714285714,0.008103571428571429,0.8687107142857143,332.21392857142854,0.03571428571428571,0.3754607142857143,0.4752571428571429,0.0,ces
CTX200400207,1,37,17,9,0,0,11,134,889,0.8608615384615385,0.010419230769230771,0.9165884615384615,8739.524230769232,0.0,0.37243076923076923,0.4630076923076923,0.15384615384615385,ces
CTX200401604,2,36,16,12,0,2,6,152,919,0.8585857142857142,0.008096428571428572,0.9143928571428572,269.5107142857143,0.14285714285714285,0.40225357142857143,0.4570857142857143,0.03571428571428571,ces
CTX200402867,19,13,0,4,0,4,5,12,50,0.781925,0.035425,0.816775,575.125,0.0,0.3281,0.484375,1.0,ces
CTX200402891,18,20,8,9,0,1,2,65,471,0.8179470588235295,0.0156,0.8998764705882353,394.4264705882353,0.0,0.441,0.44640588235294115,0.0,ces
CTX200403520,167,1,0,1,0,0,0,2,16,0.7994,0.0,0.9201,223.0,0.0,0.4545,0.4545,1.0,ces
CTX200405049,1,69,29,17,0,5,18,263,1645,0.8810304347826087,0.0012369565217391306,0.922795652173913,530.6036956521739,0.0,0.4000673913043478,0.46840652173913044,0.043478260869565216,ces
CTX200406267,31,272,28,58,0,129,57,139,869,0.7707813953488372,0.006784883720930232,0.9069825581395349,586.5343023255814,0.0,0.3634232558139535,0.6520453488372092,0.011627906976744186,ces
CTX200409501,100,329,7,31,10,232,49,52,306,0.7706236842105263,0.08289473684210526,0.8496026315789473,638.7844736842105,0.0,0.3418894736842105,0.4594421052631579,0.02631578947368421,ces
CTX200501000,142,8,1,5,0,0,2,70,437,0.8421833333333333,0.08546666666666668,0.8932333333333333,64.41666666666667,1.0,0.35385,0.5417833333333334,0.0,ces
CTX200501489,56,46,34,4,0,5,3,416,2529,0.8888815789473685,0.010160526315789474,0.9857657894736842,146.8057894736842,0.02631578947368421,0.3995578947368421,0.5183421052631578,0.0,ces
CTX200502129,53,5,0,2,0,2,1,4,22,0.8310500000000001,0.0,0.8223,49.75,0.0,0.3333,0.5,0.0,ces
CTX200502636,45,9,1,4,0,0,4,17,102,0.78894,0.0,0.99352,2402.2,0.6,0.35216,0.47978000000000004,0.0,ces
CTX200502657,32,51,45,3,0,1,2,530,3658,0.9286604166666667,0.0013916666666666667,0.9855229166666667,81.34791666666666,0.020833333333333332,0.41381874999999996,0.5239020833333333,0.0,ces
CTX200503922,4,36,32,2,0,1,1,420,2689,0.9253558823529412,0.01088235294117647,0.9982911764705882,69.29029411764705,0.029411764705882353,0.40470882352941173,0.514064705882353,0.0,ces
CTX200506175,34,14,1,6,0,3,4,20,93,0.7176,0.0071428571428571435,0.8927857142857143,6000.857142857143,0.0,0.37852857142857144,0.5845428571428571,0.0,ces
CTX200508664,18,846,0,1,63,584,198,1,2,0.5207,0.0,0.75,850.0,0.0,1.0,0.0,1.0,ces
CTX200509837,36,7,1,2,0,2,2,5,30,0.8454333333333333,0.041666666666666664,0.8333333333333334,61.916666666666664,0.0,0.4259,0.5370333333333334,0.0,ces
CTX200510127,109,46,10,13,0,11,12,45,253,0.8629217391304348,0.0,0.9041173913043478,422.03000000000003,0.08695652173913043,0.35097391304347825,0.44136521739130435,0.0,ces
CTX200510476,65,128,19,12,9,52,36,59,341,0.8756322580645162,0.0,0.9298967741935483,353.0706451612903,0.0,0.3941612903225806,0.41732903225806456,0.0,ces
CTX200510580,16,114,2,4,10,72,26,13,75,0.8294,0.05416666666666667,0.9907333333333334,612.5,0.0,0.3969666666666667,0.4895833333333333,0.0,ces
CTX200600328,32,34,14,11,2,1,6,159,935,0.829188,0.015376,0.89486,680.88,0.08,0.414696,0.5033679999999999,0.0,ces
CTX200601424,95,10,3,4,0,1,2,24,151,0.8644571428571428,0.04761428571428571,0.9311714285714286,216.28571428571428,0.14285714285714285,0.3809571428571429,0.5671,0.0,ces
CTX200602122,97,27,20,2,0,1,4,198,1527,0.941209090909091,0.0011363636363636365,0.9858272727272728,78.07090909090908,0.0,0.4204181818181818,0.5186363636363637,0.0,ces
