file,page_num,num_lines,Clear,Noisy,Trash,Non-text,Empty,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX200500070,1,84,12,40,4,7,21,229,1282,0.7586480769230769,0.037778846153846156,0.8889903846153846,1212.1176923076923,0.09615384615384616,0.3697076923076923,0.4907,0.36538461538461536,ces
MTX200500291,237,3,1,1,0,0,1,18,88,0.84765,0.06405,0.875,58.125,0.0,0.3712,0.54925,0.0,ces
MTX200500510,1,99,23,41,4,13,18,337,1968,0.8188171875,0.013334375,0.92663125,3735.6425,0.203125,0.39537656250000003,0.5177671875,0.25,ces
MTX200501118,1,43,15,10,2,0,16,128,843,0.855388,0.027035999999999998,0.931444,307.5872,0.24,0.399776,0.49897199999999997,0.0,ces
MTX200501518,172,1,1,0,0,0,0,5,29,0.9,0.0,0.75,197.0,0.0,0.4286,0.5238,0.0,ces
MTX200501534,130,66,14,21,1,9,21,228,1234,0.80658,0.012740000000000001,0.8614571428571428,541.084,0.6571428571428571,0.40371142857142855,0.4896571428571428,0.0,ces
MTX200501544,47,1075,1,20,19,725,310,30,94,0.7561428571428571,0.017461904761904762,0.9018714285714285,4293.142857142857,0.0,0.32854761904761903,0.09523809523809523,0.0,ces
MTX200501742,1,48,21,11,0,3,13,157,990,0.87485625,0.006284375,0.914540625,253.769375,0.0625,0.425509375,0.4683625,0.03125,ces
MTX200502446,6,39,34,1,0,1,3,415,2762,0.9139628571428572,0.00997142857142857,0.9854057142857142,63.37485714285714,0.11428571428571428,0.42281428571428575,0.4988085714285715,0.0,ces
MTX200502480,36,5,0,1,0,2,2,2,6,0.7761,0.125,0.75,87.0,0.0,0.3333,0.6667,0.0,ces
MTX200503123a,111,6,1,1,0,2,2,9,61,0.8483,0.0875,0.875,432.0,0.0,0.45835000000000004,0.3472,0.0,ces
MTX200503539,178,148,45,51,0,5,47,530,2598,0.7705010416666668,0.0012645833333333333,0.8426072916666666,1038.9765625,0.0,0.3642145833333333,0.42581979166666667,0.0,ces
MTX200600084,15,49,24,16,1,1,7,220,1530,0.8475425,0.009375,0.934045,631.64375,0.0,0.37817249999999997,0.5079625,0.0,ces
MTX200600086c,74,20,6,10,0,1,3,50,330,0.835875,0.0109375,0.93045,317.07,0.0,0.42161875,0.48859375,0.0,ces
MTX200600087,53,17,5,1,0,6,5,24,178,0.92,0.0,0.9583166666666667,77.125,0.0,0.4088833333333333,0.5459166666666667,0.0,ces
MTX200600094,526,39,1,1,1,21,15,7,58,0.8718,0.02915,0.9997,448.75,0.0,0.43935,0.53035,0.0,ces
MTX200600096e,97,9,4,1,0,0,4,31,173,0.87622,0.014140000000000003,0.87058,110.0,0.0,0.37568,0.46634000000000003,0.0,ces
MTX200600107,10,57,50,2,0,1,4,664,4598,0.9032576923076923,0.01643653846153846,0.9743923076923077,40.198076923076925,0.0,0.3936557692307692,0.4440326923076923,0.0,ces
MTX200600330,53,706,0,0,0,490,216,0,0,,,,,,,,,
MTX200600970,1,98,22,40,4,12,20,323,1942,0.8158887096774193,0.008470967741935485,0.9336,4094.0079032258063,0.1935483870967742,0.4018145161290323,0.5076290322580645,0.27419354838709675,ces
MTX200602105,9,933,4,14,0,743,172,36,207,0.8421833333333333,0.0,0.8763722222222222,541.5972222222222,0.0,0.3730833333333334,0.4463722222222223,0.0,ces
MTX200602112,154,35,0,1,0,24,10,2,8,0.6783,0.0,0.75,87.0,0.0,0.5,0.5,1.0,ces
MTX200603011,50,13,2,6,0,0,5,28,202,0.7357625,0.0371125,0.8351375,268.1875,0.0,0.4329375,0.5002624999999999,0.75,ces
MTX200700141a,19,78,17,18,0,16,27,202,1061,0.8237428571428571,0.00956,0.8847314285714285,434.72457142857144,0.6857142857142857,0.3907,0.4892971428571428,0.0,ces
MTX200700143b,129,101,11,26,0,27,37,120,770,0.8212108108108108,0.015464864864864866,0.8640081081081081,437.09108108108103,0.1891891891891892,0.39566216216216216,0.48296216216216215,0.0,ces
MTX200700146,74,2,1,0,0,1,0,15,75,0.9,0.0167,1.0,33.75,0.0,0.4324,0.5676,0.0,ces
MTX200700237,46,1,0,1,0,0,0,2,6,0.7776,0.125,0.75,38.75,0.0,0.3333,0.6667,0.0,ces
MTX200700788,1,92,12,43,5,11,21,264,1489,0.7658436363636364,0.02254727272727273,0.9123581818181817,1789.3067272727271,0.05454545454545454,0.4058490909090909,0.5149945454545455,0.34545454545454546,ces
MTX200702067,3,34,11,9,1,6,7,111,761,0.885095,0.0035000000000000005,0.87145,320.7625,0.0,0.41208999999999996,0.53124,0.2,ces
MTX200702086,25,60,31,13,0,8,8,262,1679,0.8502136363636363,0.001590909090909091,0.9218727272727274,391.98295454545456,0.0,0.4031704545454545,0.49672499999999997,0.0,ces
MTX200702108,110,10,2,3,0,1,4,21,124,0.79874,0.08002000000000001,0.84946,96.4,0.0,0.38166,0.445,0.0,ces
MTX200702139,5,15,9,2,0,1,3,78,559,0.9100272727272728,0.01139090909090909,0.9549090909090908,194.54454545454544,0.18181818181818182,0.4365090909090909,0.5437090909090909,0.0,ces
MTX200702619,13,328,10,39,0,218,61,59,358,0.8431183673469388,0.011224489795918368,0.8955448979591837,677.3877551020408,0.0,0.34551020408163263,0.5027632653061225,0.0,ces
MTX200702621,722,149,25,98,0,8,18,427,2330,0.7712365853658536,0.00839430894308943,0.8593073170731708,4591.80837398374,0.0,0.3535,0.47511219512195124,0.0,ces
MTX200702621b,249,1,0,1,0,0,0,2,8,0.8035,0.0,0.75,23.12,0.0,0.3333,0.6667,0.0,ces
MTX200702963,15,14,6,2,0,1,5,38,222,0.884625,0.0,0.9594875,342.90625,0.0,0.4148625,0.5775250000000001,0.0,ces
MTX200704018,47,16,8,1,0,2,5,64,369,0.8921777777777778,0.014366666666666666,0.9403777777777778,238.66666666666666,0.0,0.3655,0.5356777777777777,0.0,ces
MTX200704342,5,7,2,1,0,1,3,12,109,0.9035000000000001,0.0,0.9768333333333333,137.20666666666668,0.0,0.3894666666666667,0.47963333333333336,0.0,ces
MTX200800735,51,54,14,19,0,1,20,143,886,0.842930303030303,0.0,0.8531484848484848,310.7754545454545,0.0,0.3857060606060606,0.45333939393939393,0.0,ces
MTX200800738,676,83,8,36,0,9,30,77,529,0.8237681818181819,0.0,0.8671977272727273,497.60227272727275,0.0,0.38833863636363636,0.474775,0.0,ces
MTX200801100,85,340,1,48,0,234,57,57,369,0.8032489795918367,0.0023816326530612243,0.8625448979591837,776.9387755102041,0.0,0.348695918367347,0.4545020408163265,0.0,ces
MTX200801102a,179,258,45,111,10,15,77,484,2831,0.8051192307692308,0.002671153846153846,0.8629884615384616,645.5705128205128,0.00641025641025641,0.39895641025641027,0.5011717948717949,0.0,ces
MTX200801112,126,201,24,101,1,31,44,418,2096,0.7434712,0.003088,0.8416632,1447.006,0.016,0.3693464,0.4427856,0.0,ces
MTX200802027,3,23,19,2,0,0,2,221,1579,0.9202571428571428,0.009323809523809526,0.9880047619047619,89.08809523809524,0.09523809523809523,0.4186809523809523,0.495547619047619,0.0,ces
MTX200803163,2,232,14,84,0,64,70,204,1217,0.8061744897959183,0.0003724489795918368,0.8519051020408163,612.4234693877551,0.16326530612244897,0.36415714285714285,0.4722959183673469,0.40816326530612246,ces
MTX200803221b,184,217,31,90,0,23,73,526,2550,0.7510636363636363,0.005286776859504132,0.8364272727272728,1351.534132231405,0.04132231404958678,0.36469586776859503,0.4365413223140496,0.0,ces
MTX200803241,20,7,3,1,0,0,3,14,77,0.8753500000000001,0.075,0.75,83.0625,0.0,0.408275,0.4578,0.0,ces
MTX200803251,118,11,4,1,1,0,5,27,166,0.8836,0.035,0.84862,57.0,0.0,0.39571999999999996,0.46936,0.0,ces
MTX200803268,16,6,3,0,0,1,2,28,188,0.9176333333333333,0.0111,1.0,67.04,0.3333333333333333,0.4038,0.4385666666666667,0.0,ces
MTX200803296,2,4,4,0,0,0,0,49,324,0.938075,0.003675,1.0,73.265,0.25,0.43435,0.502025,0.0,ces
MTX200804141,30,334,0,1,1,220,112,2,10,0.8251,0.0,0.75,30.62,0.0,0.2857,0.2857,0.0,ces
MTX200804148,162,32,32,0,0,0,0,293,1821,0.9,0.010975,0.9945437500000001,113.171875,0.0,0.388225,0.44949375,0.0,ces
MTX200804548,2,221,14,71,18,57,61,213,1250,0.7842270588235294,0.007458823529411765,0.83956,1303.3058823529411,0.0,0.4070247058823529,0.39758,0.6588235294117647,ces
MTX200900235,5,8,2,3,0,1,2,40,256,0.84554,0.012939999999999998,0.94998,347.5,0.0,0.4284,0.51066,0.0,ces
MTX200900641,26,16,0,0,0,16,0,0,0,,,,,,,,,
MTX200901099,3,120,8,45,0,32,35,103,659,0.8152566037735849,0.001650943396226415,0.8431716981132075,598.4883018867924,0.07547169811320754,0.36284150943396226,0.4757566037735849,0.39622641509433965,ces
MTX200901944,393,93,12,45,2,2,32,173,1149,0.8229140350877193,0.014621052631578946,0.8477105263157895,1085.1268421052632,0.0,0.40168070175438597,0.48026315789473684,0.0,ces
MTX200901974,13,1,1,0,0,0,0,9,42,0.9,0.0278,0.9944,46.75,0.0,0.4783,0.4348,0.0,ces
MTX200902788,1,33,6,12,8,3,4,111,741,0.8003,0.0331,0.9016944444444444,1451.0766666666668,0.1111111111111111,0.3982333333333334,0.5001222222222222,0.0,ces
MTX200902984,227,8,0,3,0,2,3,6,26,0.8122666666666666,0.041666666666666664,0.8326666666666668,28.853333333333335,0.0,0.3174333333333333,0.47619999999999996,0.0,ces
MTX200902989,220,244,28,117,1,20,78,412,2240,0.7663289655172414,0.0010220689655172414,0.8514275862068965,1770.1396551724138,0.0,0.3692062068965517,0.4356468965517241,0.0,ces
MTX200903279,118,45,15,11,0,4,15,151,930,0.8430038461538462,0.005034615384615386,0.8857307692307692,393.9146153846154,0.0,0.39155,0.49282692307692305,0.0,ces
MTX200904035,8,30,21,4,0,1,4,243,1599,0.90486,0.008388,0.9815600000000001,97.58040000000001,0.0,0.413112,0.5126959999999999,0.0,ces
MTX200904043,135,11,5,1,0,0,5,54,283,0.8863500000000001,0.0255,0.9324166666666667,52.666666666666664,0.0,0.4099333333333333,0.5021333333333334,0.0,ces
MTX200904057,251,12,5,1,0,1,5,32,181,0.8794666666666666,0.012966666666666666,0.9366833333333333,158.04166666666666,0.0,0.40021666666666667,0.6812666666666667,0.0,ces
MTX200904985,1,90,26,31,5,8,20,296,1777,0.8331385964912281,0.01944561403508772,0.9383947368421053,743.5175438596491,0.19298245614035087,0.3868315789473684,0.5171035087719298,0.2631578947368421,ces
MTX200906065,1,47,19,11,0,3,14,121,798,0.8662266666666666,0.023416666666666665,0.92365,407.60400000000004,0.06666666666666667,0.4225566666666667,0.52192,0.0,ces
MTX201000123,1,44,19,8,1,1,15,116,789,0.8746148148148148,0.010492592592592593,0.9417333333333333,258.287037037037,0.037037037037037035,0.42285555555555554,0.5119703703703704,0.0,ces
MTX201000399a,61,2,0,1,1,0,0,1,5,0.8899,0.0,0.75,139.0,0.0,0.5,0.25,0.0,ces
MTX201000869,3,130,9,44,0,34,43,100,639,0.8239377358490566,0.0022641509433962265,0.8441811320754716,571.7147169811321,0.05660377358490566,0.36409811320754715,0.4697830188679245,0.41509433962264153,ces
MTX201001388,59,23,2,0,0,14,7,30,186,0.9,0.025,0.75,14.16,2.0,0.3951,0.5105500000000001,0.0,ces
MTX201001393a,80,27,6,6,1,6,8,25,156,0.8570166666666666,0.0,0.9532166666666666,442.0316666666667,0.0,0.380425,0.569425,0.0,ces
MTX201001397,157,118,0,3,4,86,25,5,28,0.7323333333333334,0.11666666666666665,0.75,521.0,0.0,0.2694666666666667,0.2619,0.6666666666666666,ces
MTX201001636,14,1,1,0,0,0,0,16,86,0.9,0.0156,0.9989,230.0,0.0,0.431,0.5345,0.0,ces
MTX201001857,65,12,10,0,0,1,1,114,828,0.92929,0.01108,0.98615,52.3,0.0,0.41620999999999997,0.48189000000000004,0.0,ces
MTX201002178,205,6,3,0,0,1,2,37,241,0.9003,0.0106,0.9925333333333333,74.91666666666667,0.0,0.41386666666666666,0.5846666666666667,0.0,ces
MTX201003223,2,42,20,8,1,6,7,68,447,0.8957107142857142,0.006767857142857143,0.8962857142857142,1002.2857142857143,0.0,0.41611785714285715,0.5605464285714286,0.0,ces
MTX201004341,3,29,9,7,0,0,13,71,433,0.8720875,0.03996875,0.88468125,178.265625,0.0,0.36915,0.49460625,0.0,ces
MTX201004357,227,383,4,50,0,257,72,62,359,0.8124,0.005555555555555556,0.7818722222222222,721.7337037037038,0.0,0.3904185185185185,0.6037037037037037,0.0,ces
MTX201004886,2,256,14,92,0,71,79,211,1264,0.8115367924528303,0.00435377358490566,0.8449330188679245,611.9198113207547,0.10377358490566038,0.36481792452830186,0.4740641509433962,0.42452830188679247,ces
MTX201100445,159,4,0,1,0,2,1,2,7,0.7014,0.0,0.7828,850.0,0.0,0.6,0.4,0.0,ces
MTX201100865,187,7,0,2,1,1,3,4,21,0.5765,0.05,0.75,497.0,0.0,0.375,0.5,0.5,ces
MTX201101146,36,3,2,1,0,0,0,23,132,0.8317333333333333,0.0236,0.9905666666666667,1919.5833333333333,0.0,0.3599333333333334,0.5811333333333334,0.0,ces
MTX201101719,85,138,56,4,0,57,21,961,4477,0.8852,0.0015533333333333334,0.9833116666666667,242.97916666666666,0.0,0.37485,0.525085,0.0,ces
MTX201102233,4,11,5,4,0,1,1,65,422,0.8780555555555556,0.0,0.9100999999999999,310.94444444444446,0.0,0.43423333333333336,0.5143111111111112,0.3333333333333333,ces
MTX201103598,441,415,31,99,2,185,98,294,2673,0.7114938461538463,0.16692307692307692,0.8464138461538462,312.2023846153846,0.0,0.6798484615384616,0.22204000000000002,0.46923076923076923,ces
MTX201103613,51,7,4,1,0,0,2,41,236,0.8895199999999999,0.0,0.89872,67.05,0.0,0.39918,0.52908,0.0,ces
MTX201103626,10,31,21,4,0,1,5,262,1730,0.89614,0.025495999999999998,0.9562560000000001,82.3876,0.0,0.40960799999999997,0.5251480000000001,0.0,ces
MTX201103637,55,24,10,10,0,1,3,72,536,0.84002,0.056459999999999996,0.91463,375.4,0.45,0.39378,0.41944499999999996,0.15,ces
MTX201200400,10,34,25,5,0,2,2,284,1791,0.88261,0.005176666666666666,0.9553499999999999,411.67699999999996,0.0,0.3824066666666667,0.4581633333333333,0.0,ces
MTX201200430,335,38,11,9,1,3,14,49,339,0.88292,0.0035000000000000005,0.94682,230.631,0.0,0.40181500000000003,0.42949000000000004,0.15,ces
MTX201201325,61,26,0,1,0,22,3,2,11,0.8086,0.0,0.9882,191.0,0.0,0.3333,0.8333,0.0,ces
MTX201202412,1,13,5,2,0,1,5,25,175,0.8596714285714285,0.008157142857142858,0.9004285714285715,252.28571428571428,0.14285714285714285,0.363,0.38224285714285716,0.0,ces
MTX201203776,7,14,3,4,0,2,5,25,151,0.8441285714285715,0.01667142857142857,0.9746428571428571,529.1428571428571,0.0,0.4273571428571429,0.5487714285714286,0.0,ces
MTX201204824,41,8,4,1,0,1,2,48,364,0.89244,0.0,0.97492,291.274,0.0,0.4408,0.50164,0.0,ces
MTX201204833,176,47,31,2,4,3,7,524,2935,0.8954939393939394,0.03784545454545455,0.9969969696969697,64.81060606060606,0.24242424242424243,0.36102727272727275,0.5998393939393939,0.0,ces
MTX201204839,313,7,2,2,0,1,2,42,206,0.84625,0.0,0.993,52.125,0.0,0.3611,0.42589999999999995,0.0,ces
MTX201204850,17,48,5,15,0,17,11,61,279,0.7815749999999999,0.021249999999999998,0.977805,289.548,0.0,0.44000000000000006,0.5125,0.4,ces
MTX201204864,33,39,30,0,3,5,1,473,2524,0.9025066666666668,0.019286666666666667,0.9370833333333334,65.49600000000001,0.03333333333333333,0.3098,0.4622966666666667,0.0,ces
MTX201205148,216,1,1,0,0,0,0,16,80,0.9,0.0156,0.9954,90.0,0.0,0.2308,0.5385,0.0,ces
MTX201300189,2,241,12,80,0,62,87,224,1344,0.8113619565217391,0.0020271739130434782,0.8692597826086957,3452.842391304348,0.17391304347826086,0.35891086956521734,0.45587391304347824,0.44565217391304346,ces
MTX201300368,652,1,1,0,0,0,0,9,75,0.9,0.05,0.9457,43.75,0.0,0.4286,0.5238,0.0,ces
MTX201300911,9,49,22,19,0,1,7,232,1483,0.8428634146341464,0.0018731707317073173,0.9299829268292683,303.1524390243902,0.024390243902439025,0.3643780487804878,0.4849390243902439,0.0,ces
MTX201302426,43,1,1,0,0,0,0,11,60,0.9,0.0,0.9418,50.5,0.0,0.4412,0.5,0.0,ces
MTX201303815,2,20,6,7,0,1,6,40,269,0.864476923076923,0.0012846153846153845,0.9195384615384616,299.0869230769231,0.0,0.3893076923076923,0.4930846153846154,0.3076923076923077,ces
MTX201305262,4,31,11,11,0,8,1,98,654,0.8688181818181818,0.0,0.8878499999999999,466.17045454545456,0.0,0.39391363636363635,0.4776818181818182,0.13636363636363635,ces
MTX201400213,106,21,0,3,0,12,6,6,36,0.7346666666666666,0.0,0.8692000000000001,436.0,0.0,0.27299999999999996,0.6063333333333333,0.0,ces
MTX201400611,5,44,41,0,0,1,2,488,3080,0.9254487804878048,0.00814390243902439,0.9953536585365854,54.890243902439025,0.0,0.4125439024390244,0.5156804878048781,0.0,ces
MTX201401356,1,18,8,2,0,1,7,34,260,0.8980599999999999,0.00571,0.8969400000000001,218.55,0.1,0.40864,0.48636,0.0,ces
MTX201401560,19,23,19,0,0,1,3,184,1255,0.9380578947368421,0.0,0.9999157894736842,39.80894736842105,0.0,0.4224315789473684,0.5000578947368421,0.0,ces
MTX201401561,921,14,8,4,0,0,2,49,311,0.8707833333333334,0.0,0.9629583333333334,203.55166666666665,0.0,0.41840000000000005,0.5138583333333333,0.0,ces
MTX201402724,268,3,2,0,0,0,1,30,175,0.9,0.02375,0.9903,112.25,0.0,0.43794999999999995,0.5907,0.0,ces
MTX201404180,356,5,2,0,0,1,2,27,136,0.9,0.0066,0.9897499999999999,71.25,0.0,0.38215,0.53895,0.0,ces
MTX201405927,5,1,0,1,0,0,0,2,6,0.7088,0.0,0.75,644.0,0.0,0.5,0.25,0.0,ces
MTX201501305,10,33,26,2,0,1,4,270,1963,0.9238928571428572,0.009575,0.9978785714285714,81.09178571428572,0.17857142857142858,0.42245,0.5115321428571429,0.0,ces
MTX201501320,19,3,0,2,0,0,1,14,46,0.7721,0.1071,0.9989,90.0,0.0,0.3636,0.7273,0.0,ces
MTX201502851,6,5,2,0,0,2,1,28,184,0.9,0.03395,0.989,66.625,0.0,0.37505,0.48995,0.0,ces
MTX201503710,20,50,44,4,0,1,1,585,3233,0.8873541666666668,0.052610416666666666,0.9103708333333334,86.64979166666667,0.0,0.35455416666666667,0.5074979166666667,0.0,ces
MTX201504019,559,265,21,123,1,65,55,360,1955,0.7578465277777778,0.0026041666666666665,0.8473576388888888,1307.36375,0.0,0.3578375,0.44138680555555554,0.0,ces
MTX201504674,9,10,7,1,0,1,1,60,416,0.8895375,0.0011375,0.820325,73.445,0.0,0.4427375,0.4771375,0.0,ces
MTX201505008,11,44,41,0,0,1,2,493,3128,0.922880487804878,0.004670731707317073,0.9986853658536585,54.51073170731708,0.0,0.4079195121951219,0.5452512195121951,0.0,ces
MTX201505281,6,10,4,2,0,1,3,36,162,0.8781,0.0,0.9502,321.04,0.0,0.4428666666666667,0.5881,0.0,ces
MTX201600169,145,5,2,1,0,1,1,22,146,0.8147666666666668,0.12776666666666667,0.8948666666666667,319.0,0.3333333333333333,0.253,0.5670000000000001,0.0,ces
MTX201600519,280,538,49,89,20,182,198,172,1148,0.8591260869565217,0.001992753623188406,0.8936224637681159,608.166231884058,0.0,0.407336231884058,0.5103000000000001,0.0,ces
MTX201600587,199,395,17,105,2,108,163,173,1062,0.7333745901639344,0.026024590163934425,0.8520385245901639,229.22426229508199,0.2786885245901639,0.24194754098360657,0.43311803278688527,0.0,ces
MTX201600744,134,17,0,7,0,3,7,7,52,0.5763571428571428,0.3428571428571429,0.7831857142857144,130.64285714285714,0.8571428571428571,0.3214,0.3571142857142857,0.8571428571428571,ces
MTX201601371,239,8,5,0,0,1,2,59,334,0.9,0.0071400000000000005,0.93788,79.8,0.0,0.35052,0.5023,0.0,ces
MTX201601468,289,408,4,89,0,238,77,99,693,0.7868548387096773,0.0018817204301075268,0.9141913978494624,623.4879569892473,0.0,0.33153548387096776,0.4196505376344086,0.0,ces
MTX201601589,2,36,14,6,0,1,15,125,891,0.88667,0.014265,0.9128999999999999,160.80599999999998,0.1,0.41985,0.486595,0.05,ces
MTX201601722,164,56,46,6,3,1,0,559,2931,0.8981596153846154,0.033438461538461535,0.8748384615384615,122.72038461538462,0.0,0.35063269230769234,0.4472769230769231,0.0,ces
MTX201601723,131,6,1,0,0,3,2,5,23,0.9,0.0,0.7914,72.5,0.0,0.2727,0.6364,0.0,ces
MTX201601915,86,27,23,3,0,0,1,208,1325,0.9181153846153846,0.005473076923076923,0.9999230769230769,115.56269230769232,0.038461538461538464,0.4028692307692308,0.4944423076923077,0.0,ces
MTX201602054,70,150,9,27,1,74,39,83,541,0.7417333333333334,0.0023138888888888888,0.8635472222222222,562.7291666666666,0.0,0.3254388888888889,0.46036944444444444,0.0,ces
MTX201602066,213,50,9,21,1,3,16,115,513,0.8005133333333333,0.01786,0.8688,592.9436666666667,0.03333333333333333,0.39272333333333337,0.46629333333333334,0.0,ces
MTX201602073,78,47,3,23,0,9,12,87,448,0.7498076923076924,0.022230769230769228,0.8811,592.3365384615385,0.0,0.402573076923077,0.5716538461538462,0.0,ces
MTX201602118a,64,1,1,0,0,0,0,9,47,0.9,0.0389,0.75,87.0,0.0,0.3704,0.4074,0.0,ces
MTX201602133,126,5,1,1,0,1,2,9,37,0.80565,0.0,0.87495,456.875,0.0,0.44284999999999997,0.4143,0.0,ces
MTX201602146,161,6,1,0,0,3,2,6,44,0.9,0.0167,1.0,230.0,0.0,0.4865,0.4054,0.0,ces
MTX201602232a,197,8,1,1,0,4,2,9,36,0.81365,0.0,0.875,460.0,0.0,0.27885,0.64425,0.0,ces
MTX201602235,112,3,1,0,0,1,1,7,32,0.9,0.0571,0.75,127.0,1.0,0.375,0.6875,0.0,ces
MTX201602242,272,151,27,51,5,18,50,277,1513,0.7910025641025641,0.03281794871794872,0.9003269230769231,630.5634615384615,0.4358974358974359,0.3860525641025641,0.5047076923076923,0.0,ces
MTX201602244,136,511,10,42,6,292,161,106,657,0.8262903846153846,0.00673076923076923,0.9329865384615386,577.7211538461538,0.0,0.4029673076923077,0.5049211538461539,0.0,ces
MTX201602385,28,29,24,3,0,0,2,210,1303,0.9048444444444445,0.006929629629629629,0.9950888888888889,184.0462962962963,0.1111111111111111,0.4088037037037037,0.5142296296296296,0.0,ces
MTX201602530,13,74,43,12,0,17,2,363,2439,0.9074654545454546,0.0,0.9316218181818181,116.50672727272728,0.0,0.39567090909090913,0.4206345454545455,0.01818181818181818,ces
MTX201602582,101,10,4,1,0,1,4,27,199,0.88238,0.0,0.8626400000000001,139.676,0.0,0.35078,0.49146,0.0,ces
MTX201602677,3,19,7,5,0,1,6,43,248,0.8676333333333334,0.04201666666666667,0.9406,150.65583333333333,0.0,0.4303666666666666,0.5278083333333333,0.0,ces
MTX201602714,40,42,10,14,1,4,13,102,610,0.7867166666666666,0.045795833333333334,0.8933749999999999,1217.1145833333333,0.08333333333333333,0.3617083333333333,0.48480833333333334,0.16666666666666666,ces
MTX201602920,6,37,34,1,0,1,1,335,2485,0.9361085714285715,0.0067714285714285715,0.9822828571428571,55.870285714285714,0.11428571428571428,0.3991428571428572,0.49746,0.0,ces
MTX201603036,9,1,0,1,0,0,0,2,6,0.773,0.125,0.75,51.25,0.0,0.3333,0.6667,0.0,ces
MTX201603220,101,8,0,2,1,3,2,8,26,0.5747500000000001,0.0,0.8088500000000001,3160.0,1.0,0.48485,0.51515,0.0,ces
MTX201603360,9,18,8,6,0,1,3,98,733,0.8686428571428572,0.009642857142857144,0.8910142857142856,425.7371428571428,0.07142857142857142,0.4074785714285714,0.4827357142857143,0.0,ces
MTX201603504,16,7,3,1,0,1,2,43,295,0.900725,0.0,0.937125,285.875,0.0,0.406125,0.56355,0.0,ces
MTX201604182,12,2,2,0,0,0,0,22,128,0.9,0.00355,0.875,95.375,0.0,0.38425,0.5723,0.0,ces
MTX201604333,22,37,16,8,4,1,8,185,1290,0.8821374999999999,0.033883333333333335,0.9550458333333333,246.1875,0.0,0.35604166666666665,0.5448291666666667,0.0,ces
MTX201604986,494,367,4,49,0,245,69,61,400,0.8033490566037736,0.00660377358490566,0.7745471698113208,672.5094339622641,0.0,0.3445943396226415,0.3854622641509434,0.0,ces
MTX201605001,118,56,43,11,0,1,1,490,2548,0.8702851851851853,0.00315,0.8797462962962963,325.0440740740741,0.0,0.3655,0.46098703703703703,0.0,ces
MTX201605248,34,1,0,1,0,0,0,2,6,0.7722,0.125,0.75,70.0,0.0,0.3333,0.6667,0.0,ces
MTX201605331,679,55,44,9,0,1,1,544,2680,0.8722622641509434,0.020433962264150944,0.8608037735849057,178.67584905660377,0.0,0.378611320754717,0.44778301886792454,0.0,ces
MTX201606181,103,71,50,9,0,3,9,532,3402,0.8838033898305084,0.01210508474576271,0.9330135593220339,141.4615254237288,0.06779661016949153,0.3474830508474576,0.4935457627118644,0.0,ces
MTX201700011,8,4,2,1,0,0,1,22,158,0.9028666666666667,0.0,0.9508666666666666,54.916666666666664,0.0,0.4011,0.3111333333333333,0.0,ces
MTX201700046,2,36,24,4,0,1,7,129,892,0.8939035714285714,0.001275,0.9220035714285714,195.2175,0.0,0.4125892857142857,0.5096464285714285,0.0,ces
MTX201700079,13,567,49,102,5,284,127,362,2204,0.8464735099337748,0.0013245033112582781,0.8200059602649006,561.4131125827815,0.0,0.2729834437086093,0.5210807947019868,0.0,ces
MTX201700244,10,16,0,0,0,12,4,0,0,,,,,,,,,
MTX201700396,1,95,21,42,4,9,19,286,1719,0.8152428571428572,0.029557142857142855,0.9286174603174603,977.2825396825398,0.20634920634920634,0.405752380952381,0.5355682539682539,0.31746031746031744,ces
MTX201700485,47,210,43,81,0,28,58,505,2638,0.7690274193548386,0.0026838709677419353,0.8487129032258064,1427.491935483871,0.0,0.35881693548387095,0.44201612903225806,0.0,ces
MTX201700489,458,106,13,22,1,56,14,98,792,0.8365942857142857,0.018334285714285713,0.8980428571428571,482.35,0.0,0.37036857142857144,0.5070057142857143,0.0,ces
MTX201700490,886,371,5,43,4,260,59,64,429,0.8107875,0.005989583333333333,0.8354208333333334,610.6274999999999,0.0,0.36551041666666667,0.48437083333333336,0.0,ces
MTX201700491,660,235,13,134,0,24,64,423,2175,0.7348972789115646,0.0027217687074829935,0.8347734693877552,933.2112925170068,0.027210884353741496,0.3716972789115646,0.43734421768707477,0.0,ces
MTX201700492,237,156,28,95,0,9,24,434,2458,0.7863113821138211,0.017460975609756096,0.8578097560975609,1322.7651219512197,0.0,0.3585260162601626,0.4639154471544715,0.0,ces
MTX201700492,1237,160,32,93,0,7,28,445,2416,0.7926552,0.010440000000000001,0.8653256,1253.11552,0.0,0.35630399999999995,0.4644912,0.0,ces
MTX201700504,12,42,4,8,1,13,16,34,196,0.8080666666666666,0.020141666666666665,0.8688916666666667,271.625,0.0,0.36933333333333335,0.501575,0.08333333333333333,ces
MTX201700541,24,3,2,0,0,0,1,24,144,0.9,0.0,0.9291,153.0,0.0,0.46,0.42,0.0,ces
MTX201700550,3,34,27,2,0,1,4,283,2052,0.926096551724138,0.004610344827586208,0.9889551724137932,115.88310344827586,0.10344827586206896,0.4307896551724138,0.5159413793103448,0.0,ces
MTX201700578,4,19,8,7,0,1,3,62,388,0.8559933333333334,0.028213333333333333,0.9518333333333333,309.01666666666665,0.0,0.44506,0.51616,0.0,ces
