file,page_num,Clear,Empty,Noisy,Trash,Non-text,total_word_count,total_char_count,avg_quality_score,avg_word_weird,avg_lang_score,avg_perplex,avg_symbol,avg_vowel_ratio,avg_rot_ratio,ch_ratio,main_lang
MTX201701089,88,0,1,0,1,1,0,0,,,,,,,,,
MTX201701105,53,1,2,0,0,3,2,15,0.8417,0.0,0.917,850.0,0.0,0.4286,0.2857,0.0,ces
MTX201701173,8,47,38,19,6,26,206,1295,0.7902454545454545,0.0,0.9628121212121212,833.0133333333334,0.015151515151515152,0.3957590909090909,0.47473787878787876,0.0,ces
MTX201701204,3,8,28,3,8,19,30,167,0.7545818181818181,0.006063636363636365,0.9349909090909091,1702.9545454545455,0.0,0.42308181818181817,0.45623636363636366,0.18181818181818182,ces
MTX201701226,20,2,1,0,0,3,6,29,0.8337,0.0,0.8468,8085.875,0.0,0.5,0.39585000000000004,0.5,ces
MTX201701238,256,1,1,0,0,1,7,52,0.8813,0.05,0.9603,66.0,0.0,0.4062,0.5938,0.0,ces
MTX201701259,6,26,4,5,6,2,114,729,0.7901161290322581,0.016129032258064516,0.8684354838709678,258.82451612903225,0.0,0.3876709677419355,0.4430290322580645,0.0,ces
MTX201701295,5,26,5,0,0,1,221,1652,0.8961692307692307,0.0037423076923076923,0.9846653846153847,119.5526923076923,0.0,0.4294423076923077,0.49475,0.0,ces
MTX201701308,33,2,1,0,0,0,6,31,0.8034,0.0,0.75,41.0,0.0,0.3333,0.5667,0.0,ces
MTX201701314,282,1,2,0,1,3,1,7,0.9248,0.0,0.75,70.0,0.0,0.4286,0.2857,1.0,ces
MTX201701323,92,1,8,1,1,6,7,43,0.7345999999999999,0.0,0.8714999999999999,523.5,0.0,0.42645,0.47795,0.0,ces
MTX201701337a,103,62,30,22,9,13,217,1270,0.7805904761904762,0.029859523809523808,0.9187011904761905,15540.205238095241,0.011904761904761904,0.38511428571428574,0.4830904761904762,0.0,ces
MTX201701366,128,120,85,7,11,224,311,1602,0.7810385826771654,0.013809448818897637,0.8411905511811023,440.91787401574805,0.05511811023622047,0.4022944881889764,0.44941181102362204,0.08661417322834646,ces
MTX201701428b,17,1,0,0,0,0,6,34,0.7697,0.0,0.8006,119.5,0.0,0.4,0.6,0.0,ces
MTX201701432,38,53,1,1,0,0,424,2589,0.8480740740740741,0.010616666666666667,0.9697055555555556,203.1172222222222,0.16666666666666666,0.387162962962963,0.4834259259259259,0.0,ces
MTX201701446,21,33,1,19,0,30,168,988,0.7608538461538461,0.0,0.9403692307692307,608.7211538461538,0.0,0.4026884615384615,0.48657884615384617,0.0,ces
MTX201701463,118,3,3,3,0,0,18,77,0.6421666666666667,0.0625,0.8689166666666667,650.6666666666666,0.3333333333333333,0.4166666666666667,0.6051666666666667,0.0,ces
MTX201701491,23,1,2,0,0,4,13,84,0.8845,0.0192,0.9827,58.0,0.0,0.4107,0.4286,0.0,ces
MTX201701503,139,29,21,3,1,9,120,802,0.81488125,0.00996875,0.888884375,399.2815625,0.03125,0.399278125,0.45020625,0.0,ces
MTX201701543,14,54,9,3,1,3,345,2171,0.8477192982456141,0.006335087719298246,0.958601754385965,266.649649122807,0.14035087719298245,0.38468070175438596,0.4898280701754386,0.0,ces
MTX201701545,619,3,2,1,0,1,16,72,0.743675,0.0,0.75,950.5,0.0,0.37185,0.551225,0.25,ces
MTX201701548,250,82,27,17,15,11,217,1435,0.7997616161616161,0.0,0.8633070707070707,365.03565656565655,0.0,0.3878080808080808,0.47697272727272727,0.0,ces
MTX201701551,414,3,2,0,0,1,14,81,0.8924666666666666,0.0,0.9259,91.16666666666667,0.0,0.42826666666666663,0.49899999999999994,0.0,ces
MTX201701576,218,1,0,0,0,0,6,33,0.8029,0.0,0.75,163.0,0.0,0.4,0.5,0.0,ces
MTX201701600,4,25,9,0,0,1,256,1822,0.893312,0.006768000000000001,0.976944,115.11959999999999,0.12,0.42680399999999996,0.5041680000000001,0.0,ces
MTX201701628,34,21,2,4,3,1,90,557,0.8022880000000001,0.014664,0.864388,308.78,0.0,0.36519199999999996,0.423344,0.0,ces
MTX201701636,261,1,15,0,1,76,1,4,0.8719,0.0,0.75,197.0,0.0,0.3333,0.6667,0.0,ces
MTX201701642,159,14,11,18,12,6,88,370,0.70218125,0.01549375,0.881909375,3460.6759375,0.09375,0.37128125,0.42700625,0.0,ces
MTX201701651,134,1,0,0,0,0,8,46,0.8707,0.0312,0.9117,30.12,0.0,0.4138,0.3448,0.0,ces
MTX201701671c,3,31,37,11,9,8,79,510,0.7755119047619048,0.0005952380952380953,0.8888261904761905,497.79333333333335,0.0,0.3950095238095238,0.46559285714285714,0.0,ces
MTX201701679,33,26,9,8,4,9,147,806,0.7374205882352941,0.0354,0.8595411764705883,405.53852941176467,0.0,0.3506705882352941,0.4516852941176471,0.0,ces
MTX201701802,8,2,0,0,0,0,15,83,0.7847500000000001,0.0139,0.9736,144.5,0.5,0.45625,0.4366,0.0,ces
MTX201701833,49,1,0,0,0,0,11,61,0.8687,0.0773,0.9879,99.0,0.0,0.4419,0.5116,0.0,ces
MTX201701852,5,5,1,0,0,0,34,184,0.77718,0.03304,0.9486399999999999,81.076,0.2,0.30718,0.4214399999999999,0.2,ces
MTX201701885,7,24,6,8,3,3,135,823,0.8012625,0.011953125,0.938178125,585.7421875,0.0,0.396165625,0.44820625000000003,0.0,ces
MTX201702011,8,6,5,1,0,1,29,207,0.8392,0.008571428571428572,0.9337,202.10714285714286,0.0,0.37815714285714286,0.4394142857142857,0.14285714285714285,ces
MTX201702051,22,1,2,1,0,2,13,66,0.7402,0.04545,0.8852,117.0,0.5,0.1795,0.8205,0.0,ces
MTX201702096,152,3,0,0,0,0,17,111,0.7954666666666667,0.0,0.8302333333333333,49.25,0.0,0.3873,0.5021333333333333,0.0,ces
MTX201702126,6,1,0,0,0,0,12,68,0.8702,0.0208,0.8956,46.75,0.0,0.375,0.4375,0.0,ces
MTX201702161,23,25,7,1,0,4,309,1682,0.8365961538461538,0.015276923076923077,0.9837038461538461,91.83653846153847,0.0,0.3943269230769231,0.5212461538461539,0.0,ces
MTX201702179,23,49,10,18,7,6,195,1215,0.7832865671641791,0.0006223880597014925,0.8945074626865672,380.03731343283584,0.0,0.39279253731343283,0.5230641791044776,0.0,ces
MTX201702188,35,1,1,0,0,1,10,67,0.92,0.025,0.9907,41.25,0.0,0.4043,0.617,0.0,ces
MTX201702404,188,0,2,0,0,5,0,0,,,,,,,,,
MTX201702407,111,8,7,0,2,83,23,117,0.7916624999999999,0.139075,0.9449,265.34375,0.125,0.2779375,0.4474875,0.0,ces
MTX201702410,212,4,7,4,3,55,31,123,0.6434124999999999,0.0,0.816675,213.84375,0.375,0.282175,0.199075,0.25,ces
MTX201702412b,30,6,5,2,6,108,20,98,0.749475,0.019525,0.9433875,657.9375,0.0,0.3385,0.5238375,0.0,ces
MTX201702511,1,9,2,2,0,0,74,488,0.7682545454545454,0.043718181818181816,0.9143818181818181,515.0454545454545,0.45454545454545453,0.38727272727272727,0.4643909090909091,0.09090909090909091,ces
MTX201702862,87,55,56,8,4,127,116,729,0.7897539682539683,0.018849206349206348,0.9482428571428572,585.4761904761905,0.0,0.39301269841269837,0.47451746031746034,0.0,ces
MTX201702881,10,46,7,19,5,4,210,1446,0.7846246153846154,0.012307692307692308,0.9164246153846154,343.28846153846155,0.0,0.3900461538461539,0.5144215384615385,0.0,ces
MTX201702910,7,27,2,3,0,0,322,2348,0.8865433333333333,0.0037266666666666668,0.9972633333333333,112.55433333333333,0.0,0.40340666666666664,0.5184733333333333,0.0,ces
MTX201702923a,225,3,2,0,0,0,26,168,0.8700666666666667,0.0,0.9994666666666667,57.166666666666664,0.0,0.4073333333333333,0.4892,0.0,ces
MTX201702953,8,1,1,0,1,0,12,70,0.8681,0.0208,0.75,115.5,0.0,0.4043,0.4894,0.0,ces
MTX201702962,537,5,2,0,0,3,41,227,0.85504,0.0,0.91394,175.65,0.0,0.40774,0.51042,0.0,ces
MTX201702970,203,2,1,0,0,1,13,70,0.8560000000000001,0.0,0.99405,117.0,0.0,0.33640000000000003,0.52765,0.0,ces
MTX201703167,1,24,12,8,5,4,157,1060,0.80450625,0.011443749999999999,0.944559375,318.72625,0.09375,0.419615625,0.49538125,0.09375,ces
MTX201704045,1,29,39,8,9,14,147,1050,0.8102135135135135,0.007156756756756757,0.9155135135135136,627.1978378378378,0.08108108108108109,0.4131162162162162,0.5143432432432432,0.05405405405405406,ces
MTX201710018,3,15,8,3,1,3,64,405,0.7819333333333334,0.07962222222222222,0.9304388888888889,221.52055555555555,0.0,0.4815277777777778,0.4499888888888889,0.0,ces
MTX201710080,43,4,1,0,0,0,25,188,0.84545,0.0125,0.870575,517.9375,0.0,0.4043,0.5068,0.0,ces
MTX201800037,16,1,1,0,0,1,2,10,0.839,0.0,1.0,47.5,0.0,0.4286,0.4286,0.0,ces
MTX201800100,11,4,2,0,0,0,28,172,0.841325,0.0,0.96785,316.25,0.0,0.455225,0.5547249999999999,0.0,ces
MTX201800126,68,0,7,0,1,15,0,0,,,,,,,,,
MTX201800197,8,1,1,0,0,1,4,33,0.8901,0.0,1.0,90.0,0.0,0.3929,0.3929,1.0,ces
MTX201800303,49,3,3,0,1,1,23,150,0.8345333333333333,0.021400000000000002,0.9101,370.0,0.0,0.38936666666666664,0.4103666666666667,0.0,ces
MTX201890416,1,0,7,4,2,4,14,42,0.5555,0.102675,0.835425,1479.0,0.0,0.27975,0.315475,0.0,ces
MTX201891154,1,2,2,0,1,1,8,59,0.79915,0.0,0.75,152.5,0.0,0.29164999999999996,0.4,0.0,ces
MTX201891679,7,149,5,6,2,2,1021,6516,0.8759625806451613,0.0054916129032258065,0.9833322580645162,165.75954838709677,0.03870967741935484,0.40628709677419356,0.5135696774193549,0.0,ces
MTX201900021,60,33,73,24,7,236,68,402,0.7764947368421052,0.0,0.8287157894736843,368.1589473684211,0.0,0.41972982456140345,0.5791035087719297,0.0,ces
MTX201900025a,134,46,57,3,42,188,104,568,0.7878204081632654,0.008587755102040816,0.8790265306122449,230.07142857142858,0.02040816326530612,0.3746938775510204,0.3613469387755102,0.0,ces
MTX201900045,16,16,5,1,0,1,143,1006,0.8478529411764706,0.015488235294117646,0.9507352941176471,166.19117647058823,0.058823529411764705,0.3920764705882353,0.5161941176470588,0.058823529411764705,ces
MTX201900054,109,4,2,0,0,2,41,257,0.7983,0.0515,0.867725,612.8125,0.0,0.418675,0.5383249999999999,0.0,ces
MTX201900070,19,9,4,4,3,2,53,268,0.7323,0.0017461538461538463,0.8251307692307692,690.75,0.0,0.36792307692307696,0.3686230769230769,0.0,ces
MTX201900078,29,2,5,0,2,3,4,14,0.7931999999999999,0.125,0.8407,80.75,0.0,0.3333,0.58335,0.0,ces
MTX201900081a,565,50,1,13,11,2,533,2734,0.7644984126984128,0.023707936507936508,0.8402492063492063,332.9033333333333,0.07936507936507936,0.3624587301587302,0.40609999999999996,0.0,ces
MTX201900086a,25,68,55,71,29,52,392,2030,0.7202503597122303,0.010611510791366907,0.8393446043165467,1644.8345323741007,0.02158273381294964,0.3674776978417266,0.3882798561151079,0.0,ces
MTX201900092,27,14,3,0,8,2,70,467,0.8629071428571429,0.0011928571428571429,0.9740357142857142,306.65214285714285,0.0,0.4269928571428571,0.44439285714285715,0.6428571428571429,ces
MTX201900100a,71,27,32,1,24,223,37,271,0.8463035714285715,0.0026785714285714286,0.7782357142857144,472.3482142857143,0.0,0.45875714285714286,0.31263928571428573,0.0,ces
MTX201900100c,169,30,67,4,16,256,45,307,0.8339676470588235,0.0022058823529411764,0.8487941176470589,497.68382352941177,0.0,0.4087617647058823,0.38289117647058823,0.0,ces
MTX201900100e,258,48,2,7,3,4,464,2471,0.7951418181818182,0.006043636363636364,0.8913636363636364,376.05109090909093,0.0,0.3652490909090909,0.4609618181818182,0.0,ces
MTX201900109,217,20,2,0,2,1,170,1295,0.9183049999999999,0.00937,0.9757849999999999,92.5065,0.3,0.424565,0.465955,0.0,ces
MTX201900139,59,83,55,17,7,23,237,1563,0.812895,0.000625,0.884057,469.6109,0.01,0.374922,0.453082,0.0,ces
MTX201900169,30,11,14,2,1,27,31,194,0.7801076923076924,0.0,0.9017076923076922,472.15384615384613,0.0,0.37406923076923076,0.5823538461538461,0.0,ces
MTX201900199,69,2,0,0,0,0,17,108,0.7416499999999999,0.0,0.80495,156.0,0.0,0.39685000000000004,0.542,0.0,ces
MTX201900232,80,103,4,5,4,2,657,4507,0.8527555555555556,0.004192592592592593,0.9319648148148147,156.95916666666668,0.0,0.3684407407407408,0.4979361111111111,0.0,ces
MTX201900279,33,64,39,16,7,20,188,1294,0.7996225,0.01416625,0.923955,409.34587500000004,0.0,0.386295,0.47278125,0.0,ces
MTX201900401,7,29,2,1,0,2,329,2374,0.9029333333333334,0.002513333333333333,0.9958933333333333,137.51266666666666,0.0,0.4127033333333333,0.4827633333333334,0.0,ces
MTX201900491,21,40,8,0,0,8,230,1533,0.86093,0.000555,0.9821475,126.95625,0.0,0.38612,0.528455,0.0,ces
MTX201900530,1,7,3,0,0,1,43,310,0.8621142857142857,0.005242857142857142,0.9640714285714286,222.6157142857143,0.14285714285714285,0.40545714285714285,0.46964285714285714,0.14285714285714285,ces
MTX202000012,304,0,1,0,32,1,0,0,,,,,,,,,
MTX202000073,380,0,0,2,0,0,7,53,0.68545,0.11665,0.75,54.125,1.0,0.3333,0.4722,0.0,ces
MTX202000106,227,67,14,28,18,6,440,2495,0.7638778947368421,0.014554736842105261,0.8877168421052631,856.7096842105263,0.0,0.3676294736842105,0.4538115789473684,0.0,ces
MTX202000127,37,59,35,21,12,13,160,926,0.8005262500000001,0.00340875,0.9636850000000001,656.845375,0.05,0.37603375,0.48041875,0.0125,ces
MTX202000157,281,4,0,0,0,0,21,153,0.823825,0.0,0.87225,102.75,0.0,0.39425,0.59935,0.0,ces
MTX202000183,7,2,2,0,0,1,21,165,0.9264,0.0,0.9988,32.185,0.0,0.41205,0.3905,0.0,ces
MTX202000230,5,44,2,0,1,2,485,3368,0.8976363636363637,0.004352272727272727,0.9827659090909091,85.6675,0.06818181818181818,0.41459318181818183,0.48580681818181815,0.06818181818181818,ces
MTX202000250,78,42,20,10,4,3,356,2131,0.7883923076923077,0.02268076923076923,0.9322615384615385,621.0440384615384,0.9038461538461539,0.39946538461538467,0.4938942307692308,0.0,ces
MTX202000297,16,0,0,0,0,1,0,0,,,,,,,,,
MTX202000432,44,1,1,0,0,1,5,17,0.7814,0.0,0.75,40.0,0.0,0.3333,0.6667,0.0,ces
MTX202000492,63,2,1,0,0,0,15,107,0.83945,0.0,0.7804,59.5,0.0,0.41700000000000004,0.49805,0.0,ces
MTX202000560,3,20,2,0,2,1,89,553,0.825545,0.04041,0.9560449999999999,127.4375,0.0,0.43418,0.48522999999999994,0.0,ces
MTX202000591,402,83,48,41,24,67,317,1704,0.7516774193548387,0.0012903225806451613,0.8583959677419355,757.391129032258,0.024193548387096774,0.37608467741935486,0.3924782258064516,0.0,ces
MTX202010017,5,6,2,0,0,2,20,137,0.8412333333333333,0.05833333333333333,0.8836499999999999,152.70833333333334,0.0,0.31845,0.4589666666666667,0.5,ces
MTX202010056,66,4,1,1,2,1,20,125,0.73772,0.09,0.89854,336.0,0.2,0.39706,0.4542999999999999,0.0,ces
MTX202010213,2,9,3,2,1,1,39,256,0.8187272727272727,0.03636363636363636,0.9144272727272728,158.61363636363637,0.0,0.3631818181818182,0.5375181818181818,0.18181818181818182,ces
MTX202010323,28,4,1,1,0,1,16,108,0.80012,0.07999999999999999,0.86258,162.95,0.0,0.3238,0.49241999999999997,0.4,ces
MTX202010351,9,4,1,1,2,1,20,125,0.73772,0.09,0.89854,336.0,0.2,0.39706,0.4542999999999999,0.0,ces
MTX202010430,2,18,19,3,1,10,26,167,0.8550809523809525,0.0,0.8388714285714285,281.5409523809524,0.0,0.3793238095238095,0.42856666666666665,0.0,ces
MTX202010563,2,23,18,6,1,4,115,876,0.8281931034482759,0.00043103448275862074,0.9531793103448275,512.278275862069,0.0,0.4246551724137931,0.4961344827586207,0.0,ces
MTX202100006,192,2,0,0,0,0,14,83,0.8033,0.0,0.8299000000000001,455.0,1.0,0.4212,0.5258499999999999,0.0,ces
MTX202100022,11,3,2,0,1,1,30,221,0.6999999999999998,0.041,0.9098,193.66666666666666,1.3333333333333333,0.3630333333333333,0.6484666666666666,0.0,ces
MTX202100062,42,36,8,12,7,9,199,1217,0.774725,0.01900625,0.9004895833333334,604.2733333333334,0.0,0.3946395833333333,0.5103458333333334,0.5,ces
MTX202100081,60,23,24,7,9,16,76,462,0.81096,0.01361,0.8823500000000001,677.175,0.0,0.3705866666666667,0.4142766666666667,0.5333333333333333,ces
MTX202100138,1,9,3,0,0,0,35,225,0.8574222222222222,0.024077777777777778,0.9343777777777778,1253.2433333333333,0.0,0.40436666666666665,0.4562111111111111,0.3333333333333333,ces
MTX202100176,100,2,1,0,0,1,10,82,0.8873,0.0139,0.99975,445.25,0.0,0.43335,0.5083500000000001,0.0,ces
MTX202100224,153,31,16,17,7,2,246,1338,0.7469687500000001,0.053172916666666674,0.9118645833333333,376.8772916666667,0.9166666666666666,0.39203750000000004,0.4953895833333333,0.0,ces
MTX202100262,16,2,2,0,0,1,21,122,0.8798999999999999,0.0,0.9580500000000001,123.0,0.0,0.371,0.518,0.0,ces
MTX202100316,150,1,1,0,0,1,10,70,0.9118,0.0,0.9865,68.0,0.0,0.451,0.3529,0.0,ces
MTX202100343,99,1,0,0,0,0,2,6,0.767,0.125,0.75,93.0,0.0,0.3333,0.6667,0.0,ces
MTX202100390,43,20,2,1,4,1,248,1441,0.8382571428571429,0.0,0.9814857142857143,889.5119047619048,0.0,0.3693,0.5547095238095238,0.0,ces
MTX202100404,35,52,29,2,1,65,268,1933,0.8492814814814814,0.022324074074074076,0.8472129629629629,227.25,0.0,0.37595185185185187,0.4481185185185185,0.0,ces
MTX202100417,33,33,2,0,0,1,353,2617,0.9333727272727274,0.004148484848484848,0.9999060606060605,67.82151515151516,0.0,0.4163606060606061,0.5310242424242425,0.0,ces
MTX202100440,1,5,5,0,0,1,23,143,0.8897,0.0,0.99176,201.276,0.0,0.38492,0.47758,0.0,ces
MTX202100473,73,84,195,35,71,334,278,1541,0.7457361344537815,0.09166806722689076,0.8490327731092437,455.3263025210084,0.0,0.44681260504201686,0.3182386554621848,0.16806722689075632,ces
MTX202100489,68,118,313,19,66,520,176,934,0.8275153284671534,0.020052554744525546,0.8757160583941606,644.6386861313869,0.021897810218978103,0.3750985401459854,0.3803138686131387,0.0,ces
MTX202100499,7,18,3,0,0,3,209,1302,0.8557611111111112,0.007550000000000001,0.9513222222222222,73.13222222222223,0.0,0.42794444444444446,0.45415,0.0,ces
MTX202100518,372,3,3,0,0,3,37,212,0.8594333333333334,0.0052,0.9876,74.04,0.0,0.39526666666666666,0.5882666666666667,0.0,ces
MTX202100523,20,72,129,6,34,262,329,1953,0.8448807692307693,0.00968974358974359,0.9823153846153846,105.9624358974359,0.0,0.4150525641025641,0.41123205128205126,0.0,ces
MTX202100527,290,2,1,0,0,0,12,88,0.8105,0.03335,0.9406,172.75,0.5,0.43825000000000003,0.54565,0.0,ces
MTX202100545,55,30,91,1,33,292,301,1525,0.8011290322580645,0.05900645161290322,0.8854580645161291,223.3709677419355,0.0,0.3653967741935484,0.5565645161290322,0.0,ces
MTX202100546b,183,67,2,2,1,128,167,1185,0.8792173913043478,0.006159420289855072,0.8795652173913043,498.5217391304348,0.0,0.41484927536231886,0.5305608695652174,0.0,ces
MTX202100564,49,51,156,2,50,193,291,1782,0.8173018867924529,0.009469811320754718,0.9760094339622643,94.25943396226415,0.0,0.33311320754716983,0.5470679245283019,0.0,ces
MTX202100587,11,28,6,0,1,1,290,2120,0.9272285714285714,0.0042928571428571425,0.9998178571428572,61.10928571428571,0.0,0.4080035714285714,0.52405,0.0,ces
MTX202100619,28,39,108,29,19,229,77,449,0.7350808823529412,0.0003676470588235294,0.8224735294117647,488.0752941176471,0.0,0.31570000000000004,0.3899485294117647,0.0,ces
MTX202100641,20,1,5,0,0,8,10,63,0.847,0.025,0.9849,56.25,0.0,0.3636,0.5455,0.0,ces
MTX202100658,11,12,21,6,4,51,27,182,0.7653555555555556,0.001388888888888889,0.8756444444444444,593.9516666666666,0.0,0.3194444444444444,0.41111111111111115,0.0,ces
MTX202100696,6,25,4,0,0,1,249,1895,0.91214,0.01054,0.989228,90.42,0.12,0.41509599999999997,0.5211520000000001,0.0,ces
MTX202100707,134,22,43,0,0,36,113,575,0.8281954545454546,0.0,0.8718136363636364,126.9659090909091,0.0,0.32725454545454546,0.5426590909090909,0.045454545454545456,ces
MTX202100759,55,5,1,0,0,1,22,155,0.87098,0.0,0.9916600000000001,227.05,0.0,0.40198,0.5111399999999999,0.0,ces
MTX202100781,2,21,2,1,0,0,102,793,0.8378,0.01735,0.9055772727272727,120.85227272727273,0.09090909090909091,0.39961363636363634,0.5189272727272727,0.0,ces
MTX202100803,56,1,1,0,0,1,10,73,0.8536,0.01,1.0,70.0,0.0,0.4286,0.4082,0.0,ces
MTX202110102,30,0,4,2,4,3,5,30,0.54315,0.14375,0.8733,1657.0,0.0,0.53945,0.51315,0.0,ces
MTX202110162,3,0,0,0,0,1,0,0,,,,,,,,,
MTX202120017,13,2,1,0,0,1,5,30,0.8373,0.0,0.75,142.25,0.0,0.3472,0.3889,0.0,ces
MTX202200019,119,3,0,0,0,0,37,286,0.8220333333333333,0.03833333333333333,0.9037000000000001,371.5833333333333,1.6666666666666667,0.42639999999999995,0.46036666666666665,0.0,ces
MTX202200110,11,1,0,0,0,0,9,50,0.8394,0.0,0.7611,87.0,0.0,0.2903,0.4516,0.0,ces
MTX202200149,9,34,1,0,0,1,442,3182,0.9249029411764705,0.007808823529411765,0.9879264705882354,68.32352941176471,0.17647058823529413,0.4198794117647059,0.48047352941176463,0.0,ces
MTX202200179,11,30,5,0,0,1,367,2456,0.9226666666666666,0.00111,0.9997466666666667,68.51033333333334,0.03333333333333333,0.40939000000000003,0.50759,0.0,ces
MTX202200204,26,3,3,0,0,1,24,161,0.8713333333333333,0.0,0.9861666666666666,303.3333333333333,0.0,0.3984666666666667,0.47656666666666664,0.0,ces
MTX202200240,22,27,5,2,3,1,254,1789,0.8491379310344828,0.0010965517241379311,0.9563344827586207,471.2731034482759,0.0,0.414751724137931,0.5480620689655172,0.0,ces
MTX202200268,22,1,1,0,0,1,8,69,0.9229,0.0,0.9988,191.0,0.0,0.3684,0.5614,0.0,ces
MTX202200295,48,75,22,22,23,97,141,853,0.797080412371134,0.0014731958762886598,0.8831474226804124,674.4742268041238,0.0,0.510101030927835,0.3470556701030928,0.15463917525773196,ces
MTX202200312,50,5,2,0,0,1,50,333,0.8836999999999999,0.0,0.9915800000000001,80.85,0.0,0.4098,0.50162,0.0,ces
MTX202200327,19,8,3,0,0,1,104,660,0.876675,0.0,0.99985,101.875,0.0,0.3875375,0.5240125,0.0,ces
MTX202200335,669,3,13,0,11,13,21,147,0.8807666666666666,0.0,0.9115000000000001,189.33333333333334,0.0,0.43483333333333335,0.5739333333333333,0.0,ces
MTX202200348,185,39,1,6,5,1,317,1624,0.7489333333333333,0.0005555555555555556,0.9217666666666667,176.9168888888889,0.0,0.34039111111111114,0.5662,0.0,ces
MTX202200384,6,17,3,1,1,0,175,1333,0.8907111111111112,0.007272222222222223,0.9716277777777778,91.52000000000001,0.05555555555555555,0.4119555555555555,0.47503888888888895,0.0,ces
MTX202200431,25,10,6,1,2,0,49,320,0.7836454545454546,0.0,0.9704545454545456,77.7390909090909,0.0,0.4064,0.6128636363636364,0.0,ces
MTX202200444,396,74,165,86,3,231,405,4140,0.7226225000000001,0.0,0.861065,208.6810625,0.0,0.66632375,0.24575062500000003,0.4875,ces
MTX202200485,33,3,2,0,0,0,15,83,0.7974666666666667,0.041666666666666664,0.8333,63.666666666666664,0.0,0.4045,0.39543333333333336,0.0,ces
MTX202200534,13,24,8,0,1,4,280,1884,0.8914833333333334,0.008945833333333333,0.9884708333333334,228.06791666666666,0.0,0.4142875,0.5144624999999999,0.0,ces
MTX202200557,37,63,26,7,5,12,135,901,0.8139128571428571,0.005714285714285714,0.8644928571428571,559.2321428571429,0.0,0.37622,0.45420285714285713,0.0,ces
MTX202200563,880,3,1,2,0,0,31,172,0.73306,0.01416,0.9811,270.6,0.0,0.36479999999999996,0.51226,0.0,ces
MTX202200564,671,2,0,0,0,0,21,120,0.8128,0.0,0.9983500000000001,68.0,0.0,0.37870000000000004,0.5303,0.0,ces
MTX202200613,31,2,0,0,0,0,17,89,0.8162499999999999,0.0,0.9830000000000001,91.625,0.0,0.39645,0.5278499999999999,0.0,ces
MTX202200683,1,29,7,3,0,2,203,1591,0.8664125,0.006184375,0.9587687500000001,156.5115625,0.03125,0.39616250000000003,0.504875,0.03125,ces
MTX202200715,10,3,3,0,0,1,22,123,0.8800666666666667,0.016833333333333336,0.9983,113.25,0.0,0.41496666666666665,0.4353666666666667,0.0,ces
MTX202200717,965,23,18,2,3,0,64,424,0.82048,0.0,0.8561799999999999,336.83,0.0,0.39090400000000003,0.464636,0.0,ces
MTX202200733,5,2,2,0,0,1,12,86,0.86905,0.0,0.9668,123.0,0.0,0.4,0.6,0.0,ces
MTX202200768,36,26,2,11,0,1,262,1753,0.757627027027027,0.025759459459459462,0.8551432432432432,40.16702702702703,0.43243243243243246,0.2923027027027027,0.2602135135135135,0.0,ces
MTX202200788,113,1,1,0,0,2,6,29,0.8366,0.0,0.9999,38.75,0.0,0.4,0.8,0.0,ces
MTX202210003,172,0,0,0,0,1,0,0,,,,,,,,,
MTX202210015a,25,2,35,10,13,42,34,148,0.617475,0.10125,0.7955333333333333,1787.7083333333333,0.25,0.497875,0.4595916666666667,0.0,ces
MTX202210016c,248,26,2,14,4,1,304,1779,0.74954,0.049315,0.9238975,1884.5345000000002,0.5,0.360735,0.5008250000000001,0.0,ces
MTX202210019a,41,1,6,13,6,20,50,199,0.5950571428571428,0.044085714285714284,0.7575000000000001,770.1785714285714,0.14285714285714285,0.34887142857142855,0.3631428571428571,0.0,ces
MTX202210023c,22,7,7,6,13,19,27,126,0.7241846153846154,0.024615384615384615,0.8670846153846153,744.4423076923077,0.15384615384615385,0.42593846153846154,0.4639153846153846,0.0,ces
MTX202210028c,72,0,0,0,0,1,0,0,,,,,,,,,
MTX202210036,160,11,24,5,2,19,28,175,0.78405625,0.0265625,0.9386375,496.875,0.0,0.398375,0.47519374999999997,0.0,ces
MTX202210047,110,15,29,6,8,35,30,195,0.7993380952380953,0.005952380952380952,0.9190666666666667,546.3095238095239,0.0,0.37396666666666667,0.4612190476190476,0.0,ces
MTX202210062,55,23,35,12,7,27,60,351,0.7816542857142857,0.013928571428571429,0.9175885714285714,3047.4177142857143,0.02857142857142857,0.35675714285714283,0.44579714285714284,0.0,ces
MTX202210084,11,7,43,5,1,75,26,169,0.7273583333333334,0.012775,0.9613166666666667,581.9583333333334,0.08333333333333333,0.5055083333333333,0.4986,0.0,ces
MTX202220011,4,2,3,1,0,2,13,84,0.7385666666666667,0.02666666666666667,0.9551333333333334,343.6666666666667,0.6666666666666666,0.4233,0.5284666666666668,0.0,ces
MTX202300015,7,23,3,1,0,1,298,2099,0.8776083333333333,0.009383333333333334,0.9986375000000001,141.76874999999998,0.16666666666666666,0.4316125,0.5176791666666667,0.0,ces
MTX202300041,8,48,60,20,10,62,113,671,0.7567470588235293,0.0058823529411764705,0.9169823529411765,797.1654411764706,0.029411764705882353,0.41712941176470586,0.5174426470588236,0.0,ces
MTX202300060,15,4,2,0,0,1,44,259,0.8982,0.01935,0.999925,55.5625,0.0,0.37017500000000003,0.5861,0.0,ces
