file,page_num,Clear,Trash,Noisy,Empty,Non-text,total_word_count,total_char_count,avg_word_count,avg_char_count,avg_garbage_density,avg_lang_score,avg_perplex,avg_symbol,avg_upper,avg_repeated,avg_ldl_fuses,avg_gibberish,avg_word_weird,avg_quality_score,main_lang
CTX200510035,81,21,2,7,0,4,188,1081,6.2667,36.0333,0.0311,0.9424,6508.6697,0.0667,0.0333,0.0,0.0,0.0,0.006,0.7199,ces_Latn
CTX200510374,1,6,0,1,0,1,53,254,7.5714,36.2857,0.0232,0.8421,1066.0743,0.1429,0.1429,0.0,0.0,0.0,0.0082,0.6822,ces_Latn
CTX200510511,30,3,0,0,0,0,22,162,7.3333,54.0,0.0,0.9918,365.9867,0.0,0.6667,0.0,0.0,0.0,0.0083,0.8624,deu_Latn
CTX200510608,1,9,3,7,0,2,95,284,5.0,14.9474,0.0321,0.8141,3486.4205,0.2105,0.0526,0.0,0.0,0.0,0.0167,0.5465,ces_Latn
CTX200600365,6,16,2,3,0,1,60,303,2.8571,14.4286,0.0094,0.8752,53789.2629,0.0,0.0,0.0,0.0476,0.0,0.0036,0.7633,ces_Latn
CTX200601424,269,26,17,19,0,19,145,800,2.3387,12.9032,0.0667,0.7875,12646.9323,0.5645,0.0,0.0,0.0,0.0161,0.028,0.6347,ces_Latn
CTX200602648,20,22,8,3,0,192,40,199,1.2121,6.0303,0.0068,0.8503,9905.6079,0.0,0.0,0.0,0.0,0.0,0.0,0.7589,slv_Latn
CTX200603805,7,11,0,4,0,2,76,459,5.0667,30.6,0.0077,0.7864,692.8007,0.0667,0.0,0.0,0.0,0.2,0.0044,0.7542,ces_Latn
CTX200604124,2,4,0,0,0,1,20,136,5.0,34.0,0.0,0.9184,891.305,0.0,0.0,0.0,0.0,0.0,0.0,0.8202,ces_Latn
CTX200604151,6,25,0,0,0,1,292,1992,11.68,79.68,0.0005,0.9989,316.5172,0.04,0.0,0.0,0.0,0.0,0.0013,0.877,ces_Latn
CTX200605907,7,24,0,1,0,1,291,1908,11.64,76.32,0.0028,0.996,438.9892,0.04,0.0,0.0,0.0,0.12,0.0015,0.8267,ces_Latn
CTX200607772,9,44,0,0,0,1,478,3192,10.8636,72.5455,0.0069,0.9902,418.9586,0.0,0.0,0.0,0.0,0.0455,0.0,0.831,ces_Latn
CTX200607774,341,0,0,1,0,6,3,19,3.0,19.0,0.0,0.3996,1174.36,0.0,0.0,0.0,0.0,0.0,0.0,0.5896,slk_Latn
CTX200609622,44,19,0,4,0,2,199,1336,8.6522,58.087,0.021,0.8192,460.4039,0.0435,0.0,0.0,0.0,0.1739,0.0029,0.7842,ces_Latn
CTX200611012,49,7,0,1,0,0,80,534,10.0,66.75,0.0057,0.8092,603.3588,0.25,0.0,0.0,0.0,0.0,0.0074,0.7811,ces_Latn
CTX200700645,258,15,18,15,0,9,142,787,2.9583,16.3958,0.0822,0.8091,4571.7648,0.7292,0.0,0.0,0.0,0.0208,0.0281,0.6118,ces_Latn
CTX200702230,47,2,0,0,0,2,23,130,11.5,65.0,0.0,0.9887,430.415,0.0,0.0,0.0,0.0,0.0,0.0,0.7398,ces_Latn
CTX200702285,20,2,5,1,0,15,21,164,2.625,20.5,0.0642,0.5793,1371.9775,0.375,0.25,0.0,0.125,0.25,0.1729,0.576,ces_Latn
CTX200702321,5,25,0,0,0,1,283,1988,11.32,79.52,0.0043,0.9988,370.366,0.04,0.0,0.0,0.0,0.12,0.0011,0.867,ces_Latn
CTX200702738,124,4,1,0,0,17,12,68,2.4,13.6,0.0,0.8477,1769.12,0.0,0.0,0.0,0.0,0.0,0.0,0.7375,ces_Latn
CTX200705436,22,25,0,6,0,2,310,1780,10.0,57.4194,0.0279,0.8651,564.0494,0.0,0.0,0.0,0.0,0.0645,0.0,0.7672,ces_Latn
CTX200706966D,43,5,5,3,0,6,28,130,2.1538,10.0,0.0574,0.8121,63746.1723,0.3077,0.2308,0.0,0.0,0.0769,0.0442,0.6382,ces_Latn
CTX200707029,62,25,2,3,0,15,180,1352,6.0,45.0667,0.0312,0.9075,21499.229,0.0,0.0,0.0,0.0,0.0,0.0,0.7726,ces_Latn
CTX200708543,26,22,0,0,0,1,203,1483,9.2273,67.4091,0.0,0.9811,351.5318,0.0,0.0,0.0,0.0,0.0,0.0,0.8291,ces_Latn
CTX200710045,50,1,1,0,0,1,4,10,2.0,5.0,0.0,0.7454,297609.895,0.0,0.0,0.0,0.0,0.0,0.0,0.4674,vie_Latn
CTX200710049,751,18,7,13,0,5,95,609,2.5,16.0263,0.034,0.8093,3218.5208,0.2632,0.0,0.0,0.0,0.0526,0.0118,0.6999,ces_Latn
CTX200710739,3,7,1,0,0,0,14,81,1.75,10.125,0.0,0.8056,8664.5838,0.0,0.0,0.0,0.0,0.0,0.0,0.7382,ces_Latn
CTX200711050A,486,309,117,40,0,259,1056,6034,2.2661,12.9485,0.0162,0.8996,20396.4171,0.2039,0.0,0.0,0.0,0.0,0.0399,0.6528,ces_Latn
CTX200712018,6,26,2,3,0,5,121,747,3.9032,24.0968,0.0114,0.883,9797.909,0.0645,0.0,0.0,0.0,0.0,0.0054,0.7665,ces_Latn
CTX200712342,260,0,2,3,0,8,18,87,3.6,17.4,0.0287,0.8105,10429.436,0.4,0.0,0.0,0.0,0.0,0.0427,0.5465,ces_Latn
CTX200712606,24,59,10,13,0,46,352,1861,4.2927,22.6951,0.0231,0.7876,8723.3768,0.0244,0.0,0.0,0.0,0.1829,0.0024,0.6397,ces_Latn
CTX200800206,37,53,21,29,0,32,193,1153,1.8738,11.1942,0.0309,0.8184,38297.8367,0.2621,0.0,0.0,0.0,0.0,0.0123,0.7099,ces_Latn
CTX200801525,53,1,0,1,0,0,14,81,7.0,40.5,0.0,0.6222,626.64,0.0,0.0,0.0,0.0,0.5,0.0,0.744,ces_Latn
CTX200802472,42,0,0,1,0,0,2,10,2.0,10.0,0.1,0.2932,1391.56,0.0,0.0,0.0,0.0,0.0,0.0,0.3943,ces_Latn
CTX200802755,2,15,4,9,0,3,155,1039,5.5357,37.1071,0.0347,0.8209,3401.9411,0.4286,0.0,0.0,0.0,0.1786,0.0307,0.7272,ces_Latn
CTX200802818,21,10,0,3,0,2,133,957,10.2308,73.6154,0.0036,0.9131,914.9231,0.0769,0.0,0.0,0.0,0.1538,0.0034,0.8247,ces_Latn
CTX200803239,43,38,9,23,0,165,110,647,1.5714,9.2429,0.0493,0.8708,25406.1719,0.1429,0.0,0.0,0.0,0.2143,0.0471,0.6624,ces_Latn
CTX200804552,24,10,1,1,0,107,23,94,1.9167,7.8333,0.0,0.9274,2832.38,0.0,0.0,0.0,0.0,0.0,0.0,0.6428,ces_Latn
CTX200806483,1,8,0,0,0,0,46,225,5.75,28.125,0.0049,0.9038,730.4938,0.125,0.0,0.0,0.0,0.0,0.005,0.7288,ces_Latn
CTX200807499,12,26,0,4,0,1,288,2042,9.6,68.0667,0.0017,0.9822,688.3967,0.0667,0.0,0.0,0.0,0.0,0.0019,0.8181,ces_Latn
CTX200808540,177,3,0,0,0,288,4,20,1.3333,6.6667,0.0,0.8898,10905.9733,0.0,0.0,0.0,0.0,0.0,0.0,0.7419,slk_Latn
CTX200808540,1177,8,6,1,0,9,21,141,1.4,9.4,0.0087,0.8372,60552.1767,0.0,0.0,0.0,0.0,0.0667,0.0,0.7596,ces_Latn
CTX200808540A,369,6,7,3,0,8,23,152,1.4375,9.5,0.0082,0.7739,22391.5294,0.0,0.0,0.0,0.0,0.0625,0.0,0.7408,ces_Latn
CTX200808540B,574,2,0,0,0,0,7,32,3.5,16.0,0.0,0.92,6449.535,0.0,0.0,0.0,0.0,0.0,0.0,0.5126,ces_Latn
CTX200810135,64,5,2,2,0,1,83,553,9.2222,61.4444,0.0331,0.7102,450.6244,0.5556,0.0,0.0,0.0,0.2222,0.0263,0.7046,ces_Latn
CTX200811282,2,15,1,5,0,2,129,831,6.1429,39.5714,0.0144,0.7579,1406.6557,0.1905,0.0,0.0,0.0,0.0952,0.0078,0.7735,ces_Latn
CTX200811413B,83,10,0,0,0,1,85,565,8.5,56.5,0.0061,0.9871,728.644,0.0,0.0,0.0,0.0,0.0,0.0,0.8576,ces_Latn
CTX200812710,86,44,26,20,0,89,261,1729,2.9,19.2111,0.0259,0.7267,13495.7118,0.0889,0.0,0.0,0.0,0.0333,0.0104,0.7571,eng_Latn
CTX200813283,38,0,0,1,0,0,2,6,2.0,6.0,0.0,0.3475,637.26,0.0,0.0,0.0,0.0,0.0,0.0,0.6305,vie_Latn
CTX200900701,68,20,10,47,0,56,224,1073,2.9091,13.9351,0.0194,0.684,1997.8957,0.1299,0.0,0.0,0.0,0.1169,0.011,0.599,zsm_Latn
CTX200900707,417,30,12,8,0,20,126,768,2.52,15.36,0.0175,0.7746,6408.1202,0.08,0.02,0.0,0.0,0.0,0.0031,0.7148,ces_Latn
CTX200901610,25,0,0,2,0,0,4,16,2.0,8.0,0.125,0.2807,652.86,0.0,0.0,0.0,0.0,0.0,0.0,0.6069,slk_Latn
CTX200902131,27,1,0,0,0,2,3,15,3.0,15.0,0.0,0.8057,454.57,0.0,0.0,0.0,0.0,0.0,0.0,0.8768,ces_Latn
CTX200902494,188,29,8,2,0,6,71,490,1.8205,12.5641,0.1041,0.764,2759.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.795,ces_Latn
CTX200903051,3,1,0,0,0,0,11,72,11.0,72.0,0.0278,0.9991,298.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7979,ces_Latn
CTX200903467B,119,18,3,7,0,0,150,999,5.3571,35.6786,0.0186,0.8217,5427.2246,0.1071,0.0,0.0,0.0,0.1071,0.0107,0.7517,ces_Latn
CTX200903467D,266,20,10,2,0,411,47,255,1.4688,7.9688,0.0347,0.8054,8443.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.6461,ces_Latn
CTX200903467G,118,1,0,0,0,0,2,15,2.0,15.0,0.0,1.0,150.87,0.0,0.0,0.0,0.0,0.0,0.0,0.909,ces_Latn
CTX200903819,1,3,1,2,0,2,25,191,4.1667,31.8333,0.0114,0.8368,1309.4767,0.3333,0.0,0.0,0.0,0.0,0.0444,0.7649,ces_Latn
CTX200903839,16,0,1,0,0,0,2,8,2.0,8.0,0.0,0.8316,11313.46,0.0,0.0,0.0,0.0,0.0,0.0,0.508,fra_Latn
CTX200904295,182,0,1,0,0,4,4,21,4.0,21.0,0.0,0.4506,12248.33,0.0,0.0,0.0,0.0,0.0,0.0,0.621,fra_Latn
CTX200905128D,74,11,6,0,0,6,23,154,1.3529,9.0588,0.0304,0.821,50992.7859,0.0588,0.0,0.0,0.0,0.1176,0.0235,0.7432,ces_Latn
CTX200907372,81,1,0,0,0,2,1,6,1.0,6.0,0.0,0.9422,156.41,0.0,0.0,0.0,0.0,0.0,0.0,0.7997,vie_Latn
CTX200908088A,191,37,5,14,0,173,121,716,2.1607,12.7857,0.0227,0.7917,9199.1148,0.0357,0.0,0.0,0.0,0.0,0.0071,0.6744,ces_Latn
CTX200910563,30,60,0,0,0,1,883,5973,14.7167,99.55,0.0042,0.9836,379.9552,0.0,0.0,0.0,0.0,0.0,0.0,0.863,ces_Latn
CTX200910863E,121,3,1,1,0,0,35,191,7.0,38.2,0.065,0.8805,62391.468,0.2,0.0,0.0,0.0,0.6,0.0114,0.6477,ces_Latn
CTX200912460,4,15,1,0,0,2,170,1124,10.625,70.25,0.0048,0.9608,331.1931,0.0,0.0,0.0,0.0,0.0625,0.0,0.8239,ces_Latn
CTX200913660,157,2,0,0,0,1,19,116,9.5,58.0,0.011,0.9884,436.465,0.0,0.0,0.0,0.0,0.0,0.0,0.7594,ces_Latn
CTX200915630,5,13,0,3,0,1,167,1099,10.4375,68.6875,0.0067,0.9634,610.4525,0.25,0.0,0.0,0.0,0.0625,0.0095,0.8077,ces_Latn
CTX201000006,28,25,0,0,0,1,252,1657,10.08,66.28,0.0,0.9968,312.5756,0.0,0.0,0.0,0.0,0.0,0.0,0.875,ces_Latn
CTX201000713,380,55,33,11,0,46,184,1168,1.8586,11.798,0.1091,0.7272,9632.0706,0.1515,0.0,0.0,0.0,0.0808,0.0501,0.703,ces_Latn
CTX201000713,1380,45,20,10,0,82,141,638,1.88,8.5067,0.0341,0.8419,30183.6727,0.04,0.0,0.0,0.0,0.0,0.0,0.6618,ces_Latn
CTX201000713F,151,0,1,4,0,1,15,85,3.0,17.0,0.0375,0.7228,2346.492,0.4,0.0,0.0,0.0,0.4,0.0467,0.6602,ces_Latn
CTX201000843,41,0,0,0,0,392,0,0,,,,,,,,,,,,,unknown
CTX201001607A,83,9,0,4,0,1,41,272,3.1538,20.9231,0.0702,0.7992,742.11,0.2308,0.0,0.0,0.0,0.0769,0.0154,0.7431,ces_Latn
CTX201001863,551,10,2,1,0,1,42,267,3.2308,20.5385,0.0014,0.9071,35736.7731,0.0,0.0,0.0,0.0,0.0,0.0,0.6975,ces_Latn
CTX201001901,338,10,2,2,0,1,43,267,3.0714,19.0714,0.0026,0.8826,51429.9821,0.0714,0.0,0.0,0.0,0.0,0.0,0.7201,ces_Latn
CTX201001901,1338,37,16,23,0,16,168,975,2.2105,12.8289,0.0439,0.8246,46333.0157,0.3289,0.0,0.0,0.0,0.0132,0.019,0.6825,ces_Latn
CTX201004004,77,4,1,1,0,1,13,73,2.1667,12.1667,0.0356,0.7861,1526.88,0.0,0.0,0.0,0.0,0.1667,0.0,0.6625,ces_Latn
CTX201004106,28,34,0,0,0,0,386,1919,11.3529,56.4412,0.0393,0.9948,1452.9662,0.0,0.0,0.0,0.0,0.0,0.0,0.6752,ces_Latn
CTX201004113,140,5,0,0,0,0,40,319,8.0,63.8,0.0,1.0,425.906,0.0,0.0,0.0,0.0,0.0,0.0,0.8737,ces_Latn
CTX201004223,1,34,6,8,0,2,346,2334,7.2083,48.625,0.0151,0.8557,2419.7969,0.2083,0.0208,0.0,0.0,0.1042,0.0166,0.7696,ces_Latn
CTX201004317,11,19,0,0,0,1,226,1529,11.8947,80.4737,0.0,1.0,370.8995,0.0,0.0,0.0,0.0,0.0,0.0,0.8838,ces_Latn
CTX201004859,125,5,1,1,0,2,40,262,5.7143,37.4286,0.0115,0.9759,6835.8629,0.0,0.0,0.0,0.0,0.1429,0.0,0.7189,ces_Latn
CTX201005169,17,2,0,0,0,2,25,129,12.5,64.5,0.0,0.8742,382.79,0.0,0.0,0.0,0.0,0.0,0.0,0.746,ces_Latn
CTX201006765,8,14,0,1,0,1,143,958,9.5333,63.8667,0.0064,0.9836,676.644,0.0,0.0,0.0,0.0,0.0,0.0,0.8305,ces_Latn
CTX201006938,14,25,0,4,0,1,231,1278,7.9655,44.069,0.0339,0.8691,651.9376,0.3448,0.0,0.0,0.0,0.0,0.0182,0.7035,ces_Latn
CTX201007330,19,2,0,0,0,1,16,116,8.0,58.0,0.0347,0.9992,195.27,0.0,0.0,0.0,0.0,0.0,0.0,0.8398,ces_Latn
CTX201007365A,488,18,2,1,0,142,59,221,2.8095,10.5238,0.0,0.944,3031.2638,0.0,0.0,0.0,0.0,0.0,0.0,0.6087,ces_Latn
CTX201007590,2,13,0,0,0,0,105,707,8.0769,54.3846,0.0046,0.9463,889.8808,0.0,0.0,0.0,0.0,0.0,0.0,0.8162,ces_Latn
CTX201007898,110,0,0,1,0,1,14,80,14.0,80.0,0.0625,0.8367,914.05,1.0,0.0,0.0,0.0,1.0,0.0286,0.7172,ces_Latn
CTX201100041A,316,45,10,27,0,519,133,814,1.622,9.9268,0.0176,0.8818,5513.4751,0.0244,0.0,0.0,0.0,0.2317,0.0033,0.8064,ces_Latn
CTX201100106,24,21,0,0,0,0,193,1287,9.1905,61.2857,0.0007,0.9995,347.6052,0.0,0.0,0.0,0.0,0.0,0.0,0.8521,ces_Latn
CTX201100541,575,22,2,4,0,5,72,478,2.5714,17.0714,0.0131,0.9115,6759.7704,0.1429,0.0,0.0,0.0,0.0,0.019,0.7269,ces_Latn
CTX201100541,1575,22,2,4,0,5,72,478,2.5714,17.0714,0.0131,0.9115,6759.7704,0.1429,0.0,0.0,0.0,0.0,0.019,0.7269,ces_Latn
CTX201100614,19,34,0,4,0,1,306,1931,8.0526,50.8158,0.0142,0.9524,874.4053,0.0,0.0,0.0,0.0,0.0526,0.0,0.7919,ces_Latn
CTX201100615,871,27,3,9,0,1,123,682,3.1538,17.4872,0.0751,0.8278,2528.7756,0.0,0.0,0.0,0.0,0.0256,0.0,0.6828,ces_Latn
CTX201100843,8,11,3,5,0,5,104,754,5.4737,39.6842,0.0444,0.9184,924.3558,0.1579,0.0,0.0,0.0,0.3684,0.0105,0.8147,ces_Latn
CTX201100936,48,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201101171,47,2,0,0,0,0,4,22,2.0,11.0,0.0909,0.8821,411.555,0.0,0.0,0.0,0.0,0.0,0.0,0.64,est_Latn
CTX201101245,1,3,3,1,0,1,23,159,3.2857,22.7143,0.0269,0.8026,2054.5571,0.4286,0.0,0.0,0.0,0.0,0.0524,0.7198,ces_Latn
CTX201101321,267,0,0,1,0,3,2,7,2.0,7.0,0.0,0.9624,3324.31,0.0,0.0,0.0,0.0,0.0,0.0,0.5312,vie_Latn
CTX201101323,976,0,1,0,0,2,2,8,2.0,8.0,0.0,0.477,4457.08,0.0,0.0,0.0,0.0,0.0,0.0,0.4922,vie_Latn
CTX201101998,15,1,0,1,0,0,12,77,6.0,38.5,0.0074,0.9957,416.48,0.5,0.0,0.0,0.0,0.5,0.0182,0.8366,ces_Latn
CTX201102226,12,22,0,0,0,2,230,1494,10.4545,67.9091,0.0013,0.988,455.5841,0.0455,0.0,0.0,0.0,0.0455,0.0017,0.8381,ces_Latn
CTX201102801,30,47,0,1,0,2,624,3823,13.0,79.6458,0.0068,0.9818,444.594,0.0,0.0,0.0,0.0,0.0,0.0,0.8404,ces_Latn
CTX201102934A,131,0,1,0,0,1,4,21,4.0,21.0,0.0476,0.4627,4598.78,0.0,0.0,0.0,0.0,1.0,0.0,0.3942,spa_Latn
CTX201103297,94,6,1,1,0,5,10,64,1.25,8.0,0.0,0.8156,3383.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8069,ces_Latn
CTX201103402A,247,5,7,3,0,5,24,173,1.6,11.5333,0.009,0.7851,82753.9353,0.0667,0.0,0.0,0.0,0.2,0.0133,0.7378,ces_Latn
CTX201103508A,1,6,1,2,0,5,47,315,5.2222,35.0,0.0302,0.8839,723.5656,0.4444,0.0,0.0,0.0,0.0,0.0635,0.7153,ces_Latn
CTX201103642,422,2,0,1,0,3,7,34,2.3333,11.3333,0.0,0.7244,3864.67,0.0,0.0,0.0,0.0,0.0,0.0,0.5678,ces_Latn
CTX201103652,159,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201103662,59,5,0,0,0,233,11,70,2.2,14.0,0.0,0.9235,555.914,0.0,0.0,0.0,0.0,0.0,0.0,0.8755,ces_Latn
CTX201103668,29,34,10,3,0,7,219,1395,4.6596,29.6809,0.0156,0.851,20248.4434,0.1277,0.0,0.0,0.0,0.0,0.0274,0.7427,ces_Latn
CTX201200001,2,18,1,7,0,1,183,1033,7.0385,39.7308,0.0133,0.8799,1475.3246,0.0769,0.0,0.0,0.0,0.0,0.0008,0.6752,ces_Latn
CTX201200026,8,33,0,0,0,1,357,2442,10.8182,74.0,0.0,0.9819,352.5339,0.0,0.0,0.0,0.0,0.0,0.0,0.8956,ces_Latn
CTX201200081,4,22,9,6,0,7,106,706,2.8649,19.0811,0.0454,0.8135,17971.1692,0.1622,0.0811,0.0,0.0,0.1351,0.0252,0.7246,ces_Latn
CTX201200142,13,5,2,0,0,1,49,335,7.0,47.8571,0.0449,0.78,850.4314,0.2857,0.0,0.0,0.0,0.1429,0.0286,0.6759,ces_Latn
CTX201200362,16,49,0,5,0,0,404,2638,7.4815,48.8519,0.0295,0.8709,1774.8306,0.0,0.0,0.0,0.0,0.0,0.0,0.7547,ces_Latn
CTX201200809,18,25,1,17,0,104,67,492,1.5581,11.4419,0.0,0.7871,2744.4644,0.0,0.0,0.0,0.0,0.0,0.0,0.7667,slk_Latn
CTX201201273,12,27,0,5,0,0,343,2239,10.7188,69.9688,0.0097,0.9696,561.6506,0.375,0.0,0.0,0.0,0.0625,0.004,0.8127,ces_Latn
CTX201201392,4,22,0,4,0,1,253,1661,9.7308,63.8846,0.0092,0.9656,956.0158,0.3077,0.0,0.0,0.0,0.1154,0.0141,0.7613,ces_Latn
CTX201201699,82,35,11,10,0,153,82,493,1.4643,8.8036,0.0006,0.8126,31857.6816,0.0,0.0,0.0,0.0,0.0,0.0,0.7782,ces_Latn
CTX201202239,28,52,0,4,0,3,685,4302,12.2321,76.8214,0.0201,0.8831,296.7312,0.0714,0.0,0.0,0.0,0.1071,0.0024,0.779,ces_Latn
CTX201202277,93,15,0,51,0,0,329,2147,4.9848,32.5303,0.0259,0.8892,562.483,0.0,0.0,0.0,0.0,1.0,0.0,0.6367,ces_Latn
CTX201202280A,412,0,5,0,0,0,19,96,3.8,19.2,0.0427,0.2623,3306.058,0.0,0.0,0.0,0.0,0.8,0.0,0.566,nno_Latn
CTX201202432A,75,11,0,5,0,7,93,497,5.8125,31.0625,0.0483,0.905,1019.9481,0.0,0.0,0.0,0.0,0.0,0.0,0.6678,ces_Latn
CTX201202519,628,38,65,40,0,76,181,1216,1.2657,8.5035,0.0609,0.473,2237.6901,0.0,0.0,0.0,0.0,0.2168,0.0,0.5211,cat_Latn
CTX201202529,113,0,0,0,0,4,0,0,,,,,,,,,,,,,unknown
CTX201202560,3,8,1,1,0,1,41,227,4.1,22.7,0.0068,0.8296,2284.186,0.0,0.0,0.0,0.0,0.0,0.0,0.6654,ces_Latn
CTX201202675,9,52,1,3,0,35,291,1715,5.1964,30.625,0.0092,0.9538,1764.623,0.0357,0.0,0.0,0.0,0.0179,0.0017,0.7604,ces_Latn
CTX201202707,9,36,21,8,0,36,133,575,2.0462,8.8462,0.0028,0.6885,10586.1506,0.0,0.0,0.0,0.0,0.0462,0.0,0.5535,tur_Latn
CTX201203285,92,32,7,14,0,53,133,811,2.5094,15.3019,0.0316,0.7969,6004.4991,0.1887,0.0,0.0,0.0,0.0,0.0423,0.7083,ces_Latn
CTX201300012,5,18,0,3,0,170,63,281,3.0,13.381,0.0153,0.8673,3377.6948,0.0952,0.0,0.0,0.0,0.0,0.019,0.5186,eng_Latn
CTX201300229,151,1,0,1,0,0,16,108,8.0,54.0,0.0345,0.9158,269.685,0.5,0.0,0.0,0.0,0.5,0.0154,0.7332,ces_Latn
CTX201300531,241,49,12,19,0,31,142,960,1.775,12.0,0.0146,0.8402,42245.037,0.1125,0.0,0.0,0.0,0.0125,0.0162,0.7468,ces_Latn
CTX201300864,4,31,1,0,0,2,419,2679,13.0938,83.7188,0.0032,0.9857,602.6328,0.0312,0.0,0.0,0.0,0.0312,0.0009,0.8365,ces_Latn
CTX201300955,460,2,0,0,0,1,20,116,10.0,58.0,0.0172,0.9944,261.83,0.0,0.0,0.0,0.0,0.0,0.0,0.701,ces_Latn
CTX201301441,3,21,0,0,0,0,76,525,3.619,25.0,0.0079,0.9614,4619.8805,0.0,0.0,0.0,0.0,0.0,0.0,0.7473,ces_Latn
CTX201301506,18,4,0,0,0,1,31,226,7.75,56.5,0.021,0.9969,414.895,0.0,0.0,0.0,0.0,0.0,0.0,0.7919,ces_Latn
CTX201302153,76,2,4,0,0,0,66,430,11.0,71.6667,0.0379,0.9294,633.9617,2.3333,0.0,0.0,0.0,2.6667,0.0958,0.6715,ces_Latn
CTX201302252,75,93,0,4,0,149,390,1980,4.0206,20.4124,0.005,0.7821,1490.2286,0.0,0.0,0.0,0.0,0.0,0.0,0.7735,ces_Latn
CTX201302489,27,4,0,2,0,1,20,132,3.3333,22.0,0.0149,0.9586,1370.4783,0.1667,0.0,0.0,0.0,0.0,0.0222,0.7803,ces_Latn
CTX201302514,859,1,1,0,0,21,4,11,2.0,5.5,0.125,0.8244,193859.13,0.5,0.0,0.0,0.0,0.0,0.0,0.368,deu_Latn
CTX201302621,3,19,0,6,0,0,142,865,5.68,34.6,0.0086,0.8924,895.29,0.0,0.04,0.0,0.0,0.28,0.0,0.6838,ces_Latn
CTX201302687,1,30,4,6,0,4,339,2409,8.475,60.225,0.0158,0.881,1187.1378,0.125,0.0,0.0,0.0,0.05,0.0183,0.8154,ces_Latn
CTX201302745,363,9,3,2,0,8,30,162,2.1429,11.5714,0.0094,0.8221,95356.9086,0.0,0.0,0.0,0.0,0.0,0.0,0.7456,ces_Latn
CTX201302789,71,1,0,1,0,0,14,78,7.0,39.0,0.0583,0.995,1537.105,0.0,0.0,0.0,0.0,0.0,0.0,0.688,ces_Latn
CTX201302931,19,40,0,0,0,1,642,4141,16.05,103.525,0.0014,0.9871,370.4785,0.025,0.0,0.0,0.0,0.0,0.0008,0.8795,ces_Latn
CTX201303020,32,25,4,3,0,24,126,807,3.9375,25.2188,0.0171,0.8571,4833.3081,0.125,0.0,0.0,0.0,0.0312,0.0162,0.806,ces_Latn
CTX201303120,2,13,0,1,0,0,149,1002,10.6429,71.5714,0.0007,0.9995,829.7143,0.0,0.0,0.0,0.0,0.1429,0.0,0.8282,ces_Latn
CTX201303216,160,4,0,1,0,0,9,48,1.8,9.6,0.0,0.7588,8944.396,0.0,0.0,0.0,0.0,0.0,0.0,0.6753,ces_Latn
CTX201303229,3,37,1,6,0,1,421,2651,9.5682,60.25,0.0103,0.9098,8143.7975,0.0,0.0,0.0,0.0,0.0455,0.0,0.7808,ces_Latn
CTX201304799,46,1,4,3,0,9,59,234,7.375,29.25,0.0897,0.5434,1715.4675,1.375,0.5,0.0,0.0,0.0,0.052,0.4786,ces_Latn
CTX201400128,52,56,5,34,0,97,257,1397,2.7053,14.7053,0.0193,0.8318,24898.8194,0.2105,0.0,0.0,0.0,0.1579,0.0348,0.667,ces_Latn
CTX201400426,109,4,0,0,0,0,40,213,10.0,53.25,0.0186,0.9222,3749.685,0.0,0.0,0.0,0.0,0.0,0.0,0.6484,ces_Latn
CTX201400719,2,12,0,2,0,1,108,633,7.7143,45.2143,0.0298,0.9812,1015.215,0.1429,0.0,0.0,0.0,0.0,0.0019,0.718,ces_Latn
CTX201403328,126,106,5,2,0,37,204,1233,1.8053,10.9115,0.0119,0.9299,9918.5812,0.0354,0.0,0.0,0.0,0.0,0.0004,0.8255,ces_Latn
CTX201403941,23,12,1,3,0,1,128,1028,8.0,64.25,0.0323,0.963,642.3644,0.4375,0.0625,0.0,0.0,0.1875,0.0513,0.7973,ces_Latn
CTX201404334,21,23,0,2,0,1,265,1867,10.6,74.68,0.0127,0.9701,492.6712,0.32,0.0,0.0,0.0,0.04,0.0103,0.8223,ces_Latn
CTX201404706B,249,22,6,2,0,6,79,525,2.6333,17.5,0.0224,0.8134,46163.8343,0.0,0.0,0.0,0.0,0.1667,0.0,0.7679,ces_Latn
CTX201404716,191,0,0,0,0,1,0,0,,,,,,,,,,,,,unknown
CTX201404751,68,33,6,4,0,3,106,646,2.4651,15.0233,0.0717,0.8386,1784.4863,0.0,0.0,0.0,0.0,0.0,0.0,0.7558,ces_Latn
CTX201404770,4,41,1,3,0,1,196,1494,4.3556,33.2,0.0183,0.9099,8303.9102,0.0,0.0,0.0,0.0,0.1111,0.0,0.8293,ces_Latn
CTX201404815,245,3,1,0,0,0,11,43,2.75,10.75,0.0192,0.6467,2098.5175,0.25,0.0,0.0,0.0,0.0,0.0333,0.6152,deu_Latn
CTX201404872,60,2,0,1,0,2,22,134,7.3333,44.6667,0.0347,0.8662,9433.1867,0.6667,0.0,0.0,0.0,0.0,0.0333,0.6337,ces_Latn
