file,page_num,Clear,Trash,Noisy,Empty,Non-text
CTX201001901,734,0,21,2,0,8
CTX201001901,735,0,17,2,0,1
CTX201001901,736,0,76,8,0,19
CTX201001901,737,0,12,2,0,1
CTX201001901,738,0,65,9,0,14
CTX201001901,739,0,13,1,0,0
CTX201001901,740,0,53,12,0,20
CTX201001901,741,0,21,2,0,8
CTX201001901,742,0,16,2,0,0
CTX201001901,743,0,52,12,0,9
CTX201001901,744,0,12,2,0,1
CTX201001901,745,0,61,7,0,10
CTX201001901,746,0,13,1,0,0
CTX201001901,747,0,62,7,0,13
CTX201001901,748,0,20,3,0,8
CTX201001901,749,0,17,2,0,1
CTX201001901,750,0,64,12,0,35
CTX201001901,751,0,12,2,0,1
CTX201001901,752,0,67,16,0,18
CTX201001901,753,0,13,1,0,0
CTX201001901,754,0,52,8,0,13
CTX201001901,755,0,21,2,0,8
CTX201001901,756,0,17,2,0,1
CTX201001901,757,0,61,10,0,13
CTX201001901,758,0,12,2,0,1
CTX201001901,759,0,58,8,0,13
CTX201001901,760,0,13,1,0,0
CTX201001901,761,0,56,13,0,14
CTX201001901,762,0,21,2,0,8
CTX201001901,763,0,12,3,0,1
CTX201001901,764,0,62,10,0,22
CTX201001901,765,0,12,2,0,1
CTX201001901,766,0,58,11,0,15
CTX201001901,767,0,13,1,0,0
CTX201001901,768,0,68,10,0,21
CTX201001901,769,0,20,3,0,8
CTX201001901,770,0,17,2,0,1
CTX201001901,771,0,64,12,0,14
CTX201001901,772,0,12,2,0,1
CTX201001901,773,0,68,11,0,17
CTX201001901,774,0,13,1,0,0
CTX201001901,775,0,64,11,0,13
CTX201001901,776,0,21,2,0,8
CTX201001901,777,0,17,2,0,1
CTX201001901,778,0,62,12,0,14
CTX201001901,779,0,12,2,0,1
CTX201001901,780,0,66,10,0,13
CTX201001901,781,0,13,1,0,0
CTX201001901,782,0,50,8,0,12
CTX201001901,783,0,19,2,0,9
CTX201001901,784,0,15,2,0,1
CTX201001901,785,0,60,13,0,26
CTX201001901,786,0,12,2,0,1
CTX201001901,787,0,69,11,0,24
CTX201001901,788,0,13,1,0,0
CTX201001901,789,0,51,10,0,6
CTX201001901,790,0,21,2,0,8
CTX201001901,791,0,15,2,0,1
CTX201001901,792,0,60,13,0,18
CTX201001901,793,0,12,2,0,1
CTX201001901,794,0,67,12,0,15
CTX201001901,795,0,13,1,0,0
CTX201001901,796,0,63,10,0,10
CTX201001901,797,0,21,2,0,8
CTX201001901,798,0,16,2,0,0
CTX201001901,799,0,58,11,0,16
CTX201001901,800,0,12,2,0,1
CTX201001901,801,0,62,10,0,10
CTX201001901,802,0,13,1,0,0
CTX201001901,803,0,50,14,0,13
CTX201001901,804,0,21,2,0,8
CTX201001901,805,0,17,2,0,1
CTX201001901,806,0,61,9,0,7
CTX201001901,807,0,12,2,0,1
CTX201001901,808,0,64,10,0,10
CTX201001901,809,0,13,1,0,0
CTX201001901,810,0,68,11,0,15
CTX201001901,811,0,21,2,0,8
CTX201001901,812,0,16,2,0,0
CTX201001901,813,0,63,6,0,3
CTX201001901,814,0,12,2,0,1
CTX201001901,815,0,66,8,0,11
CTX201001901,816,0,13,1,0,0
CTX201001901,817,0,58,10,0,17
CTX201001901,818,0,20,2,0,8
CTX201001901,819,0,17,2,0,1
CTX201001901,820,0,66,5,0,4
CTX201001901,821,0,12,2,0,1
CTX201001901,822,0,77,10,0,22
CTX201001901,823,0,13,1,0,0
CTX201001901,824,0,53,9,0,5
CTX201001901,825,0,18,2,0,9
CTX201001901,826,0,12,3,0,1
CTX201001901,827,0,62,9,0,14
CTX201001901,828,0,12,2,0,1
CTX201001901,829,0,55,8,0,15
CTX201001901,830,0,13,1,0,0
CTX201001901,831,0,43,9,0,8
CTX201001901,832,0,18,2,0,9
CTX201001901,833,0,12,3,0,1
CTX201001901,834,0,60,10,0,8
CTX201001901,835,0,12,2,0,1
CTX201001901,836,0,80,11,0,21
CTX201001901,837,0,13,1,0,0
CTX201001901,838,0,56,9,0,7
CTX201001901,839,0,18,2,0,9
CTX201001901,840,0,12,3,0,1
CTX201001901,841,0,60,12,0,15
CTX201001901,842,0,12,2,0,1
CTX201001901,843,0,63,9,0,11
CTX201001901,844,0,13,1,0,0
CTX201001901,845,0,58,7,0,8
CTX201001901,846,0,18,2,0,9
CTX201001901,847,0,12,3,0,1
CTX201001901,848,0,65,12,0,24
CTX201001901,849,0,12,2,0,1
CTX201001901,850,0,84,9,0,23
CTX201001901,851,0,13,1,0,0
CTX201001901,852,0,47,8,0,13
CTX201001901,853,0,20,3,0,8
CTX201001901,854,0,12,3,0,1
CTX201001901,855,0,64,8,0,18
CTX201001901,856,0,12,2,0,1
CTX201001901,857,0,71,10,0,24
CTX201001901,858,0,13,1,0,0
CTX201001901,859,0,51,8,0,14
CTX201001901,860,0,21,2,0,8
CTX201001901,861,0,12,3,0,1
CTX201001901,862,0,63,11,0,21
CTX201001901,863,0,12,2,0,1
CTX201001901,864,0,83,11,0,23
CTX201001901,865,0,13,1,0,0
CTX201001901,866,0,51,8,0,2
CTX201001901,867,0,18,2,0,9
CTX201001901,868,0,12,3,0,1
CTX201001901,869,0,61,9,0,8
CTX201001901,870,0,12,2,0,1
CTX201001901,871,0,67,6,0,17
CTX201001901,872,0,13,1,0,0
CTX201001901,873,0,58,7,0,5
CTX201001901,874,0,18,2,0,9
CTX201001901,875,0,12,3,0,1
CTX201001901,876,0,60,6,0,16
CTX201001901,877,0,12,2,0,1
CTX201001901,878,0,70,11,0,24
CTX201001901,879,0,13,1,0,0
CTX201001901,880,0,61,9,0,15
CTX201001901,881,0,18,2,0,9
CTX201001901,882,0,12,3,0,1
CTX201001901,883,0,64,11,0,24
CTX201001901,884,0,12,2,0,1
CTX201001901,885,0,55,10,0,12
CTX201001901,886,0,13,1,0,0
CTX201001901,887,0,55,9,0,7
CTX201001901,888,0,18,2,0,9
CTX201001901,889,0,12,3,0,1
CTX201001901,890,0,64,11,0,9
CTX201001901,891,0,12,2,0,1
CTX201001901,892,0,69,8,0,17
CTX201001901,893,0,13,1,0,0
CTX201001901,894,0,65,11,0,14
CTX201001901,895,0,20,6,0,8
CTX201001901,896,0,12,3,0,1
CTX201001901,897,0,55,9,0,18
CTX201001901,898,0,12,2,0,1
CTX201001901,899,0,71,8,0,15
CTX201001901,900,0,13,1,0,0
CTX201001901,901,0,57,7,0,7
CTX201001901,902,0,18,2,0,9
CTX201001901,903,0,12,3,0,1
CTX201001901,904,0,67,6,0,19
CTX201001901,905,0,12,2,0,1
CTX201001901,906,0,62,9,0,14
CTX201001901,907,0,13,1,0,0
CTX201001901,908,1,59,7,0,24
CTX201001901,909,0,18,2,0,9
CTX201001901,910,0,12,3,0,1
CTX201001901,911,0,62,8,0,19
CTX201001901,912,0,12,2,0,1
CTX201001901,913,0,70,12,0,17
CTX201001901,914,0,13,1,0,0
CTX201001901,915,0,68,11,0,15
CTX201001901,916,0,21,2,0,8
CTX201001901,917,0,12,3,0,1
CTX201001901,918,0,55,9,0,18
CTX201001901,919,0,12,2,0,1
CTX201001901,920,0,61,8,0,17
CTX201001901,921,0,13,1,0,0
CTX201001901,922,0,55,10,0,7
CTX201001901,923,0,21,2,0,8
CTX201001901,924,0,12,3,0,1
CTX201001901,925,0,65,10,0,9
CTX201001901,926,0,12,2,0,1
CTX201001901,927,0,76,11,0,14
CTX201001901,928,0,13,1,0,0
CTX201001901,929,0,54,12,0,6
CTX201001901,930,0,19,3,0,8
CTX201001901,931,0,12,3,0,1
CTX201001901,932,0,68,10,0,17
CTX201001901,933,0,12,2,0,1
CTX201001901,934,0,59,9,0,17
CTX201001901,935,0,13,1,0,0
CTX201001901,936,0,53,8,0,5
CTX201001901,937,0,21,2,0,8
CTX201001901,938,0,12,3,0,1
CTX201001901,939,0,62,9,0,18
CTX201001901,940,0,12,2,0,1
CTX201001901,941,0,63,10,0,14
CTX201001901,942,0,13,1,0,0
CTX201001901,943,0,58,9,0,7
CTX201001901,944,0,20,2,0,8
CTX201001901,945,0,12,3,0,1
CTX201001901,946,0,68,11,0,19
CTX201001901,947,0,12,2,0,1
CTX201001901,948,0,66,7,0,20
CTX201001901,949,0,13,1,0,0
CTX201001901,950,0,54,7,0,5
CTX201001901,951,0,21,2,0,8
CTX201001901,952,0,12,3,0,1
CTX201001901,953,0,72,7,0,13
CTX201001901,954,0,12,2,0,1
CTX201001901,955,0,55,7,0,12
CTX201001901,956,0,13,1,0,0
CTX201001901,957,0,55,11,0,8
CTX201001901,958,0,21,2,0,8
CTX201001901,959,0,12,3,0,1
CTX201001901,960,0,59,14,0,12
CTX201001901,961,0,12,2,0,1
CTX201001901,962,0,58,10,0,5
CTX201001901,963,0,13,1,0,0
CTX201001901,964,0,69,10,0,18
CTX201001901,965,0,23,3,0,8
CTX201001901,966,0,12,3,0,1
CTX201001901,967,0,54,9,0,19
CTX201001901,968,0,12,2,0,1
CTX201001901,969,0,61,8,0,17
CTX201001901,970,0,13,1,0,0
CTX201001901,971,0,60,11,0,18
CTX201001901,972,0,20,2,0,9
CTX201001901,973,0,12,3,0,1
CTX201001901,974,0,60,10,0,16
CTX201001901,975,0,12,2,0,1
CTX201001901,976,0,82,10,0,22
CTX201001901,977,0,13,1,0,0
CTX201001901,978,0,49,7,0,4
CTX201001901,979,0,18,2,0,9
CTX201001901,980,0,12,3,0,1
CTX201001901,981,0,65,9,0,20
CTX201001901,982,0,12,2,0,1
CTX201001901,983,0,73,9,0,19
CTX201001901,984,0,13,1,0,0
CTX201001901,985,1,57,9,0,26
CTX201001901,986,0,19,3,0,8
CTX201001901,987,0,12,3,0,1
CTX201001901,988,0,65,9,0,14
CTX201001901,989,0,12,2,0,1
CTX201001901,990,0,70,7,0,16
CTX201001901,991,0,13,1,0,0
CTX201001901,992,1,53,7,0,19
CTX201001901,993,0,18,2,0,9
CTX201001901,994,0,12,3,0,1
CTX201001901,995,0,63,8,0,12
CTX201001901,996,0,12,2,0,1
CTX201001901,997,0,59,10,0,9
CTX201001901,998,0,13,1,0,0
CTX201001901,999,0,50,8,0,12
CTX201001901,1000,0,21,5,0,8
CTX201001901,1001,0,12,3,0,1
CTX201001901,1002,0,62,5,0,7
CTX201001901,1003,0,12,2,0,1
CTX201001901,1004,0,61,10,0,9
CTX201001901,1005,0,13,1,0,0
CTX201001901,1006,0,57,7,0,7
CTX201001901,1007,0,19,2,0,9
CTX201001901,1008,0,12,3,0,1
CTX201001901,1009,0,60,10,0,11
CTX201001901,1010,0,12,2,0,1
CTX201001901,1011,0,71,5,0,9
CTX201001901,1012,0,13,1,0,0
CTX201001901,1013,0,64,10,0,15
CTX201001901,1014,0,21,2,0,8
CTX201001901,1015,0,12,3,0,1
CTX201001901,1016,0,52,11,0,15
CTX201001901,1017,0,12,2,0,1
CTX201001901,1018,0,58,9,0,12
CTX201001901,1019,0,13,1,0,0
CTX201001901,1020,0,66,8,0,16
CTX201001901,1021,0,19,7,0,10
CTX201001901,1022,0,12,3,0,1
CTX201001901,1023,0,64,13,0,24
CTX201001901,1024,0,12,2,0,1
CTX201001901,1025,0,61,9,0,12
CTX201001901,1026,0,13,1,0,0
CTX201001901,1027,1,55,8,0,22
CTX201001901,1028,0,22,2,0,8
CTX201001901,1029,0,12,3,0,1
CTX201001901,1030,0,68,11,0,31
CTX201001901,1031,0,12,2,0,1
CTX201001901,1032,0,69,8,0,8
CTX201001901,1033,0,13,1,0,0
CTX201001901,1034,0,63,10,0,15
CTX201001901,1035,0,21,2,0,8
CTX201001901,1036,0,12,3,0,1
CTX201001901,1037,0,69,11,0,13
CTX201001901,1038,0,12,2,0,1
CTX201001901,1039,0,69,6,0,10
CTX201001901,1040,0,13,1,0,0
CTX201001901,1041,0,64,8,0,14
CTX201001901,1042,0,21,2,0,8
CTX201001901,1043,0,12,3,0,1
CTX201001901,1044,1,61,12,0,25
CTX201001901,1045,0,12,2,0,1
CTX201001901,1046,0,69,9,0,10
CTX201001901,1047,0,13,1,0,0
CTX201001901,1048,0,58,10,0,18
CTX201001901,1049,0,21,2,0,8
CTX201001901,1050,0,16,2,0,0
CTX201001901,1051,0,60,10,0,15
CTX201001901,1052,0,12,2,0,1
CTX201001901,1053,0,57,10,0,12
CTX201001901,1054,0,13,1,0,0
CTX201001901,1055,0,60,11,0,12
CTX201001901,1056,0,20,3,0,8
CTX201001901,1057,0,16,2,0,1
CTX201001901,1058,0,63,8,0,14
CTX201001901,1059,0,12,2,0,1
CTX201001901,1060,0,76,12,0,19
CTX201001901,1061,0,13,1,0,0
CTX201001901,1062,1,51,9,0,4
CTX201001901,1063,0,19,2,0,9
CTX201001901,1064,0,12,3,0,1
CTX201001901,1065,0,65,10,0,12
CTX201001901,1066,0,12,2,0,1
CTX201001901,1067,0,65,8,0,17
CTX201001901,1068,0,13,1,0,0
CTX201001901,1069,0,61,7,0,9
CTX201001901,1070,0,20,3,0,8
CTX201001901,1071,0,12,3,0,1
CTX201001901,1072,0,76,9,0,24
CTX201001901,1073,0,12,2,0,1
CTX201001901,1074,0,56,11,0,12
CTX201001901,1075,0,13,1,0,0
CTX201001901,1076,0,56,9,0,5
CTX201001901,1077,0,20,3,0,8
CTX201001901,1078,0,12,3,0,1
CTX201001901,1079,0,60,11,0,8
CTX201001901,1080,0,12,2,0,1
CTX201001901,1081,0,65,9,0,7
CTX201001901,1082,0,13,1,0,0
CTX201001901,1083,0,59,9,0,15
CTX201001901,1084,0,18,2,0,10
CTX201001901,1085,0,12,3,0,1
CTX201001901,1086,0,59,6,0,11
CTX201001901,1087,0,12,2,0,1
CTX201001901,1088,0,67,9,0,9
CTX201001901,1089,0,13,1,0,0
CTX201001901,1090,0,57,9,0,6
CTX201001901,1091,0,19,3,0,8
CTX201001901,1092,0,16,2,0,0
CTX201001901,1093,0,62,8,0,15
CTX201001901,1094,0,12,2,0,1
CTX201001901,1095,0,57,12,0,15
CTX201001901,1096,0,13,1,0,0
CTX201001901,1097,0,59,9,0,15
CTX201001901,1098,0,22,4,0,8
CTX201001901,1099,0,12,3,0,1
CTX201001901,1100,0,66,9,0,10
CTX201001901,1101,0,12,2,0,1
CTX201001901,1102,0,61,11,0,9
CTX201001901,1103,0,13,1,0,0
CTX201001901,1104,0,62,8,0,5
CTX201001901,1105,0,19,3,0,8
CTX201001901,1106,0,12,3,0,1
CTX201001901,1107,0,56,10,0,16
CTX201001901,1108,0,12,2,0,1
CTX201001901,1109,0,62,10,0,14
CTX201001901,1110,0,13,1,0,0
CTX201001901,1111,0,71,8,0,15
CTX201001901,1112,0,20,4,0,8
CTX201001901,1113,0,12,3,0,1
CTX201001901,1114,0,55,11,0,13
CTX201001901,1115,0,12,2,0,1
CTX201001901,1116,0,74,12,0,28
CTX201001901,1117,0,13,1,0,0
CTX201001901,1118,0,51,8,0,14
CTX201001901,1119,0,21,4,0,8
CTX201001901,1120,0,12,3,0,1
CTX201001901,1121,0,67,13,0,15
CTX201001901,1122,0,12,2,0,1
CTX201001901,1123,0,64,9,0,11
CTX201001901,1124,0,13,1,0,0
CTX201001901,1125,0,69,9,0,16
CTX201001901,1126,0,20,3,0,8
CTX201001901,1127,0,12,3,0,1
CTX201001901,1128,0,51,10,0,17
CTX201001901,1129,0,12,2,0,1
CTX201001901,1130,0,70,9,0,16
CTX201001901,1131,0,13,1,0,0
CTX201001901,1132,2,55,8,0,26
CTX201001901,1133,0,20,3,0,8
CTX201001901,1134,0,12,3,0,1
CTX201001901,1135,0,62,11,0,5
CTX201001901,1136,0,12,2,0,1
CTX201001901,1137,0,59,10,0,15
CTX201001901,1138,0,13,1,0,0
CTX201001901,1139,0,65,9,0,15
CTX201001901,1140,0,17,4,0,9
CTX201001901,1141,0,16,2,0,1
CTX201001901,1142,0,68,8,0,19
CTX201001901,1143,0,12,2,0,1
CTX201001901,1144,0,55,12,0,13
CTX201001901,1145,0,13,1,0,0
CTX201001901,1146,0,52,10,0,11
CTX201001901,1147,0,20,3,0,8
CTX201001901,1148,0,16,2,0,1
CTX201001901,1149,0,68,11,0,12
CTX201001901,1150,0,12,2,0,1
CTX201001901,1151,0,64,11,0,14
CTX201001901,1152,0,13,1,0,0
CTX201001901,1153,0,57,7,0,8
CTX201001901,1154,0,20,3,0,9
CTX201001901,1155,0,16,2,0,1
CTX201001901,1156,0,53,9,0,9
CTX201001901,1157,0,12,2,0,1
CTX201001901,1158,0,57,13,0,10
CTX201001901,1159,0,13,1,0,0
CTX201001901,1160,0,66,10,0,10
CTX201001901,1161,0,22,4,0,8
CTX201001901,1162,0,12,3,0,1
CTX201001901,1163,0,54,6,0,19
CTX201001901,1164,0,12,2,0,1
CTX201001901,1165,0,82,13,0,21
CTX201001901,1166,0,13,1,0,0
CTX201001901,1167,0,68,10,0,13
CTX201001901,1168,0,20,3,0,8
CTX201001901,1169,0,16,2,0,1
CTX201001901,1170,0,56,14,0,20
CTX201001901,1171,0,12,2,0,1
CTX201001901,1172,0,56,12,0,13
CTX201001901,1173,0,13,1,0,0
CTX201001901,1174,1,54,10,0,21
CTX201001901,1175,0,17,4,0,9
CTX201001901,1176,0,16,2,0,1
CTX201001901,1177,0,78,13,0,24
CTX201001901,1178,0,12,2,0,1
CTX201001901,1179,0,55,16,0,14
CTX201001901,1180,0,13,1,0,0
CTX201001901,1181,0,58,10,0,4
CTX201001901,1182,0,20,2,0,9
CTX201001901,1183,0,16,2,0,1
CTX201001901,1184,0,57,14,0,11
CTX201001901,1185,0,12,2,0,1
CTX201001901,1186,0,66,11,0,11
CTX201001901,1187,0,13,1,0,0
CTX201001901,1188,0,56,8,0,9
CTX201001901,1189,0,20,3,0,8
CTX201001901,1190,0,16,2,0,0
CTX201001901,1191,0,76,9,0,23
CTX201001901,1192,0,12,2,0,1
CTX201001901,1193,0,63,11,0,11
CTX201001901,1194,0,13,1,0,0
CTX201001901,1195,1,51,8,0,21
CTX201001901,1196,0,19,5,0,8
CTX201001901,1197,0,12,3,0,1
CTX201001901,1198,0,82,11,0,29
CTX201001901,1199,0,12,2,0,1
CTX201001901,1200,0,71,13,0,17
CTX201001901,1201,0,13,1,0,0
CTX201001901,1202,0,65,12,0,14
CTX201001901,1203,0,20,4,0,8
CTX201001901,1204,0,12,3,0,1
CTX201001901,1205,0,64,8,0,18
CTX201001901,1206,0,12,2,0,1
CTX201001901,1207,0,57,11,0,13
CTX201001901,1208,0,13,1,0,0
CTX201001901,1209,0,58,8,0,7
CTX201001901,1210,0,20,3,0,8
CTX201001901,1211,0,12,3,0,1
CTX201001901,1212,0,56,11,0,2
CTX201001901,1213,0,12,2,0,1
CTX201001901,1214,0,69,8,0,18
CTX201001901,1215,0,13,1,0,0
CTX201001901,1216,0,62,10,0,12
CTX201001901,1217,0,19,3,0,9
CTX201001901,1218,0,12,3,0,1
CTX201001901,1219,0,58,9,0,17
CTX201001901,1220,0,12,2,0,1
CTX201001901,1221,0,58,9,0,19
CTX201001901,1222,0,13,1,0,0
CTX201001901,1223,0,69,8,0,12
CTX201001901,1224,0,22,4,0,9
CTX201001901,1225,0,12,3,0,1
CTX201001901,1226,0,61,6,0,6
CTX201001901,1227,0,12,2,0,1
CTX201001901,1228,0,66,10,0,14
CTX201001901,1229,0,13,1,0,0
CTX201001901,1230,0,68,9,0,19
CTX201001901,1231,0,20,3,0,8
CTX201001901,1232,0,12,3,0,1
CTX201001901,1233,0,62,9,0,11
CTX201001901,1234,0,12,2,0,1
CTX201001901,1235,0,55,10,0,14
CTX201001901,1236,0,13,1,0,0
CTX201001901,1237,0,58,11,0,17
CTX201001901,1238,0,19,4,0,8
CTX201001901,1239,0,12,3,0,1
CTX201001901,1240,0,70,8,0,17
CTX201001901,1241,0,12,2,0,1
CTX201001901,1242,0,71,15,0,19
CTX201001901,1243,0,13,1,0,0
CTX201001901,1244,0,64,9,0,11
CTX201001901,1245,0,20,3,0,8
CTX201001901,1246,0,12,3,0,1
CTX201001901,1247,0,58,12,0,8
CTX201001901,1248,0,12,2,0,1
CTX201001901,1249,0,59,11,0,9
CTX201001901,1250,0,13,1,0,0
CTX201001901,1251,0,44,9,0,7
CTX201001901,1252,0,20,3,0,8
CTX201001901,1253,0,12,3,0,1
CTX201001901,1254,0,62,8,0,3
CTX201001901,1255,0,12,2,0,1
CTX201001901,1256,0,56,10,0,12
CTX201001901,1257,0,13,1,0,0
CTX201001901,1258,0,55,10,0,7
CTX201001901,1259,0,23,3,0,8
CTX201001901,1260,0,12,3,0,1
CTX201001901,1261,0,58,12,0,8
CTX201001901,1262,0,12,2,0,1
CTX201001901,1263,0,78,12,0,20
CTX201001901,1264,0,13,1,0,0
CTX201001901,1265,1,51,9,0,27
CTX201001901,1266,0,18,3,0,10
CTX201001901,1267,0,12,3,0,1
CTX201001901,1268,0,65,11,0,7
CTX201001901,1269,0,12,2,0,1
CTX201001901,1270,0,79,12,0,20
CTX201001901,1271,0,13,1,0,0
CTX201001901,1272,0,66,10,0,14
CTX201001901,1273,0,20,3,0,8
CTX201001901,1274,0,12,3,0,1
CTX201001901,1275,0,63,11,0,13
CTX201001901,1276,0,12,2,0,1
CTX201001901,1277,0,61,7,0,9
CTX201001901,1278,0,13,1,0,0
CTX201001901,1279,0,69,11,0,18
CTX201001901,1280,0,22,3,0,8
CTX201001901,1281,0,16,2,0,0
CTX201001901,1282,0,66,15,0,32
CTX201001901,1283,0,12,2,0,1
CTX201001901,1284,0,58,10,0,13
CTX201001901,1285,0,13,1,0,0
CTX201001901,1286,0,57,12,0,18
CTX201001901,1287,0,20,3,0,8
CTX201001901,1288,0,16,2,0,0
CTX201001901,1289,0,59,13,0,18
CTX201001901,1290,0,12,2,0,1
CTX201001901,1291,0,67,9,0,10
CTX201001901,1292,0,13,1,0,0
CTX201001901,1293,0,61,8,0,9
CTX201001901,1294,0,19,4,0,8
CTX201001901,1295,0,16,2,0,0
CTX201001901,1296,0,57,11,0,2
CTX201001901,1297,0,12,2,0,1
CTX201001901,1298,0,66,12,0,22
CTX201001901,1299,0,13,1,0,0
CTX201001901,1300,0,56,10,0,6
CTX201001901,1301,0,20,3,0,8
CTX201001901,1302,0,16,2,0,0
CTX201001901,1303,0,60,11,0,16
CTX201001901,1304,0,12,2,0,1
CTX201001901,1305,0,58,10,0,13
CTX201001901,1306,0,13,1,0,0
CTX201001901,1307,0,57,12,0,17
CTX201001901,1308,0,20,3,0,8
CTX201001901,1309,0,16,2,0,0
CTX201001901,1310,0,66,9,0,7
CTX201001901,1311,0,12,2,0,1
CTX201001901,1312,0,55,10,0,13
CTX201001901,1313,0,13,1,0,0
CTX201001901,1314,0,52,8,0,5
CTX201001901,1315,0,20,3,0,8
CTX201001901,1316,0,16,2,0,0
CTX201001901,1317,0,66,8,0,13
CTX201001901,1318,0,12,2,0,1
CTX201001901,1319,0,63,10,0,14
CTX201001901,1320,0,13,1,0,0
CTX201001901,1321,0,56,9,0,7
CTX201001901,1322,0,19,4,0,8
CTX201001901,1323,0,12,3,0,1
CTX201001901,1324,0,71,10,0,23
CTX201001901,1325,0,12,2,0,1
CTX201001901,1326,0,80,12,0,20
CTX201001901,1327,0,13,1,0,0
CTX201001901,1328,0,68,10,0,15
CTX201001901,1329,0,23,3,0,8
CTX201001901,1330,0,12,3,0,1
CTX201001901,1331,0,60,10,0,7
CTX201001901,1332,0,12,2,0,1
CTX201001901,1333,0,78,10,0,17
CTX201001901,1334,0,13,1,0,0
CTX201001901,1335,0,54,10,0,5
CTX201001901,1336,0,22,3,0,8
CTX201001901,1337,0,16,2,0,0
CTX201001901,1338,0,66,10,0,16
CTX201001901,1339,0,12,2,0,1
CTX201001901,1340,0,70,14,0,16
CTX201001901,1341,0,13,1,0,0
CTX201001901,1342,0,68,9,0,14
CTX201001901,1343,0,22,3,0,8
CTX201001901,1344,0,12,3,0,1
CTX201001901,1345,0,57,11,0,24
CTX201001901,1346,0,12,2,0,1
CTX201001901,1347,0,71,15,0,19
CTX201001901,1348,0,13,1,0,0
CTX201001901,1349,1,57,11,0,23
CTX201001901,1350,0,21,4,0,8
CTX201001901,1351,0,12,3,0,1
CTX201001901,1352,0,64,9,0,9
CTX201001901,1353,0,12,2,0,1
CTX201001901,1354,0,67,10,0,16
CTX201001901,1355,0,13,1,0,0
CTX201001901,1356,1,48,7,0,20
CTX201001901,1357,0,21,3,0,8
CTX201001901,1358,0,12,3,0,1
CTX201001901,1359,0,59,9,0,11
CTX201001901,1360,0,12,2,0,1
CTX201001901,1361,0,48,16,0,11
CTX201001901,1362,0,13,1,0,0
CTX201001901,1363,0,49,10,0,2
CTX201001901,1364,0,20,4,0,9
CTX201001901,1365,0,16,2,0,0
CTX201001901,1366,0,63,12,0,9
CTX201001901,1367,0,12,2,0,1
CTX201001901,1368,0,62,10,0,11
CTX201001901,1369,0,13,1,0,0
CTX201001901,1370,0,70,10,0,14
CTX201001901,1371,0,22,3,0,9
CTX201001901,1372,0,12,3,0,1
CTX201001901,1373,0,63,10,0,10
CTX201001901,1374,0,12,2,0,1
CTX201001901,1375,0,57,11,0,14
CTX201001901,1376,0,13,1,0,0
CTX201001901,1377,0,58,8,0,9
CTX201001901,1378,0,20,3,0,8
CTX201001901,1379,0,16,2,0,0
CTX201001901,1380,0,53,8,0,5
CTX201001901,1381,0,12,2,0,1
CTX201001901,1382,0,52,9,0,12
CTX201001901,1383,0,13,1,0,0
CTX201001901,1384,0,52,12,0,18
CTX201001901,1385,0,18,6,0,10
CTX201001901,1386,0,16,2,0,0
CTX201001901,1387,0,64,16,0,32
CTX201001901,1388,0,12,2,0,1
CTX201001901,1389,0,56,9,0,12
CTX201001901,1390,0,13,1,0,0
CTX201001901,1391,0,59,9,0,6
CTX201001901,1392,0,24,2,0,8
CTX201001901,1393,0,16,2,0,0
CTX201001901,1394,0,63,8,0,13
CTX201001901,1395,0,12,2,0,1
CTX201001901,1396,0,85,12,0,21
CTX201001901,1397,0,13,1,0,0
CTX201001901,1398,0,64,10,0,15
CTX201001901,1399,0,19,4,0,9
CTX201001901,1400,0,12,3,0,1
CTX201001901,1401,0,67,11,0,20
CTX201001901,1402,0,12,2,0,1
CTX201001901,1403,0,86,13,0,26
CTX201001901,1404,0,13,1,0,0
CTX201001901,1405,0,56,9,0,8
CTX201001901,1406,0,22,3,0,8
CTX201001901,1407,0,16,2,0,0
CTX201001901,1408,0,65,13,0,23
CTX201001901,1409,0,12,2,0,1
CTX201001901,1410,0,67,9,0,9
CTX201001901,1411,0,13,1,0,0
CTX201001901,1412,0,65,12,0,14
CTX201001901,1413,0,20,4,0,8
CTX201001901,1414,0,16,2,0,0
CTX201001901,1415,0,56,13,0,24
CTX201001901,1416,0,12,2,0,1
CTX201001901,1417,0,52,11,0,11
CTX201001901,1418,0,13,1,0,0
CTX201001901,1419,0,61,10,0,15
CTX201001901,1420,0,20,3,0,8
CTX201001901,1421,0,16,2,0,0
CTX201001901,1422,0,66,11,0,11
CTX201001901,1423,0,12,2,0,1
CTX201001901,1424,0,57,10,0,13
CTX201001901,1425,0,13,1,0,0
CTX201001901,1426,0,58,12,0,16
CTX201001901,1427,0,24,4,0,8
CTX201001901,1428,0,12,3,0,1
CTX201001901,1429,0,82,13,0,29
CTX201001901,1430,0,12,2,0,1
CTX201001901,1431,0,87,12,0,24
CTX201001901,1432,0,13,1,0,0
CTX201001901,1433,0,58,10,0,6
CTX201001901,1434,0,22,2,0,8
CTX201001901,1435,0,12,3,0,1
CTX201001901,1436,0,55,8,0,9
CTX201001901,1437,0,12,2,0,1
CTX201001901,1438,0,62,7,0,14
CTX201001901,1439,0,13,1,0,0
CTX201001901,1440,0,61,9,0,13
CTX201001901,1441,0,22,2,0,8
CTX201001901,1442,0,12,3,0,1
CTX201001901,1443,0,68,11,0,17
CTX201001901,1444,0,12,2,0,1
